,Centro_de_Alto_Rendimiento_CO_pmm
5296,0.30042
5297,0.15913
5298,0.24111
5299,0.22463
5300,0.16572
5301,0.14561
5302,0.0496
5303,0.03754
5304,0.15683
5305,0.18161
5306,0.102
5307,0.11642
5308,0.13697
5309,0.16496
5310,0.23543
5311,0.35709
5312,0.25153
5313,0.19139
5314,0.10065
5315,0.03599
5316,0.04591
5317,-0.02904
5318,0.00843
5319,0.09645
5320,0.06099
5321,0.1486
5322,0.33619
5323,0.43122
5324,0.39587
5325,0.5994
5326,0.67492
5327,0.56852
5328,0.74383
5329,0.68193
5330,0.38566
5331,0.4421
5332,0.44532
5333,0.81788
5334,0.97639
5335,0.60761
5336,0.30956
5337,0.27147
5338,0.17374
5339,0.20662
5340,0.23147
5341,0.25206
5342,0.21634
5343,0.19419
5344,0.23595
5345,0.33918
5346,0.3092
5347,0.36191
5348,0.32073
5349,0.24069
5350,0.28977
5351,0.31272500000000003
5352,0.179405
5353,0.111095
5354,0.129965
5355,0.090005
5356,0.039465
5357,0.14001999999999998
5358,0.443805
5359,0.578805
5360,0.201295
5361,0.098925
5362,0.120525
5363,0.089175
5364,0.140775
5365,0.11591499999999999
5366,0.11348
5367,0.10796499999999999
5368,0.30418
5369,0.382375
5370,0.534075
5371,0.53051
5372,0.7561100000000001
5373,0.87824
5374,0.9719949999999999
5375,0.551545
5376,0.23017
5377,0.22164
5378,0.25685
5379,0.21729
5380,0.29368
5381,0.46721
5382,1.0552
5383,1.52389
5384,0.88257
5385,0.5382
5386,0.44657
5387,0.56469
5388,0.4282
5389,0.33653
5390,0.27595
5391,0.24399
5392,0.17066
5393,0.56642
5394,1.04129
5395,1.00354
5396,1.07035
5397,0.93603
5398,0.70463
5399,0.82653
5400,0.63158
5401,0.58432
5402,0.66746
5403,0.50002
5404,0.38258
5405,0.53276
5406,0.86723
5407,1.50439
5408,1.3149
5409,1.20291
5410,1.03872
5411,0.39965
5412,0.60954
5413,0.81062
5414,0.42464
5415,0.24804
5416,0.39817
5417,0.62386
5418,0.65951
5419,0.43545
5420,0.3553
5421,0.54275
5422,0.6617
5423,0.84162
5424,0.93132
5425,0.6956
5426,0.5923
5427,0.5277
5428,0.55301
5429,0.72455
5430,0.79739
5431,0.47687
5432,0.30218
5433,0.11386
5434,0.02297
5435,0.09724
5436,0.17639
5437,0.13919
5438,0.08613
5439,0.09576
5440,0.0689
5441,0.38613
5442,0.65515
5443,0.56228
5444,0.35964
5445,0.43747
5446,0.46483
5447,0.4642
5448,0.73214
5449,0.69743
5450,0.47225
5451,0.30888
5452,0.44649
5453,0.87256
5454,2.03196
5455,1.17282
5456,0.48467
5457,0.26048
5458,0.29926
5459,0.32875
5460,0.28603
5461,0.2981
5462,0.31743
5463,0.32286
5464,0.41415
5465,0.39462
5466,0.6795
5467,0.57746
5468,0.55957
5469,0.59506
5470,0.71212
5471,0.5773
5472,0.2742
5473,0.31129
5474,0.30497
5475,0.26591
5476,0.3634
5477,0.51631
5478,1.4595
5479,1.47485
5480,0.39537
5481,0.2828
5482,0.22903
5483,0.15154
5484,0.03616
5485,0.15373
5486,0.14637
5487,0.16542
5488,0.16133
5489,0.337
5490,0.41326
5491,0.52488
5492,0.51192
5493,0.33664
5494,0.62537
5495,0.56021
5496,0.44887
5497,0.79224
5498,0.81714
5499,0.72832
5500,0.67597
5501,0.61691
5502,1.03794
5503,0.74157
5504,0.63282
5505,0.25099
5506,0.17737
5507,0.10543
5508,0.05505
5509,0.09146
5510,0.07763
5511,0.01799
5512,0.06429
5513,0.19382
5514,0.19831
5515,0.31582
5516,0.32823
5517,0.44928
5518,0.32969
5519,0.28144
5520,0.3821
5521,0.416
5522,0.67289
5523,0.71157
5524,0.66615
5525,0.4775
5526,0.35666
5527,0.32776
5528,0.27521
5529,0.25472
5530,0.21546
5531,0.12727
5532,0.09233
5533,0.12197
5534,0.18734
5535,0.1667
5536,0.07625
5537,0.17332
5538,0.24139
5539,0.29877
5540,0.28623
5541,0.31322
5542,0.26668
5543,0.37884
5544,0.53345
5545,0.27896
5546,0.24429
5547,0.24176
5548,0.23499
5549,0.27177
5550,0.29653
5551,0.32492
5552,0.27353
5553,0.22392
5554,0.21233
5555,0.23427
5556,0.23654
5557,0.24103
5558,0.33579
5559,0.27667
5560,0.22713
5561,0.26543
5562,0.29141
5563,0.36106
5564,0.35564
5565,0.33808
5566,0.37821
5567,0.34769
5568,0.31353
5569,0.30663
5570,0.31246
5571,0.26013
5572,0.27016
5573,0.45055
5574,0.65332
5575,0.49957
5576,0.39618
5577,0.21741
5578,0.33541
5579,0.18466
5580,0.23942
5581,0.29343
5582,0.23383
5583,0.22163
5584,0.24666
5585,0.37823
5586,0.55253
5587,0.43028
5588,0.34589
5589,0.32961
5590,0.3408
5591,0.41356
5592,0.27719
5593,0.23973
5594,0.16579
5595,0.16924
5596,0.18765
5597,0.22946
5598,0.48102
5599,0.63898
5600,0.34726
5601,0.22823
5602,0.24296
5603,0.20346
5604,0.12714
5605,0.1485
5606,0.20806
5607,0.13867
5608,0.17365
5609,0.29066
5610,0.29759
5611,0.67637
5612,0.92176
5613,0.81672
5614,0.91062
5615,1.06067
5616,0.8502
5617,0.79466
5618,0.47785
5619,0.36676
5620,0.32997
5621,0.54791
5622,1.3354
5623,1.57891
5624,0.75597
5625,0.18799
5626,0.02098
5627,0.15325
5628,0.17091
5629,0.19878
5630,0.17993
5631,0.2713
5632,0.13741
5633,0.25767
5634,0.39257
5635,0.353
5636,0.89089
5637,0.84959
5638,1.07361
5639,0.73093
5640,0.68727
5641,0.73533
5642,0.62112
5643,0.69757
5644,0.5029
5645,0.6052
5646,1.49853
5647,0.80956
5648,0.41124
5649,0.38626
5650,0.77512
5651,0.23273
5652,0.23024
5653,0.27653
5654,0.68501
5655,0.48674
5656,0.3484
5657,0.45374
5658,0.61799
5659,0.76294
5660,0.67483
5661,0.4954
5662,0.48526
5663,0.39176
5664,0.42924
5665,0.36801
5666,0.49864
5667,0.44415
5668,0.34769
5669,0.37361
5670,0.58344
5671,0.62672
5672,0.52822
5673,0.3755
5674,0.37666
5675,0.31005
5676,0.30754
5677,0.29169
5678,0.29835
5679,0.30028
5680,0.24749
5681,0.28414
5682,0.38996
5683,0.39718
5684,0.37159
5685,0.34661
5686,0.34049
5687,0.30002
5688,0.3397
5689,0.36369
5690,0.31326
5691,0.26827
5692,0.31493
5693,0.34204
5694,0.4884
5695,0.4533
5696,0.28701
5697,0.23637
5698,0.14817
5699,0.28338
5700,0.33814
5701,0.61263
5702,0.59895
5703,0.63206
5704,0.51352
5705,0.38964
5706,0.28037
5707,0.33935
5708,0.5755
5709,0.61436
5710,0.5049
5711,0.43121
5712,0.40447
5713,0.31524
5714,0.30152
5715,0.29028
5716,0.29868
5717,0.42813
5718,0.82958
5719,0.69926
5720,0.56198
5721,0.39412
5722,0.37595
5723,0.31758
5724,0.25343
5725,0.27511
5726,0.28914
5727,0.26634
5728,0.35952
5729,0.47692
5730,0.77291
5731,0.67599
5732,0.60684
5733,0.54533
5734,0.54066
5735,0.28012
5736,0.1841
5737,0.15336
5738,0.18785
5739,0.1733
5740,0.19172
5741,0.40879
5742,0.86175
5743,0.67958
5744,0.55145
5745,0.16732
5746,0.19316
5747,0.0968
5748,0.17327
5749,0.10276
5750,0.31
5751,0.24916
5752,0.83291
5753,0.30042
5754,0.36773
5755,0.32524
5756,0.38175
5757,0.18322
5758,0.28813
5759,0.33074
5760,0.36993
5761,0.40302
5762,0.2201
5763,0.2222
5764,0.2723
5765,0.64767
5766,0.82663
5767,0.92988
5768,0.37764
5769,0.47828
5770,0.90566
5771,0.85565
5772,0.29573
5773,0.23352
5774,0.52863
5775,0.53863
5776,0.58086
5777,0.52023
5778,0.70281
5779,0.98035
5780,0.79932
5781,0.57695
5782,0.5497
5783,0.47656
5784,0.48476
5785,0.61386
5786,0.71838
5787,0.46907
5788,0.39703
5789,0.58804
5790,1.12416
5791,1.43412
5792,1.86709
5793,1.53272
5794,0.76891
5795,0.33189
5796,0.34913
5797,0.38123
5798,0.3891
5799,0.24916
5800,0.33813
5801,0.35381
5802,0.61112
5803,0.88425
5804,1.74123
5805,0.93134
5806,0.92263
5807,0.4736
5808,0.95244
5809,1.43105
5810,1.15244
5811,0.91963
5812,0.95191
5813,1.36358
5814,1.76133
5815,1.73428
5816,1.11133
5817,0.64878
5818,0.3326
5819,0.37142
5820,0.36078
5821,0.51017
5822,0.65519
5823,0.7848
5824,0.54937
5825,0.50125
5826,0.61814
5827,0.90667
5828,1.26727
5829,0.98959
5830,2.99195
5831,2.83965
5832,3.10659
5833,2.52288
5834,1.30351
5835,1.09513
5836,1.00333
5837,0.70355
5838,1.1047
5839,1.59415
5840,0.6431
5841,0.32251
5842,0.21371
5843,0.26377
5844,0.32481
5845,0.43581
5846,0.61308
5847,0.67532
5848,0.95125
5849,0.75718
5850,0.47359
5851,0.49858
5852,0.47078
5853,0.56042
5854,0.83532
5855,1.20735
5856,1.30201
5857,1.26375
5858,1.00937
5859,0.60925
5860,0.72894
5861,1.00616
5862,1.24135
5863,1.02796
5864,0.91852
5865,0.64158
5866,0.20506
5867,0.27248
5868,0.44414
5869,0.53098
5870,0.59702
5871,0.38242
5872,0.29956
5873,0.30808
5874,0.42699
5875,0.3895
5876,0.7871
5877,1.2119
5878,0.5505
5879,0.53118
5880,0.57002
5881,0.68703
5882,0.68517
5883,0.49
5884,0.52418
5885,0.56231
5886,0.70108
5887,0.77235
5888,0.44782
5889,0.32144
5890,0.22831
5891,0.24992
5892,0.36816
5893,0.33118
5894,0.24178
5895,0.20148
5896,0.28829
5897,0.36684
5898,0.43711
5899,0.77111
5900,0.51106
5901,0.64977
5902,0.6511
5903,0.29323
5904,0.16926
5905,0.17854
5906,0.22945
5907,0.23423
5908,0.30906
5909,0.33309
5910,0.97034
5911,1.23299
5912,0.48825
5913,0.30473
5914,0.28881
5915,0.55227
5916,0.76688
5917,0.87922
5918,0.78285
5919,0.78651
5920,0.77872
5921,0.6023
5922,0.63481
5923,0.73952
5924,0.6688
5925,0.69005
5926,0.51579
5927,0.47151
5928,0.49376
5929,0.57298
5930,0.55875
5931,0.60327
5932,0.65337
5933,0.47645
5934,0.92229
5935,1.55598
5936,1.06867
5937,0.48347
5938,0.38432
5939,0.22805
5940,0.64144
5941,0.54313
5942,0.60461
5943,0.66371
5944,0.65485
5945,0.71457
5946,0.82022
5947,0.84674
5948,1.02489
5949,0.7763
5950,0.716
5951,0.7401
5952,0.57653
5953,0.62638
5954,0.45363
5955,0.56956
5956,0.61202
5957,0.80587
5958,1.12583
5959,1.20798
5960,1.26141
5961,1.06968
5962,0.93594
5963,1.051
5964,1.07484
5965,0.86425
5966,0.81061
5967,0.74979
5968,0.83237
5969,1.09731
5970,1.53131
5971,1.30277
5972,1.73474
5973,2.11163
5974,1.428
5975,1.15573
5976,0.56828
5977,0.35964
5978,0.37809
5979,0.3931
5980,0.41856
5981,0.43183
5982,0.83552
5983,1.33962
5984,1.4423
5985,1.38579
5986,0.86839
5987,0.52496
5988,0.45882
5989,0.70634
5990,0.74401
5991,0.75792
5992,0.85466
5993,0.45481
5994,0.81715
5995,0.58545
5996,0.51085
5997,0.60186
5998,0.67684
5999,0.6144
6000,0.75031
6001,0.92019
6002,0.76728
6003,0.68379
6004,0.6069
6005,0.66278
6006,0.89463
6007,1.25938
6008,1.04267
6009,0.91368
6010,0.62962
6011,0.3826
6012,0.39346
6013,0.43271
6014,0.35385
6015,0.28941
6016,0.38601
6017,0.44029
6018,0.51568
6019,0.78345
6020,0.66256
6021,0.60977
6022,0.6745
6023,0.62747
6024,0.41858
6025,0.58151
6026,0.75177
6027,0.68987
6028,0.59478
6029,0.59731
6030,0.65662
6031,0.42142
6032,0.22322
6033,0.15562
6034,0.10334
6035,0.13318
6036,0.17799
6037,0.18281
6038,0.16285
6039,0.11452
6040,0.1169
6041,0.1921
6042,0.21509
6043,0.25848
6044,0.27121
6045,0.29451
6046,0.41376
6047,0.61048
6048,0.67653
6049,0.57643
6050,0.45234
6051,0.3767
6052,0.33742
6053,0.54144
6054,2.12917
6055,2.36721
6056,1.82721
6057,0.35462
6058,0.22417
6059,0.26957
6060,0.26081
6061,0.2402
6062,0.31324
6063,0.57445
6064,0.73877
6065,0.65891
6066,1.00989
6067,1.13313
6068,1.09889
6069,0.70488
6070,0.63907
6071,0.72949
6072,0.53922
6073,0.54256
6074,0.28487
6075,0.29615
6076,0.37407
6077,0.63775
6078,1.47156
6079,1.52527
6080,1.26606
6081,0.74867
6082,0.55672
6083,0.34147
6084,0.31091
6085,0.4991
6086,0.57873
6087,0.42945
6088,0.5097
6089,0.67666
6090,1.26465
6091,1.50784
6092,1.27847
6093,1.23589
6094,1.03786
6095,0.74699
6096,0.71478
6097,0.70202
6098,0.71411
6099,0.84074
6100,0.74661
6101,0.84918
6102,1.36893
6103,1.12577
6104,1.13871
6105,1.08802
6106,0.73399
6107,0.98668
6108,0.83974
6109,1.12522
6110,1.27666
6111,1.0257
6112,1.42768
6113,1.75227
6114,2.08797
6115,2.64202
6116,3.70674
6117,2.59903
6118,1.99081
6119,1.64778
6120,1.5322
6121,1.56065
6122,1.35404
6123,1.29591
6124,1.22685
6125,1.22362
6126,1.63096
6127,2.16532
6128,2.22404
6129,1.70305
6130,1.2202
6131,0.96523
6132,0.9639
6133,0.90926
6134,0.77732
6135,1.20919
6136,0.5226850000000001
6137,2.3851
6138,2.89011
6139,1.58931
6140,1.82069
6141,2.07394
6142,1.28504
6143,1.05429
6144,0.9948
6145,1.14837
6146,1.13273
6147,1.15035
6148,1.08152
6149,1.12269
6150,2.63845
6151,2.4977
6152,1.94582
6153,1.30182
6154,0.82886
6155,0.6538
6156,1.01488
6157,1.45487
6158,0.94856
6159,0.877
6160,0.8907
6161,1.24494
6162,2.0014
6163,1.56617
6164,0.94599
6165,1.02629
6166,1.01974
6167,0.94484
6168,0.8575
6169,0.81382
6170,0.91647
6171,0.89863
6172,1.01457
6173,1.05798
6174,1.52392
6175,1.86834
6176,1.80041
6177,1.35774
6178,1.38944
6179,2.16556
6180,1.59944
6181,1.60286
6182,1.19631
6183,1.40104
6184,1.54116
6185,0.75129
6186,0.69722
6187,0.90582
6188,0.8987
6189,0.98069
6190,1.0085
6191,1.5618
6192,0.97411
6193,0.44691
6194,0.46074
6195,0.32576
6196,0.4184
6197,0.45388
6198,0.79077
6199,0.88058
6200,0.28452
6201,0.14677
6202,0.01747
6203,-0.0428
6204,0.02534
6205,0.11167
6206,0.28143
6207,0.06046
6208,0.03871
6209,0.21858
6210,0.32195
6211,0.38178
6212,0.38779
6213,0.4959
6214,0.4683
6215,0.49018
6216,0.62934
6217,0.75087
6218,0.65852
6219,0.5529
6220,0.43754
6221,0.54977
6222,1.1266
6223,2.11097
6224,1.50233
6225,0.47185
6226,0.35964
6227,0.68146
6228,0.7817
6229,0.82616
6230,0.575315
6231,1.36694
6232,0.93304
6233,0.94458
6234,2.68288
6235,3.0868
6236,1.40664
6237,1.93094
6238,1.60434
6239,0.77165
6240,0.71311
6241,0.71885
6242,0.7189
6243,0.6375
6244,0.40374
6245,0.75905
6246,1.26377
6247,1.45389
6248,0.91829
6249,0.46789
6250,0.50123
6251,0.56942
6252,0.43757
6253,0.28597
6254,0.3848
6255,0.41156
6256,0.22724
6257,0.51989
6258,0.5267
6259,0.50443
6260,0.49243
6261,1.05142
6262,1.00606
6263,1.72985
6264,1.72488
6265,1.06216
6266,0.24478
6267,0.26423
6268,0.41582
6269,0.87409
6270,1.23801
6271,1.33881
6272,0.42072
6273,0.36123
6274,0.38097
6275,0.30683
6276,0.26299
6277,0.31701
6278,0.3753
6279,0.23839
6280,0.33864
6281,0.46952
6282,0.61869
6283,0.53956
6284,0.41972
6285,0.85362
6286,0.96018
6287,0.4776
6288,0.51898
6289,0.42095
6290,0.42204
6291,0.57529
6292,0.50444
6293,0.73865
6294,1.17174
6295,0.75819
6296,0.5502
6297,0.41757
6298,0.35411
6299,0.28317
6300,0.48424
6301,0.75255
6302,0.8305
6303,0.84868
6304,0.77046
6305,0.72214
6306,0.84859
6307,0.80125
6308,0.63447
6309,0.65782
6310,0.78966
6311,0.76472
6312,0.71448
6313,0.71935
6314,0.6754
6315,0.54642
6316,0.70884
6317,1.03029
6318,2.47122
6319,1.9268
6320,1.63864
6321,0.66864
6322,0.32221
6323,0.30703
6324,0.33605
6325,0.51039
6326,0.68218
6327,0.72875
6328,0.52364
6329,0.6778
6330,0.81912
6331,0.64956
6332,0.66554
6333,0.55717
6334,0.82196
6335,0.78448
6336,0.41199
6337,0.47854
6338,0.53451
6339,0.32957
6340,0.31644
6341,0.88379
6342,1.43503
6343,1.17257
6344,1.21136
6345,0.76226
6346,0.27643
6347,0.14591
6348,0.14768
6349,0.30206
6350,0.5452
6351,0.52732
6352,0.40439
6353,0.48283
6354,0.54668
6355,1.04089
6356,0.48899
6357,0.56576
6358,1.09422
6359,1.48076
6360,1.26346
6361,0.8326
6362,1.19182
6363,1.17081
6364,1.10784
6365,1.2406
6366,1.5378
6367,1.21819
6368,0.88647
6369,0.39046
6370,0.30575
6371,0.26063
6372,0.34392
6373,0.44106
6374,0.53652
6375,0.77451
6376,0.76317
6377,0.36436
6378,0.38018
6379,0.42968
6380,0.47828
6381,0.48313
6382,0.72448
6383,0.49803
6384,0.47119
6385,0.48178
6386,0.56087
6387,0.30146
6388,0.34801
6389,0.62138
6390,1.5932
6391,1.37751
6392,1.16126
6393,0.79349
6394,0.52594
6395,0.41653
6396,0.81676
6397,0.97914
6398,1.17324
6399,0.883805
6400,0.66605
6401,1.15218
6402,1.2519
6403,1.12577
6404,1.08336
6405,1.04813
6406,0.96725
6407,0.9012
6408,0.91017
6409,0.93833
6410,1.06816
6411,1.09636
6412,1.00818
6413,1.10118
6414,1.25502
6415,1.7933
6416,1.12172
6417,0.9186
6418,0.93895
6419,1.00311
6420,0.9545
6421,0.9208
6422,0.85507
6423,0.81995
6424,0.81846
6425,1.21451
6426,1.29559
6427,1.45413
6428,1.30656
6429,1.43333
6430,1.26382
6431,1.49685
6432,1.90537
6433,1.82624
6434,1.49898
6435,1.38727
6436,1.25625
6437,1.124
6438,1.61773
6439,2.06677
6440,1.3372
6441,0.9988
6442,0.80464
6443,0.75587
6444,0.9958
6445,1.07113
6446,1.04828
6447,1.17664
6448,1.18704
6449,1.12355
6450,1.21425
6451,1.30248
6452,1.15657
6453,1.28468
6454,1.30795
6455,1.56159
6456,1.41054
6457,1.35433
6458,1.00804
6459,0.86665
6460,0.89986
6461,0.97873
6462,1.51242
6463,2.0086
6464,1.77006
6465,1.63105
6466,1.2801
6467,0.73438
6468,0.7223
6469,0.70568
6470,0.93138
6471,1.11631
6472,1.17746
6473,1.34315
6474,1.42291
6475,1.5208
6476,1.61004
6477,1.50661
6478,1.75767
6479,1.66088
6480,1.66473
6481,1.64276
6482,1.65584
6483,1.52498
6484,1.51458
6485,1.72189
6486,2.66432
6487,2.24969
6488,1.81156
6489,0.76291
6490,0.69871
6491,0.78507
6492,0.82499
6493,0.92929
6494,1.14281
6495,1.1039
6496,1.08701
6497,1.21016
6498,1.48566
6499,1.69068
6500,1.63411
6501,1.96666
6502,1.93992
6503,1.28838
6504,1.56348
6505,1.43421
6506,1.33081
6507,1.24692
6508,1.23645
6509,1.4414
6510,2.10074
6511,1.72426
6512,1.39727
6513,0.76353
6514,0.72263
6515,1.00859
6516,1.0849
6517,1.2763
6518,1.30665
6519,1.28398
6520,1.31461
6521,1.173
6522,1.26319
6523,1.41551
6524,1.2433
6525,1.3482
6526,1.45294
6527,1.08574
6528,1.17752
6529,1.44972
6530,1.84925
6531,1.60224
6532,1.30039
6533,1.26189
6534,1.26732
6535,1.63119
6536,1.22859
6537,1.01454
6538,0.89627
6539,0.85039
6540,1.01614
6541,1.20077
6542,1.1596
6543,1.34733
6544,1.51531
6545,1.42064
6546,1.05229
6547,0.94908
6548,0.97761
6549,1.11149
6550,1.4557
6551,1.12268
6552,0.89255
6553,0.92733
6554,0.86898
6555,0.91701
6556,0.9792
6557,1.3735
6558,2.10398
6559,2.24396
6560,1.58271
6561,1.29482
6562,1.41093
6563,1.17771
6564,1.173
6565,1.14536
6566,1.34037
6567,2.21099
6568,2.4164
6569,1.47491
6570,1.29056
6571,1.30297
6572,1.1012
6573,1.10045
6574,1.44855
6575,1.32917
6576,1.07053
6577,1.06375
6578,0.96936
6579,0.94552
6580,0.92871
6581,1.14213
6582,1.78845
6583,2.4252
6584,1.90299
6585,1.39634
6586,1.45345
6587,1.73042
6588,
6589,1.02496
6590,1.08188
6591,0.99859
6592,0.85706
6593,0.8432
6594,1.02328
6595,1.15193
6596,1.07882
6597,1.12177
6598,1.17057
6599,1.18323
6600,1.25534
6601,1.18192
6602,0.97519
6603,0.87366
6604,0.75774
6605,0.87437
6606,0.8341
6607,1.14927
6608,1.30174
6609,1.32489
6610,1.29517
6611,1.15546
6612,0.98395
6613,0.82618
6614,0.92364
6615,0.79895
6616,0.69012
6617,0.9549
6618,1.09078
6619,1.06658
6620,0.97908
6621,0.93476
6622,0.88375
6623,0.85963
6624,0.799
6625,0.73828
6626,0.67916
6627,0.5682
6628,0.48379
6629,0.46273
6630,0.62796
6631,0.85679
6632,0.9496
6633,0.91367
6634,0.76801
6635,0.67975
6636,0.42934
6637,0.53752
6638,0.63704
6639,0.66363
6640,0.71661
6641,0.68324
6642,0.68356
6643,0.89919
6644,0.98271
6645,0.77532
6646,0.61436
6647,0.47981
6648,0.32831
6649,0.29638
6650,0.31272
6651,0.233
6652,0.16728
6653,0.11831
6654,0.43052
6655,0.86056
6656,1.07302
6657,0.69785
6658,0.61226
6659,0.70094
6660,0.69599
6661,0.72159
6662,0.71345
6663,0.84216
6664,0.73593
6665,0.69968
6666,0.77919
6667,0.87439
6668,0.95821
6669,0.94593
6670,0.99197
6671,1.17312
6672,1.18177
6673,0.99353
6674,0.90222
6675,0.79996
6676,0.7285
6677,0.66713
6678,0.72648
6679,0.99279
6680,1.45321
6681,1.09756
6682,0.8352
6683,0.84312
6684,0.86782
6685,0.75844
6686,0.83498
6687,0.9303
6688,0.90587
6689,0.84919
6690,0.9019
6691,0.85931
6692,1.0757
6693,1.30366
6694,1.36278
6695,1.46419
6696,1.36855
6697,1.27786
6698,1.16716
6699,1.06617
6700,0.93165
6701,0.83132
6702,0.78123
6703,0.98041
6704,0.80746
6705,0.65317
6706,0.66887
6707,0.6852
6708,0.54591
6709,0.51652
6710,0.54501
6711,0.46466
6712,0.47836
6713,0.57728
6714,0.55283
6715,0.60328
6716,0.84484
6717,0.92426
6718,0.84719
6719,0.68011
6720,0.59943
6721,0.5688
6722,0.49832
6723,0.39781
6724,0.3737
6725,0.37379
6726,0.49587
6727,0.55528
6728,0.57347
6729,0.51636
6730,0.66347
6731,0.72723
6732,0.78275
6733,0.80292
6734,0.77148
6735,0.72215
6736,0.67634
6737,0.91194
6738,1.01569
6739,1.06698
6740,1.08735
6741,1.13933
6742,1.03682
6743,0.93219
6744,0.89253
6745,0.77114
6746,0.83358
6747,0.71266
6748,0.65628
6749,0.5694
6750,0.74768
6751,1.09428
6752,0.89581
6753,0.70876
6754,0.81069
6755,0.85827
6756,0.86654
6757,0.85601
6758,0.82767
6759,0.8352
6760,0.7967
6761,0.82599
6762,0.97361
6763,1.01775
6764,1.08889
6765,1.06173
6766,1.05329
6767,0.96568
6768,0.6252
6769,0.54566
6770,0.51054
6771,0.4592
6772,0.49092
6773,0.43844
6774,0.56466
6775,0.77934
6776,0.88747
6777,0.92231
6778,0.86098
6779,1.16591
6780,1.29478
6781,1.2675
6782,1.20286
6783,1.15737
6784,1.12604
6785,1.05797
6786,1.16407
6787,1.41651
6788,1.63841
6789,1.64333
6790,1.40475
6791,1.34467
6792,1.31505
6793,1.27794
6794,1.23015
6795,0.97628
6796,0.80165
6797,0.60669
6798,0.61694
6799,0.75447
6800,0.88051
6801,0.99405
6802,2.24118
6803,4.43263
6804,0.82037
6805,0.63792
6806,0.42762
6807,0.63408
6808,0.95322
6809,1.10687
6810,1.11188
6811,1.38786
6812,1.67862
6813,1.86569
6814,2.44974
6815,1.71422
6816,1.53211
6817,1.84784
6818,1.5936
6819,1.30345
6820,1.00449
6821,1.28925
6822,1.769
6823,1.96957
6824,1.45812
6825,1.35706
6826,1.52956
6827,1.74705
6828,1.87236
6829,1.91192
6830,1.24078
6831,0.87911
6832,0.66719
6833,0.81358
6834,0.93579
6835,0.58081
6836,0.51021
6837,0.50595
6838,0.65783
6839,1.65716
6840,1.42018
6841,1.03716
6842,0.96853
6843,0.98766
6844,0.96093
6845,1.18816
6846,1.22221
6847,1.66476
6848,1.90266
6849,1.72365
6850,1.33267
6851,0.59585
6852,1.0955
6853,1.14994
6854,1.01876
6855,0.95875
6856,0.70484
6857,0.89332
6858,1.01186
6859,1.24428
6860,1.41252
6861,0.8429
6862,1.30865
6863,1.34475
6864,0.9864
6865,0.97721
6866,0.97737
6867,0.89513
6868,0.92238
6869,0.97123
6870,1.35088
6871,1.25879
6872,0.72519
6873,0.4851
6874,0.42521
6875,0.39841
6876,0.69144
6877,0.7977
6878,1.07522
6879,1.26297
6880,1.07177
6881,1.14744
6882,1.43825
6883,1.31315
6884,1.2745
6885,1.5635
6886,1.61121
6887,1.41773
6888,1.52436
6889,0.90538
6890,0.59689
6891,0.50789
6892,0.58751
6893,0.80481
6894,1.08632
6895,0.86621
6896,0.40415
6897,0.59594
6898,0.42479
6899,0.60424
6900,0.71635
6901,0.81395
6902,0.89512
6903,0.73043
6904,0.52823
6905,0.63735
6906,0.83112
6907,0.91327
6908,0.60184
6909,0.57185
6910,0.64827
6911,0.52484
6912,0.7175
6913,0.61361
6914,0.55735
6915,0.60068
6916,0.67645
6917,1.02797
6918,1.59712
6919,1.42469
6920,1.49662
6921,1.36049
6922,0.41502
6923,0.51365
6924,0.50828
6925,0.51083
6926,0.66003
6927,0.62917
6928,0.62508
6929,0.8662
6930,0.74923
6931,0.80279
6932,1.21514
6933,0.92479
6934,1.26394
6935,1.03871
6936,0.66442
6937,0.64273
6938,0.66334
6939,0.67088
6940,0.79166
6941,0.94067
6942,1.59771
6943,1.81608
6944,1.33348
6945,0.71129
6946,0.59399
6947,0.77131
6948,0.88069
6949,0.98633
6950,1.14836
6951,1.23961
6952,1.23126
6953,1.36836
6954,1.4564
6955,1.62723
6956,1.55218
6957,1.54521
6958,1.90066
6959,1.73159
6960,1.71237
6961,1.55079
6962,1.37119
6963,1.09553
6964,1.01098
6965,1.29925
6966,1.80089
6967,1.80638
6968,1.47709
6969,1.13253
6970,0.82641
6971,0.86731
6972,0.98128
6973,1.08759
6974,0.95788
6975,1.76483
6976,0.7868
6977,1.01708
6978,1.29584
6979,1.52018
6980,1.20612
6981,1.09225
6982,0.98394
6983,0.96829
6984,0.70381
6985,0.73543
6986,0.70678
6987,0.79235
6988,0.85593
6989,0.88419
6990,1.13272
6991,1.06955
6992,1.03958
6993,0.86622
6994,0.55092
6995,0.75523
6996,0.97726
6997,0.96789
6998,1.02874
6999,0.9133
7000,0.78734
7001,0.88086
7002,1.05728
7003,1.55575
7004,1.22934
7005,1.33991
7006,1.14228
7007,1.10408
7008,1.27355
7009,1.4239
7010,1.01239
7011,0.94421
7012,0.85171
7013,0.93763
7014,1.3656
7015,1.41846
7016,0.94242
7017,0.646
7018,0.74797
7019,1.07682
7020,1.11898
7021,1.13457
7022,1.01502
7023,0.91388
7024,0.85475
7025,0.88756
7026,1.11532
7027,0.95051
7028,1.16663
7029,1.12896
7030,0.95437
7031,0.62125
7032,0.31473
7033,0.46024
7034,0.41458
7035,0.50996
7036,0.55425
7037,0.66724
7038,0.86417
7039,0.93045
7040,0.32418
