,Las_Ferias_CO_pmm
3623,0.77534
3624,0.70596
3625,0.55543
3626,0.43146
3627,0.45539
3628,0.4604
3629,0.61528
3630,0.99022
3631,1.20405
3632,0.92937
3633,0.8213
3634,1.04196
3635,0.93188
3636,0.84632
3637,1.11376
3638,0.95086
3639,1.40839
3640,1.38559
3641,1.31774
3642,1.70112
3643,2.23149
3644,3.27284
3645,2.70694
3646,1.45047
3647,1.6433
3648,1.61198
3649,1.13059
3650,1.02842
3651,0.92844
3652,0.93096
3653,0.93111
3654,0.89138
3655,0.66255
3656,0.64711
3657,0.67611
3658,0.45838
3659,0.48869
3660,0.45411
3661,0.39842
3662,0.44271
3663,0.54993
3664,0.56234
3665,0.69408
3666,0.83736
3667,0.73497
3668,1.09385
3669,0.7556
3670,0.46688
3671,0.42265
3672,0.39194
3673,0.3423
3674,0.33379
3675,0.41139
3676,0.31777
3677,0.34288
3678,0.36785
3679,0.42165
3680,0.36347
3681,0.36442
3682,0.41647
3683,0.43565
3684,0.4561
3685,0.38189
3686,0.39474
3687,0.42418
3688,0.45718
3689,0.50432
3690,0.66344
3691,0.78154
3692,0.77309
3693,0.81012
3694,0.67927
3695,0.66846
3696,1.34916
3697,0.83292
3698,0.47294
3699,0.38802
3700,0.5865
3701,1.053
3702,1.16699
3703,0.88673
3704,0.67273
3705,0.43395
3706,0.42906
3707,0.4614
3708,0.45976
3709,0.45447
3710,0.47464
3711,0.43493
3712,0.51573
3713,0.67835
3714,0.81488
3715,0.95353
3716,0.78767
3717,0.68436
3718,0.57374
3719,0.55535
3720,0.38106
3721,0.33777
3722,0.31849
3723,0.33909
3724,0.41574
3725,0.75239
3726,1.42323
3727,1.04334
3728,0.75542
3729,0.63212
3730,0.53134
3731,0.46813
3732,0.44685
3733,0.47584
3734,0.38767
3735,0.41642
3736,0.42785
3737,0.56039
3738,0.73965
3739,0.89278
3740,0.72471
3741,0.63644
3742,0.84984
3743,0.88478
3744,0.6555
3745,0.52662
3746,0.42748
3747,0.40077
3748,0.40804
3749,0.67879
3750,1.16579
3751,0.9902
3752,0.68124
3753,0.68958
3754,0.53018
3755,0.56103
3756,0.61397
3757,0.62661
3758,0.65374
3759,0.66701
3760,0.68483
3761,0.88813
3762,1.00379
3763,1.08301
3764,1.45743
3765,1.07344
3766,1.06093
3767,1.337
3768,0.93773
3769,0.34742
3770,0.32998
3771,0.33975
3772,0.37302
3773,0.67277
3774,0.79649
3775,0.75011
3776,0.67136
3777,0.55805
3778,0.75209
3779,0.83238
3780,0.64752
3781,0.53424
3782,0.51372
3783,0.78313
3784,1.00498
3785,1.18268
3786,1.2929
3787,1.28285
3788,1.35987
3789,1.17004
3790,1.17744
3791,0.87951
3792,0.70163
3793,0.59674
3794,0.76243
3795,0.70153
3796,0.5715
3797,0.75282
3798,1.04665
3799,1.16018
3800,0.90922
3801,0.92601
3802,0.61521
3803,0.50272
3804,0.52012
3805,0.43157
3806,0.47144
3807,0.50704
3808,0.50248
3809,0.51315
3810,0.54439
3811,0.60458
3812,0.62119
3813,0.49052
3814,0.49563
3815,0.44923
3816,0.50678
3817,0.37031
3818,0.34644
3819,0.33184
3820,0.33268
3821,0.43957
3822,0.44934
3823,0.42937
3824,0.39094
3825,0.39866
3826,0.43629
3827,0.43922
3828,0.38415
3829,0.39488
3830,0.39384
3831,0.40123
3832,0.42344
3833,0.49034
3834,0.52328
3835,0.59338
3836,0.53988
3837,0.47598
3838,0.46937
3839,0.49694
3840,0.42175
3841,0.40258
3842,0.40251
3843,0.43271
3844,0.43275
3845,0.53947
3846,0.91505
3847,1.00566
3848,0.8212
3849,0.89412
3850,0.60114
3851,0.57595
3852,1.052135
3853,0.5297
3854,0.46782
3855,0.46127
3856,0.65564
3857,0.83397
3858,0.9722
3859,0.92864
3860,0.75124
3861,0.60236
3862,0.52675
3863,0.43997
3864,0.3881
3865,0.3509
3866,0.34312
3867,0.34291
3868,0.40657
3869,0.81406
3870,1.33701
3871,1.13873
3872,0.76542
3873,0.58202
3874,0.7109
3875,0.48825
3876,0.59998
3877,0.57481
3878,0.58492
3879,0.59809
3880,0.65741
3881,0.7882
3882,0.60353
3883,0.78866
3884,0.84805
3885,0.65231
3886,0.53522
3887,0.49356
3888,0.51005
3889,0.42335
3890,0.40387
3891,0.50539
3892,0.52128
3893,0.71148
3894,1.04504
3895,1.39979
3896,0.79757
3897,0.70017
3898,0.57877
3899,0.63808
3900,0.59372
3901,0.53213
3902,0.5751
3903,0.4848
3904,0.60207
3905,0.88975
3906,0.76992
3907,0.91014
3908,1.30154
3909,0.83077
3910,0.69953
3911,0.63584
3912,0.5956
3913,0.50743
3914,0.45901
3915,0.44949
3916,0.48384
3917,0.61037
3918,1.06272
3919,1.40852
3920,1.1627
3921,0.67806
3922,0.63839
3923,0.78553
3924,0.90677
3925,0.72087
3926,1.1873
3927,0.97045
3928,0.598
3929,0.56552
3930,0.64202
3931,0.64968
3932,0.84352
3933,0.83837
3934,0.79093
3935,0.74038
3936,0.49435
3937,0.59211
3938,0.70031
3939,0.6801
3940,0.45138
3941,0.68385
3942,1.07733
3943,1.0495
3944,0.80048
3945,0.64505
3946,0.54088
3947,0.48218
3948,0.49779
3949,0.52642
3950,0.55083
3951,0.5202
3952,0.53985
3953,0.74652
3954,0.90083
3955,0.59167
3956,0.80687
3957,0.84976
3958,0.71222
3959,1.09089
3960,0.85199
3961,0.46221
3962,0.54766
3963,0.70046
3964,0.43091
3965,0.57878
3966,0.90957
3967,0.72453
3968,0.5451
3969,0.43488
3970,0.45104
3971,0.41491
3972,0.49538
3973,0.51175
3974,0.47765
3975,0.48329
3976,0.45593
3977,0.52319
3978,0.41692
3979,0.41746
3980,0.38212
3981,0.43433
3982,0.39397
3983,0.31011
3984,0.29422
3985,0.27531
3986,0.26564
3987,0.25824
3988,0.29222
3989,0.32719
3990,0.37485
3991,0.38952
3992,0.394
3993,0.34317
3994,0.37618
3995,0.3481
3996,0.36402
3997,0.39457
3998,0.35547
3999,0.34011
4000,0.33335
4001,0.42034
4002,0.40632
4003,0.51709
4004,0.47155
4005,0.39436
4006,0.40152
4007,0.32336
4008,0.29803
4009,0.28329
4010,0.33089
4011,0.32102
4012,0.38415
4013,0.5143
4014,0.70073
4015,0.75137
4016,0.46266
4017,0.32301
4018,0.56001
4019,0.35579
4020,0.36678
4021,0.38662
4022,0.43822
4023,0.44923
4024,0.43485
4025,0.54205
4026,0.73462
4027,0.73194
4028,0.65415
4029,0.55002
4030,0.46667
4031,0.42653
4032,0.39437
4033,0.38079
4034,0.37567
4035,0.37411
4036,0.3871
4037,0.48188
4038,0.6695
4039,0.8144
4040,0.73587
4041,0.70452
4042,0.61809
4043,0.73502
4044,0.60486
4045,0.54976
4046,0.62589
4047,0.55797
4048,0.48825
4049,0.61845
4050,0.838
4051,0.8572
4052,0.78026
4053,0.64289
4054,0.67108
4055,0.52284
4056,0.47685
4057,0.47302
4058,0.41206
4059,0.40393
4060,0.41402
4061,0.57446
4062,0.80634
4063,0.97887
4064,0.66052
4065,0.81052
4066,0.66615
4067,0.6411
4068,0.6425
4069,0.57149
4070,0.60196
4071,0.50666
4072,0.66897
4073,0.67803
4074,0.7748
4075,0.63685
4076,0.69265
4077,0.73287
4078,0.54989
4079,0.55073
4080,0.52131
4081,0.47375
4082,0.45916
4083,0.4859
4084,0.51648
4085,0.60593
4086,0.62537
4087,0.77811
4088,0.65198
4089,0.57918
4090,0.63767
4091,0.60814
4092,0.6971
4093,0.72684
4094,0.65572
4095,0.6851
4096,0.74399
4097,0.91073
4098,0.75493
4099,0.86075
4100,0.65387
4101,0.67997
4102,0.55631
4103,0.51174
4104,0.48641
4105,0.62181
4106,0.59789
4107,0.55152
4108,0.45184
4109,0.65988
4110,0.864
4111,1.09298
4112,1.06305
4113,0.90251
4114,0.85083
4115,0.80251
4116,0.61014
4117,0.6604
4118,0.87857
4119,1.39743
4120,0.77609
4121,0.86255
4122,1.23875
4123,0.96643
4124,0.88222
4125,0.74754
4126,0.5989
4127,0.58495
4128,0.55893
4129,0.53817
4130,0.47973
4131,0.50329
4132,0.49938
4133,0.57699
4134,0.67606
4135,0.69991
4136,0.6746
4137,0.68639
4138,0.68854
4139,0.57396
4140,0.65488
4141,0.65964
4142,0.74343
4143,0.60282
4144,0.6448
4145,0.80658
4146,0.80295
4147,0.80597
4148,0.79638
4149,0.8252
4150,0.90053
4151,0.60246
4152,0.50686
4153,0.4606
4154,0.46263
4155,0.49975
4156,0.45927
4157,0.49133
4158,0.55218
4159,0.55675
4160,0.52427
4161,0.52378
4162,0.49227
4163,0.52945
4164,0.58898
4165,0.49738
4166,0.49809
4167,0.49948
4168,0.52634
4169,0.55637
4170,0.65683
4171,0.69167
4172,0.6381
4173,0.61092
4174,0.57952
4175,0.5315
4176,0.55765
4177,0.64592
4178,0.61219
4179,0.5876
4180,0.53371
4181,0.56132
4182,0.67586
4183,0.64043
4184,0.60227
4185,0.6076
4186,0.63392
4187,0.72931
4188,0.76055
4189,0.7296
4190,0.62452
4191,0.69313
4192,0.66154
4193,0.69671
4194,0.63831
4195,0.63479
4196,0.61147
4197,0.58627
4198,0.55637
4199,0.54042
4200,0.55641
4201,0.51936
4202,0.49803
4203,0.45347
4204,0.60013
4205,0.9111
4206,1.31622
4207,1.40642
4208,1.24579
4209,0.84193
4210,0.68345
4211,0.65492
4212,0.73035
4213,0.61453
4214,0.60951
4215,0.59621
4216,0.77025
4217,1.43746
4218,1.64431
4219,1.23893
4220,1.33391
4221,1.42662
4222,1.52766
4223,1.43219
4224,1.41312
4225,0.99835
4226,0.80351
4227,0.69835
4228,0.69363
4229,0.66541
4230,0.99312
4231,0.94841
4232,0.67951
4233,0.63803
4234,0.63596
4235,0.65988
4236,0.64095
4237,0.63269
4238,0.66767
4239,0.60912
4240,0.6046
4241,0.84229
4242,0.88748
4243,0.77545
4244,0.73416
4245,0.67619
4246,0.58166
4247,0.63936
4248,0.5367
4249,0.51589
4250,0.4806
4251,0.55899
4252,0.57606
4253,0.65005
4254,1.01275
4255,1.01799
4256,0.93284
4257,0.62723
4258,0.59962
4259,0.59045
4260,0.55951
4261,0.58094
4262,0.5688
4263,0.55049
4264,0.53862
4265,0.6318
4266,0.78788
4267,0.66523
4268,0.56406
4269,0.60594
4270,0.67643
4271,0.58395
4272,0.54958
4273,0.49733
4274,0.48172
4275,0.48936
4276,0.51541
4277,0.6183
4278,0.80791
4279,0.98287
4280,0.74112
4281,0.70652
4282,0.74787
4283,0.67475
4284,0.65913
4285,0.78956
4286,0.98997
4287,0.95773
4288,1.07102
4289,0.96099
4290,0.83204
4291,0.70311
4292,0.72511
4293,0.99773
4294,0.87991
4295,0.96715
4296,0.76117
4297,0.60161
4298,0.58313
4299,0.56202
4300,0.74352
4301,1.0951
4302,1.17915
4303,1.1048
4304,0.84585
4305,0.72479
4306,0.64486
4307,0.84418
4308,0.80834
4309,0.77867
4310,0.72369
4311,0.71036
4312,0.68683
4313,0.69517
4314,0.76409
4315,0.8361
4316,0.85217
4317,0.73312
4318,0.83123
4319,0.65865
4320,0.65829
4321,0.67427
4322,0.5752
4323,0.62173
4324,0.6552
4325,0.80405
4326,0.9034
4327,0.95772
4328,0.94525
4329,0.89158
4330,0.84041
4331,0.69189
4332,0.61604
4333,0.62582
4334,0.60253
4335,0.59437
4336,0.65305
4337,0.71038
4338,0.82897
4339,0.96553
4340,1.04376
4341,0.74464
4342,0.72319
4343,0.73054
4344,0.65601
4345,0.7783
4346,0.64514
4347,0.64305
4348,0.65224
4349,0.70457
4350,0.95914
4351,0.83312
4352,0.80911
4353,0.97429
4354,0.92453
4355,0.78628
4356,0.87291
4357,0.87825
4358,1.02522
4359,1.13973
4360,1.17962
4361,1.23946
4362,0.97485
4363,0.95963
4364,1.34946
4365,1.50185
4366,1.41575
4367,0.91873
4368,0.68052
4369,0.6917
4370,0.67375
4371,0.70046
4372,0.67441
4373,0.87205
4374,1.40222
4375,1.59577
4376,1.32806
4377,1.05535
4378,0.81422
4379,0.805775
4380,0.78355
4381,0.46456
4382,0.39656
4383,0.34038
4384,0.39429
4385,0.58349
4386,0.8283
4387,0.61025
4388,0.6674
4389,0.49145
4390,0.48931
4391,0.34456
4392,0.22982
4393,0.17174
4394,0.16001
4395,0.18777
4396,0.25134
4397,0.58032
4398,0.96159
4399,0.75529
4400,0.46891
4401,0.41721
4402,0.34478
4403,0.31548
4404,0.3691
4405,0.32789
4406,0.39013
4407,0.35394
4408,0.44497
4409,0.77989
4410,0.98369
4411,0.88468
4412,1.15323
4413,0.52325
4414,0.6901
4415,0.54958
4416,0.27485
4417,0.29931
4418,0.25932
4419,0.25402
4420,0.31637
4421,0.5913
4422,1.23548
4423,1.41151
4424,0.72387
4425,0.42913
4426,0.32887
4427,0.32648
4428,0.28771
4429,0.2536
4430,0.28613
4431,0.29207
4432,0.31025
4433,0.55198
4434,0.54139
4435,0.77887
4436,1.0988
4437,1.59009
4438,1.45719
4439,1.07132
4440,0.53772
4441,0.35293
4442,0.26286
4443,0.242
4444,0.25876
4445,0.38171
4446,0.81581
4447,1.01915
4448,0.59976
4449,0.45101
4450,0.41197
4451,0.37907
4452,0.35726
4453,0.34685
4454,0.40363
4455,0.46701
4456,0.44785
4457,0.61607
4458,0.61206
4459,0.61474
4460,0.55662
4461,0.63474
4462,0.76713
4463,0.4761
4464,0.26354
4465,0.36019
4466,0.39881
4467,0.39665
4468,0.40288
4469,0.48183
4470,0.83268
4471,0.50425
4472,0.34452
4473,0.24337
4474,0.26159
4475,0.25764
4476,0.2889
4477,0.26629
4478,0.28287
4479,0.25032
4480,0.30942
4481,0.37657
4482,0.30769
4483,0.29472
4484,0.3219
4485,0.34691
4486,0.31323
4487,0.31876
4488,0.25764
4489,0.22456
4490,0.20624
4491,0.21784
4492,0.19677
4493,0.20369
4494,0.23297
4495,0.24882
4496,0.22532
4497,0.22783
4498,0.23422
4499,0.24623
4500,0.24553
4501,0.28017
4502,0.26944
4503,0.25096
4504,0.27781
4505,0.30033
4506,0.33423
4507,0.39131
4508,0.38326
4509,0.35269
4510,0.27245
4511,0.2267
4512,0.21481
4513,0.18565
4514,0.1805
4515,0.18241
4516,0.19875
4517,0.34988
4518,0.65434
4519,0.8069
4520,0.52498
4521,0.31517
4522,0.28029
4523,0.2592
4524,0.25055
4525,0.29685
4526,0.33223
4527,0.35475
4528,0.42649
4529,0.4424
4530,0.51684
4531,0.64924
4532,0.71396
4533,0.64746
4534,0.49828
4535,0.6561
4536,0.60678
4537,0.51806
4538,0.45128
4539,0.41021
4540,0.463
4541,0.68436
4542,1.19123
4543,1.67534
4544,1.31892
4545,0.79639
4546,0.41275
4547,0.36362
4548,0.32887
4549,0.31035
4550,0.35549
4551,0.35317
4552,0.32743
4553,0.44144
4554,0.54252
4555,0.63385
4556,0.55071
4557,0.43325
4558,0.34348
4559,0.29877
4560,0.26859
4561,0.2246
4562,0.21637
4563,0.22278
4564,0.23642
4565,0.37656
4566,0.62157
4567,0.71578
4568,0.53875
4569,0.38376
4570,0.38326
4571,0.41057
4572,0.39549
4573,0.33614
4574,0.07386
4575,0.25358
4576,0.34362
4577,0.46408
4578,0.62867
4579,0.61013
4580,0.48471
4581,0.46302
4582,0.35288
4583,0.36891
4584,0.29289
4585,0.22016
4586,0.20627
4587,0.20541
4588,0.23495
4589,0.37702
4590,0.74574
4591,0.8646
4592,0.73408
4593,0.81769
4594,0.56942
4595,0.41992
4596,0.43326
4597,0.42922
4598,0.42755
4599,0.40473
4600,0.46514
4601,0.62325
4602,1.02352
4603,0.63189
4604,0.61654
4605,0.50881
4606,0.43352
4607,0.28639
4608,0.26521
4609,0.34431
4610,0.3568
4611,0.35632
4612,0.33164
4613,0.50104
4614,0.93011
4615,1.29701
4616,0.64178
4617,0.38906
4618,0.37335
4619,0.40734
4620,0.35743
4621,0.31751
4622,0.36634
4623,0.33308
4624,0.40666
4625,0.48777
4626,0.64644
4627,0.58926
4628,0.79355
4629,0.63203
4630,0.53969
4631,0.35938
4632,0.31795
4633,0.34049
4634,0.50118
4635,0.59568
4636,0.38953
4637,0.5265
4638,0.75619
4639,0.67516
4640,0.55189
4641,0.52534
4642,0.44231
4643,0.39298
4644,0.39957
4645,0.37659
4646,0.37668
4647,0.31382
4648,0.34222
4649,0.41942
4650,0.48023
4651,0.54156
4652,0.47101
4653,0.41337
4654,0.37845
4655,0.31952
4656,0.29629
4657,0.27913
4658,0.28005
4659,0.27819
4660,0.29067
4661,0.32546
4662,0.35916
4663,0.43264
4664,0.34902
4665,0.29732
4666,0.2981
4667,0.33526
4668,0.33852
4669,0.30259
4670,0.27246
4671,0.2705
4672,0.2668
4673,0.28511
4674,0.37481
4675,0.43362
4676,0.51126
4677,0.453
4678,0.35783
4679,0.31774
4680,0.3061
4681,0.26518
4682,0.2717
4683,0.24357
4684,0.27136
4685,0.38323
4686,0.6122
4687,0.78821
4688,0.65794
4689,0.45986
4690,0.34259
4691,0.46864
4692,0.31525
4693,0.32913
4694,0.31323
4695,0.39144
4696,0.35785
4697,0.51324
4698,0.72357
4699,1.23446
4700,0.78812
4701,0.63572
4702,0.87108
4703,0.90092
4704,0.75094
4705,0.52966
4706,0.49004
4707,0.48537
4708,0.50687
4709,0.85452
4710,1.1349
4711,1.63552
4712,2.04842
4713,1.65442
4714,0.66985
4715,0.52923
4716,0.46137
4717,0.41704
4718,0.46311
4719,0.39443
4720,0.49815
4721,0.611
4722,0.99622
4723,0.86685
4724,0.61327
4725,0.48515
4726,0.50989
4727,0.40719
4728,0.33154
4729,0.40077
4730,0.59774
4731,0.52722
4732,0.58881
4733,0.91708
4734,1.43997
4735,1.49842
4736,0.98399
4737,0.44048
4738,0.47722
4739,0.38318
4740,0.33433
4741,0.43148
4742,0.37245
4743,0.4122
4744,0.3931
4745,0.51849
4746,0.57604
4747,0.74947
4748,0.62439
4749,0.54534
4750,0.46
4751,0.35034
4752,0.31059
4753,0.27018
4754,0.27192
4755,0.2645
4756,0.27072
4757,0.43134
4758,0.8196
4759,0.75628
4760,0.54127
4761,0.40636
4762,0.37253
4763,0.34872
4764,0.33505
4765,0.34423
4766,0.28814
4767,0.29222
4768,0.36776
4769,0.60415
4770,0.5478
4771,0.61563
4772,0.58787
4773,0.57208
4774,0.48406
4775,0.39527
4776,0.41663
4777,0.32578
4778,0.31015
4779,0.32857
4780,0.33847
4781,0.52263
4782,0.85107
4783,0.94839
4784,0.58605
4785,0.38869
4786,0.5063
4787,0.6109
4788,0.46149
4789,0.36059
4790,0.41798
4791,0.50628
4792,0.53374
4793,0.80552
4794,0.92184
4795,0.75819
4796,0.66382
4797,0.65619
4798,0.51997
4799,0.39114
4800,0.34495
4801,0.32461
4802,0.31755
4803,0.30917
4804,0.32852
4805,0.35758
4806,0.53813
4807,0.47878
4808,0.45528
4809,0.43155
4810,0.43732
4811,0.46501
4812,0.54937
4813,0.57122
4814,0.47082
4815,0.34612
4816,0.39337
4817,0.38718
4818,0.4156
4819,0.62674
4820,0.49001
4821,0.43328
4822,0.67264
4823,0.42184
4824,0.45562
4825,0.39856
4826,0.37154
4827,0.34035
4828,0.34128
4829,0.34509
4830,0.40068
4831,0.4093
4832,0.36055
4833,0.31663
4834,0.33162
4835,0.37286
4836,0.37121
4837,0.40111
4838,0.38158
4839,0.3628
4840,0.3743
4841,0.43489
4842,0.5671
4843,0.50383
4844,0.4972
4845,0.57198
4846,0.36964
4847,0.32879
4848,0.38518
4849,0.36279
4850,0.34355
4851,0.38491
4852,0.41829
4853,0.58294
4854,1.0528
4855,1.1729
4856,1.14361
4857,1.21557
4858,1.05075
4859,0.51699
4860,0.52604
4861,0.43589
4862,0.40292
4863,0.46626
4864,0.36018
4865,0.61615
4866,0.69249
4867,0.82544
4868,0.68296
4869,0.6072
4870,0.48747
4871,0.43534
4872,0.35021
4873,0.3501
4874,0.322
4875,0.32951
4876,0.36072
4877,0.46902
4878,1.00728
4879,1.0104
4880,0.9036
4881,0.62002
4882,0.6907749999999999
4883,0.697875
4884,0.42193
4885,0.40487
4886,0.42341
4887,0.43999
4888,0.564
4889,0.68497
4890,0.76741
4891,0.81857
4892,0.81656
4893,0.57581
4894,0.53954
4895,0.3807
4896,0.34826
4897,0.32923
4898,0.32771
4899,0.3409
4900,0.35516
4901,0.5874
4902,0.8185
4903,1.26665
4904,0.90569
4905,0.59676
4906,0.50123
4907,0.52919
4908,0.49855
4909,0.46598
4910,0.38816
4911,0.42251
4912,0.52206
4913,0.61826
4914,0.76141
4915,0.51749
4916,0.55709
4917,0.48331
4918,0.51528
4919,0.39995
4920,0.37432
4921,0.30682
4922,0.3183
4923,0.29993
4924,0.38671
4925,0.73182
4926,1.16697
4927,1.22244
4928,0.55814
4929,0.4613
4930,0.41922
4931,0.36631
4932,0.41424
4933,0.41094
4934,0.44659
4935,0.41248
4936,0.46443
4937,0.56108
4938,0.70521
4939,0.70202
4940,0.6836
4941,0.70552
4942,0.75882
4943,0.58346
4944,0.53972
4945,0.54851
4946,0.40672
4947,0.42363
4948,0.38642
4949,0.53624
4950,0.80664
4951,1.03024
4952,0.73673
4953,0.54573
4954,0.49301
4955,0.46328
4956,0.50136
4957,0.51929
4958,0.51989
4959,0.50199
4960,0.60351
4961,0.62694
4962,0.94082
4963,0.79567
4964,0.66252
4965,0.67785
4966,0.62631
4967,0.56563
4968,0.56442
4969,0.46079
4970,0.46393
4971,0.47598
4972,0.44284
4973,0.47558
4974,0.78683
4975,0.77044
4976,0.55595
4977,0.47699
4978,0.46362
4979,0.49636
4980,0.49529
4981,0.47694
4982,0.47014
4983,0.50042
4984,0.48553
4985,0.5406
4986,0.5581
4987,0.66082
4988,0.58005
4989,0.56471
4990,0.54661
4991,0.60196
4992,0.55834
4993,0.56454
4994,0.49556
4995,0.49239
4996,0.46508
4997,0.44966
4998,0.52649
4999,0.56086
5000,0.63983
5001,0.75254
5002,0.80896
5003,0.77652
5004,0.40142
5005,0.39829
5006,0.38737
5007,0.3927
5008,0.43231
5009,0.52645
5010,0.5354
5011,0.57936
5012,0.59059
5013,0.47781
5014,0.45314
5015,0.39937
5016,0.38711
5017,0.40401
5018,0.38536
5019,0.39056
5020,0.39823
5021,0.57839
5022,0.76846
5023,0.86547
5024,0.6947
5025,0.60603
5026,0.73915
5027,0.50665
5028,0.45448
5029,0.51571
5030,0.54109
5031,0.50304
5032,0.49485
5033,0.7736
5034,0.88835
5035,0.8086
5036,0.79422
5037,0.78485
5038,0.56349
5039,0.51144
5040,0.7129
5041,0.54657
5042,0.47708
5043,0.43847
5044,0.48959
5045,0.62466
5046,0.96455
5047,0.98988
5048,0.83261
5049,0.65301
5050,0.51687
5051,0.50136
5052,0.43579
5053,0.51983
5054,0.56276
5055,0.44841
5056,0.42906
5057,0.55553
5058,0.84165
5059,0.78729
5060,0.65891
5061,0.57664
5062,0.5158
5063,0.53126
5064,0.46871
5065,0.44277
5066,0.51295
5067,0.43198
5068,0.4996
5069,0.80389
5070,0.87855
5071,0.87071
5072,0.71548
5073,0.53203
5074,0.4804
5075,0.45731
5076,0.43786
5077,0.48151
5078,0.4728
5079,0.45338
5080,0.58905
5081,0.68503
5082,0.7718
5083,0.82142
5084,0.82026
5085,0.76057
5086,0.64604
5087,0.64499
5088,0.67358
5089,0.54311
5090,0.53406
5091,0.51962
5092,0.58472
5093,0.89526
5094,1.28893
5095,0.95583
5096,0.77384
5097,0.62274
5098,0.60186
5099,0.5578
5100,0.57559
5101,0.60041
5102,0.612295
5103,0.59043
5104,0.7979
5105,0.53943
5106,0.98193
5107,1.19165
5108,1.05869
5109,1.10464
5110,0.91699
5111,0.72937
5112,0.59455
5113,0.49983
5114,0.45594
5115,0.47592
5116,0.46612
5117,0.62254
5118,0.96428
5119,1.07487
5120,2.10352
5121,0.87389
5122,0.64051
5123,0.46398
5124,0.43623
5125,0.44629
5126,0.49062
5127,0.4326
5128,0.58644
5129,0.96878
5130,0.98322
5131,0.57576
5132,0.62117
5133,0.60772
5134,0.60008
5135,0.35663
5136,1.14904
5137,0.85717
5138,0.66365
5139,0.48602
5140,0.53289
5141,0.82529
5142,0.71102
5143,0.67192
5144,0.96806
5145,1.3473
5146,0.54089
5147,0.46706
5148,0.52558
5149,0.53623
5150,0.52688
5151,0.53214
5152,0.46005
5153,0.39194
5154,0.45529
5155,0.40448
5156,0.48815
5157,0.44575
5158,0.40627
5159,0.3837
5160,0.32094
5161,0.34799
5162,0.38988
5163,0.30273
5164,0.30863
5165,0.51755
5166,0.57951
5167,0.84727
5168,0.54909
5169,0.56272
5170,0.51507
5171,0.52844
5172,0.56126
5173,0.50354
5174,0.42223
5175,0.40745
5176,0.43609
5177,0.43343
5178,0.44025
5179,0.55355
5180,0.53575
5181,0.43917
5182,0.40949
5183,0.33889
5184,0.41576
5185,0.35741
5186,0.30154
5187,0.29621
5188,0.32452
5189,0.66526
5190,0.77691
5191,0.78132
5192,0.70837
5193,0.55023
5194,0.4736
5195,0.48058
5196,0.52051
5197,0.50189
5198,0.51244
5199,0.50082
5200,0.49547
5201,0.66931
5202,0.8573
5203,0.78475
5204,0.74466
5205,0.57451
5206,0.46925
5207,0.33917
5208,0.34533
5209,0.32982
5210,0.32154
5211,0.32129
5212,0.34267
5213,0.43237
5214,0.57734
5215,0.68079
5216,0.75455
5217,0.56593
5218,0.54883
5219,0.53563
5220,0.52653
5221,0.45254
5222,0.48816
5223,0.53002
5224,0.47478
5225,0.56156
5226,0.61764
5227,0.55633
5228,0.65915
5229,0.58174
5230,0.6279
5231,0.51872
5232,0.43017
5233,0.33895
5234,0.3578
5235,0.36408
5236,0.3396
5237,0.45853
5238,0.44834
5239,0.43336
5240,0.42459
5241,0.408
5242,0.38335
5243,0.32835
5244,0.31845
5245,0.34354
5246,0.36207
5247,0.40922
5248,0.41943
5249,0.41993
5250,0.39937
5251,0.44111
5252,0.45605
5253,0.3782
5254,0.39513
5255,0.33518
5256,0.39811
5257,0.34959
5258,0.33763
5259,0.3652
5260,0.36943
5261,0.62689
5262,0.82359
5263,1.40969
5264,1.21256
5265,0.86208
5266,0.59221
5267,0.57611
5268,0.46293
5269,0.44911
5270,0.37703
5271,0.41622
5272,0.51953
5273,0.6928
5274,0.70045
5275,0.88019
5276,0.7972
5277,0.64471
5278,0.48053
5279,0.37618
5280,0.35823
5281,0.30808
5282,0.3061
5283,0.29811
5284,0.3061
5285,0.42858
5286,0.78624
5287,0.93159
5288,0.6934
5289,0.53912
5290,0.42361
5291,0.45013
5292,0.6962200000000001
5293,0.10849
5294,0.17461
5295,0.12422
5296,0.15359
5297,0.26101
5298,0.34742
5299,0.31272
5300,0.41342
5301,0.44704
5302,0.38893
5303,0.29371
5304,0.20106
5305,0.21906
5306,0.17978
5307,0.18679
5308,0.15172
5309,0.39704
5310,0.4342
5311,0.42592
5312,0.37928
5313,0.22683
5314,0.22175
5315,0.23844
5316,0.31639
5317,0.30711
5318,0.2272
5319,0.22179
5320,0.25218
5321,0.33881
5322,0.3474
5323,0.29394
5324,0.32535
5325,0.19351
5326,0.23571
5327,0.16765
5328,0.09475
5329,0.1473
5330,0.11931
5331,0.19139
5332,0.10758
5333,0.12297
5334,0.25414
5335,0.24814
5336,0.3259
5337,0.47156
5338,0.20624
5339,0.22926
5340,0.28662
5341,0.21882
5342,0.18614
5343,0.13991
5344,0.18056
5345,0.21473
5346,0.2085
5347,0.28785
5348,0.24839
5349,0.28857
5350,0.32881
5351,0.13193
5352,0.10222
5353,0.15221
5354,0.07653
5355,0.11205
5356,0.11279
5357,0.25866
5358,0.54851
5359,0.55362
5360,0.42811
5361,0.28368
5362,0.21187
5363,0.18303
5364,0.13137
5365,0.15531
5366,0.13967
5367,0.18685
5368,0.14823
5369,0.34375
5370,0.39875
