,Kennedy_CO_pmm
5368,0.80504
5369,1.09221
5370,1.3552
5371,1.18589
5372,1.2073
5373,1.39824
5374,1.13962
5375,0.81217
5376,0.65075
5377,0.57386
5378,0.50584
5379,0.6676
5380,0.72259
5381,1.15873
5382,2.22384
5383,1.75368
5384,1.11653
5385,0.90829
5386,0.92311
5387,0.81679
5388,0.90186
5389,0.90514
5390,0.89642
5391,0.84396
5392,0.92378
5393,1.17499
5394,1.29232
5395,1.36503
5396,1.44
5397,1.10699
5398,0.95079
5399,0.69923
5400,0.5463
5401,0.50541
5402,0.53306
5403,0.50253
5404,0.67959
5405,1.40534
5406,1.79208
5407,1.45012
5408,1.29829
5409,1.01718
5410,0.82764
5411,0.91124
5412,1.1105
5413,1.07528
5414,0.87156
5415,0.9316
5416,0.96836
5417,1.15154
5418,1.48318
5419,1.38017
5420,1.27734
5421,1.08653
5422,1.1582
5423,0.80538
5424,0.70556
5425,0.65036
5426,0.66547
5427,0.72963
5428,0.70742
5429,1.01057
5430,1.55735
5431,1.49004
5432,0.91942
5433,0.94508
5434,0.92847
5435,0.84997
5436,0.79663
5437,0.81934
5438,0.91647
5439,1.00125
5440,1.02925
5441,1.42884
5442,1.47555
5443,1.46612
5444,0.95736
5445,1.00923
5446,1.18123
5447,1.12514
5448,0.76885
5449,0.74408
5450,0.64015
5451,0.66092
5452,0.88833
5453,0.90047
5454,1.30047
5455,1.44841
5456,1.02034
5457,1.09772
5458,1.41799
5459,1.12183
5460,0.92387
5461,0.93687
5462,0.8631
5463,0.9567
5464,0.95549
5465,1.07887
5466,1.09554
5467,1.22938
5468,1.08443
5469,0.94089
5470,0.92664
5471,0.77714
5472,0.74466
5473,0.70607
5474,0.58921
5475,0.62401
5476,0.70341
5477,0.89408
5478,1.39508
5479,1.94567
5480,1.45432
5481,0.76186
5482,0.65217
5483,0.6641
5484,0.76513
5485,0.74529
5486,1.09178
5487,0.79979
5488,0.75354
5489,0.81346
5490,0.95257
5491,1.32746
5492,1.44291
5493,1.50422
5494,1.34975
5495,1.04821
5496,0.79457
5497,0.96958
5498,1.06803
5499,1.07478
5500,1.11822
5501,1.07218
5502,1.29289
5503,1.06296
5504,1.16247
5505,0.95077
5506,0.80549
5507,0.77301
5508,0.71039
5509,0.76219
5510,0.76399
5511,0.76194
5512,0.74147
5513,0.84924
5514,1.10221
5515,1.16645
5516,1.05457
5517,1.00345
5518,0.85353
5519,0.77622
5520,0.70508
5521,0.75002
5522,0.66131
5523,0.69755
5524,0.65703
5525,0.69476
5526,0.73383
5527,0.86375
5528,0.83422
5529,0.81254
5530,0.71686
5531,0.76918
5532,0.77459
5533,0.73963
5534,0.86697
5535,0.77895
5536,0.87268
5537,0.92826
5538,0.95763
5539,1.08109
5540,1.17275
5541,1.06923
5542,0.96153
5543,1.10747
5544,1.10332
5545,1.02017
5546,0.88175
5547,0.99884
5548,1.05178
5549,1.58063
5550,2.23128
5551,2.31668
5552,2.1925
5553,1.18121
5554,0.89412
5555,0.94071
5556,0.9087
5557,0.93685
5558,0.97468
5559,0.83542
5560,1.03482
5561,1.22079
5562,1.64169
5563,1.63666
5564,1.31539
5565,1.45554
5566,1.37564
5567,0.92152
5568,0.84458
5569,0.66919
5570,0.67025
5571,0.42672
5572,0.59208
5573,1.44772
5574,2.13981
5575,1.31312
5576,0.80218
5577,0.62408
5578,0.64331
5579,0.6064
5580,
5581,0.02968
5582,0.25526
5583,0.23948
5584,0.36278
5585,0.63059
5586,1.02336
5587,1.14157
5588,0.77613
5589,0.83252
5590,0.51659
5591,0.55342
5592,0.14503
5593,0.09277
5594,0.04889
5595,0.29016
5596,0.38133
5597,0.88283
5598,2.30528
5599,1.8853
5600,0.64927
5601,0.96087
5602,0.34719
5603,0.2462
5604,0.25048
5605,0.24442
5606,0.27611
5607,0.28295
5608,0.31387
5609,0.28483
5610,0.30128
5611,0.43468
5612,0.82559
5613,0.86975
5614,0.78341
5615,0.37152
5616,0.19445
5617,0.09103
5618,0.16112
5619,0.12533
5620,0.17277
5621,0.69701
5622,1.01416
5623,0.89371
5624,0.39824
5625,0.32957
5626,0.27806
5627,0.28029
5628,0.29109
5629,0.26544
5630,0.24986
5631,0.25606
5632,0.34003
5633,0.51859
5634,0.8367
5635,0.85957
5636,0.82333
5637,0.75198
5638,0.60405
5639,0.35763
5640,0.17972
5641,0.09085
5642,0.09191
5643,0.12595
5644,0.17851
5645,0.64776
5646,1.24571
5647,0.90834
5648,0.7294
5649,0.42349
5650,0.48785
5651,0.356
5652,0.45147
5653,0.46029
5654,0.23167
5655,0.29431
5656,0.3648
5657,0.58085
5658,0.7007
5659,0.92883
5660,0.82662
5661,0.67731
5662,0.52108
5663,0.2504
5664,0.22053
5665,0.17777
5666,0.26247
5667,0.40005
5668,0.27991
5669,0.31643
5670,0.7848
5671,0.76837
5672,0.21483
5673,0.26385
5674,0.19159
5675,0.17659
5676,0.17123
5677,0.25199
5678,0.21555
5679,0.14899
5680,0.19962
5681,0.39687
5682,0.44264
5683,0.62238
5684,0.59298
5685,0.40757
5686,0.3047
5687,0.09877
5688,
5689,
5690,0.0439
5691,0.09911
5692,0.23082
5693,1.48201
5694,2.10248
5695,0.91944
5696,0.44304
5697,0.33487
5698,0.27389
5699,0.28144
5700,0.16866
5701,0.29512
5702,0.3324
5703,0.26845
5704,0.31794
5705,0.5468
5706,0.80483
5707,0.82229
5708,0.66802
5709,0.74638
5710,0.86181
5711,0.5932
5712,0.40117
5713,0.25519
5714,0.18752
5715,0.40368
5716,0.5916
5717,0.88224
5718,1.75084
5719,0.89778
5720,0.47991
5721,0.33166
5722,
5723,
5724,
5725,
5726,-0.03022
5727,0.34984
5728,0.45455
5729,0.63739
5730,0.91285
5731,0.79774
5732,0.85822
5733,0.86458
5734,0.55978
5735,0.40342
5736,0.08709
5737,0.13896
5738,0.13213
5739,0.09364
5740,0.21386
5741,0.76577
5742,1.02583
5743,0.88607
5744,0.5683
5745,0.54788
5746,0.36717
5747,0.27392
5748,0.25072
5749,0.25028
5750,0.30328
5751,0.38925
5752,0.35061
5753,0.74367
5754,0.92238
5755,0.99157
5756,0.89487
5757,0.73075
5758,0.63126
5759,0.30243
5760,0.09321
5761,-0.01346
5762,0.05281
5763,0.16013
5764,0.20841
5765,0.77794
5766,1.21435
5767,0.83987
5768,0.60216
5769,0.36808
5770,0.23156
5771,0.16235
5772,0.16158
5773,0.1352
5774,0.14025
5775,0.13453
5776,0.26133
5777,0.44493
5778,0.77932
5779,1.19475
5780,1.00561
5781,0.91895
5782,0.96301
5783,0.47032
5784,0.21335
5785,0.1819
5786,0.13512
5787,0.20257
5788,0.72536
5789,1.75683
5790,3.13248
5791,1.67595
5792,0.62378
5793,0.18392
5794,0.08621
5795,0.10697
5796,0.13947
5797,0.19085
5798,0.25362
5799,0.21947
5800,0.29569
5801,0.67424
5802,0.59103
5803,0.19632
5804,0.59958
5805,0.66513
5806,0.64383
5807,0.41633
5808,0.38352
5809,0.36089
5810,0.17537
5811,0.39326
5812,0.34646
5813,0.67488
5814,0.93104
5815,1.11191
5816,0.80757
5817,0.34221
5818,0.48099
5819,0.44109
5820,0.42168
5821,0.30678
5822,0.38804
5823,0.46625
5824,0.5611
5825,0.74432
5826,0.67416
5827,0.78671
5828,0.91323
5829,0.64074
5830,0.74192
5831,0.54724
5832,0.18058
5833,0.1588
5834,0.36704
5835,0.44704
5836,0.40981
5837,0.21809
5838,0.41532
5839,0.37985
5840,0.37071
5841,0.20721
5842,0.16055
5843,0.26278
5844,0.20484
5845,0.14191
5846,0.1702
5847,0.16632
5848,0.1948
5849,0.35671
5850,0.4621
5851,0.62415
5852,0.60973
5853,0.43841
5854,0.32451
5855,0.21289
5856,0.09995
5857,-0.0221
5858,0.713165
5859,0.86865
5860,0.04045
5861,0.34274
5862,1.14168
5863,0.95593
5864,0.43352
5865,0.34184
5866,0.22984
5867,0.22961
5868,0.25666
5869,0.26236
5870,0.26202
5871,0.28392
5872,0.28427
5873,0.47216
5874,0.98945
5875,1.01192
5876,1.37017
5877,1.2694
5878,1.38145
5879,0.63399
5880,0.38155
5881,0.36739
5882,0.33438
5883,0.58144
5884,1.08704
5885,1.32785
5886,2.39548
5887,2.37335
5888,0.81789
5889,0.18396
5890,0.13426
5891,0.12431
5892,0.12894
5893,0.18902
5894,0.16465
5895,0.31236
5896,0.43068
5897,0.61057
5898,0.80784
5899,0.81643
5900,0.75425
5901,0.52817
5902,0.42531
5903,0.12347
5904,0.02788
5905,-0.04569
5906,-0.02545
5907,0.06634
5908,0.30244
5909,0.84964
5910,1.44693
5911,1.19659
5912,0.75515
5913,0.41717
5914,0.29635
5915,0.30362
5916,0.20978
5917,0.29379
5918,0.18602
5919,0.21305
5920,0.3169
5921,0.58638
5922,1.02988
5923,0.76904
5924,0.65502
5925,0.65858
5926,0.76903
5927,0.3856
5928,0.08993
5929,0.11763
5930,0.10558
5931,0.07295
5932,0.27796
5933,0.95349
5934,1.42891
5935,1.13366
5936,0.44276
5937,0.3819
5938,0.17107
5939,0.19988
5940,0.13229
5941,0.19466
5942,0.17509
5943,0.19953
5944,0.10752
5945,0.49924
5946,0.8278
5947,0.74385
5948,0.52261
5949,0.67183
5950,0.66702
5951,0.37902
5952,0.16596
5953,0.16344
5954,0.15714
5955,0.18914
5956,0.25455
5957,0.42933
5958,1.46856
5959,1.4112
5960,0.5732
5961,0.28599
5962,0.23406
5963,0.21271
5964,0.20843
5965,0.22424
5966,0.19425
5967,0.22432
5968,0.28351
5969,0.53154
5970,0.76934
5971,0.84549
5972,0.79253
5973,0.66703
5974,0.7353
5975,0.51847
5976,0.23613
5977,0.0555
5978,0.14218
5979,0.23702
5980,0.21882
5981,0.59284
5982,0.84292
5983,0.80503
5984,0.55048
5985,0.35999
5986,0.30215
5987,0.28307
5988,0.26309
5989,0.27392
5990,0.2212
5991,0.21572
5992,0.28204
5993,0.40792
5994,0.61929
5995,0.7025
5996,0.72484
5997,0.9464
5998,0.8311
5999,0.6273
6000,0.28535
6001,0.06177
6002,0.07792
6003,0.14949
6004,0.17609
6005,0.40153
6006,0.75332
6007,0.22339
6008,0.20577
6009,0.18059
6010,0.15047
6011,0.20349
6012,0.15659
6013,0.23514
6014,0.13336
6015,0.15761
6016,0.27158
6017,0.28376
6018,0.27278
6019,0.46887
6020,0.36188
6021,0.29673
6022,0.14948
6023,0.0276
6024,0.77676
6025,0.613455
6026,-0.02577
6027,0.01622
6028,0.30939
6029,1.11903
6030,1.16369
6031,1.12084
6032,0.53051
6033,0.37564
6034,0.27493
6035,0.30032
6036,0.30578
6037,0.19627
6038,0.20458
6039,0.30324
6040,0.27973
6041,0.67901
6042,0.99923
6043,1.12902
6044,1.09867
6045,1.14259
6046,0.54877
6047,0.57732
6048,0.48104
6049,0.2052
6050,0.21448
6051,0.31508
6052,0.54754
6053,1.04621
6054,1.62172
6055,2.47848
6056,0.97885
6057,0.546
6058,0.37416
6059,0.26041
6060,0.30756
6061,0.31126
6062,0.43636
6063,0.34473
6064,0.36833
6065,0.26284
6066,0.39573
6067,0.89047
6068,0.82119
6069,0.93422
6070,0.92131
6071,0.45764
6072,0.30365
6073,0.42873
6074,0.24084
6075,0.4198
6076,0.45518
6077,0.69883
6078,1.88179
6079,1.37783
6080,0.48249
6081,0.35098
6082,0.17259
6083,0.21847
6084,0.31654
6085,0.23767
6086,0.29544
6087,0.32093
6088,0.40447
6089,0.62498
6090,1.07007
6091,1.12877
6092,1.27873
6093,0.64002
6094,0.6354
6095,0.20579
6096,0.24388
6097,0.12606
6098,0.21156
6099,0.25429
6100,0.43271
6101,0.76693
6102,1.60081
6103,1.62511
6104,0.64667
6105,0.40191
6106,0.29426
6107,0.24219
6108,0.6832400000000001
6109,0.2479
6110,0.29778
6111,0.30898
6112,0.3776
6113,0.67496
6114,0.76915
6115,0.63267
6116,0.6537
6117,0.75029
6118,0.55183
6119,0.3745
6120,0.1658
6121,0.04429
6122,0.13419
6123,0.17315
6124,0.42393
6125,1.00764
6126,1.51801
6127,1.04725
6128,0.50255
6129,0.41752
6130,0.29139
6131,0.26089
6132,0.24828
6133,0.24599
6134,0.2492
6135,0.32085
6136,0.35386
6137,0.59529
6138,0.97871
6139,0.81449
6140,0.81019
6141,0.71086
6142,0.63357
6143,0.49983
6144,0.54858
6145,0.44504
6146,0.17546
6147,0.17932
6148,0.32698
6149,0.88899
6150,1.32296
6151,0.88229
6152,0.45543
6153,0.40224
6154,0.40079
6155,0.2656
6156,0.29201
6157,0.36654
6158,0.26217
6159,0.27163
6160,0.34394
6161,0.40964
6162,0.56655
6163,0.68573
6164,0.61526
6165,0.52178
6166,0.3547
6167,0.32236
6168,0.08677
6169,0.1144
6170,0.10499
6171,0.11959
6172,0.19917
6173,0.43541
6174,1.07698
6175,0.56959
6176,0.19956
6177,0.15553
6178,0.1139
6179,0.15785
6180,0.13705
6181,0.17779
6182,0.16725
6183,0.21182
6184,0.29083
6185,0.31244
6186,0.44651
6187,0.45678
6188,0.42208
6189,0.41944
6190,0.31011
6191,0.043
6192,-0.00339
6193,-0.0119
6194,0.01432
6195,0.05256
6196,0.15244
6197,0.34863
6198,0.49871
6199,0.74092
6200,0.78367
6201,0.58977
6202,0.39687
6203,0.7274499999999999
6204,0.36561
6205,0.41951
6206,0.46325
6207,0.41746
6208,0.43604
6209,0.54522
6210,0.62134
6211,0.83475
6212,0.91186
6213,1.22618
6214,1.31519
6215,0.67759
6216,0.62834
6217,0.52574
6218,0.60134
6219,0.48281
6220,0.59513
6221,1.69287
6222,2.80304
6223,1.56764
6224,1.18458
6225,0.55117
6226,0.48152
6227,0.33483
6228,0.33892
6229,0.32674
6230,0.33316
6231,0.38924
6232,0.62189
6233,0.71306
6234,1.03347
6235,1.05904
6236,1.02852
6237,1.10211
6238,1.64115
6239,0.89422
6240,1.23554
6241,0.79711
6242,0.60427
6243,0.75678
6244,1.14799
6245,1.20727
6246,1.14508
6247,1.17269
6248,0.74388
6249,0.38975
6250,0.34649
6251,0.29554
6252,0.26137
6253,0.2432
6254,0.23057
6255,0.29717
6256,0.40922
6257,0.55367
6258,0.68442
6259,0.59359
6260,0.52329
6261,0.50595
6262,0.39757
6263,0.39293
6264,0.35434
6265,0.22704
6266,0.30182
6267,0.22899
6268,0.35371
6269,0.65165
6270,1.1302
6271,0.95746
6272,0.71995
6273,0.48664
6274,0.23898
6275,0.24217
6276,0.51894
6277,0.45494
6278,0.22606
6279,0.25798
6280,0.65443
6281,1.28391
6282,2.43192
6283,2.88943
6284,3.32988
6285,3.03302
6286,2.56729
6287,2.39427
6288,1.16698
6289,0.69249
6290,0.91044
6291,0.986
6292,1.5464
6293,1.66739
6294,1.52943
6295,2.87101
6296,2.29014
6297,1.71808
6298,1.88978
6299,2.23327
6300,1.85178
6301,0.54806
6302,0.51651
6303,0.40872
6304,0.35542
6305,0.44626
6306,0.4893
6307,1.64628
6308,1.9663
6309,1.45851
6310,1.47779
6311,1.18875
6312,0.79744
6313,0.45977
6314,0.5838
6315,0.55895
6316,0.79962
6317,1.07655
6318,2.27978
6319,1.58794
6320,1.28837
6321,0.79018
6322,0.54084
6323,0.44695
6324,0.52435
6325,0.70727
6326,0.56964
6327,0.61848
6328,0.60668
6329,0.70395
6330,0.63921
6331,0.7057
6332,0.88694
6333,0.62329
6334,0.91262
6335,1.0841
6336,1.40497
6337,0.79986
6338,0.72531
6339,0.91159
6340,0.94738
6341,0.97999
6342,1.28901
6343,0.81354
6344,0.53216
6345,0.41851
6346,0.38269
6347,0.3774
6348,0.30911
6349,0.28874
6350,0.38003
6351,0.27859
6352,0.37513
6353,0.37829
6354,0.41776
6355,0.70184
6356,0.72017
6357,0.79614
6358,0.48386
6359,0.31244
6360,0.35259
6361,0.34553
6362,0.2351
6363,0.40941
6364,0.5463
6365,0.87396
6366,0.8362
6367,0.94499
6368,0.3634
6369,0.25818
6370,0.20834
6371,0.23298
6372,0.26353
6373,0.23588
6374,0.25403
6375,0.35578
6376,0.61377
6377,0.51945
6378,0.78875
6379,0.78316
6380,1.13833
6381,1.22161
6382,0.88132
6383,0.59051
6384,0.61906
6385,0.28543
6386,0.26448
6387,0.33624
6388,0.86085
6389,2.2098
6390,2.91948
6391,1.28628
6392,0.63954
6393,0.28685
6394,0.25012
6395,0.29207
6396,0.26026
6397,0.25233
6398,0.27291
6399,0.44633
6400,0.36856
6401,0.45148
6402,0.59508
6403,0.66973
6404,0.50598
6405,1.11083
6406,1.2411
6407,0.59877
6408,0.29949
6409,0.25966
6410,0.33358
6411,0.39771
6412,0.68481
6413,0.92985
6414,1.28774
6415,1.07551
6416,0.85286
6417,0.58227
6418,0.75096
6419,0.56447
6420,0.4663
6421,0.64206
6422,0.5456
6423,0.51638
6424,0.61978
6425,0.92294
6426,0.89846
6427,0.90261
6428,0.86138
6429,0.71579
6430,0.50634
6431,0.37321
6432,0.22562
6433,0.20817
6434,0.27757
6435,0.31133
6436,0.6022
6437,1.3052
6438,1.21186
6439,0.63709
6440,0.46884
6441,0.56943
6442,0.49685
6443,0.41785
6444,0.50851
6445,0.43861
6446,0.42346
6447,0.50529
6448,0.55297
6449,0.89788
6450,1.13573
6451,1.56287
6452,1.09652
6453,0.86649
6454,0.84082
6455,0.57212
6456,0.32853
6457,0.34952
6458,0.41372
6459,0.446
6460,0.73317
6461,1.00831
6462,3.0881
6463,1.40783
6464,1.28295
6465,0.71485
6466,0.66149
6467,0.5122
6468,0.57186
6469,0.47592
6470,0.60277
6471,0.71469
6472,0.66593
6473,0.83262
6474,1.40226
6475,1.09096
6476,0.91766
6477,0.8716
6478,1.08235
6479,0.97276
6480,0.73173
6481,0.51028
6482,0.53852
6483,0.5572
6484,1.12626
6485,1.70397
6486,1.89318
6487,1.28089
6488,1.1103
6489,0.80647
6490,0.6533
6491,0.3756
6492,0.35253
6493,0.41808
6494,0.42797
6495,0.34309
6496,0.34691
6497,0.47576
6498,0.46951
6499,0.51978
6500,0.39596
6501,1.17074
6502,1.48421
6503,0.98359
6504,0.80267
6505,0.73141
6506,0.58192
6507,0.63936
6508,0.65766
6509,0.724
6510,0.90973
6511,0.64757
6512,0.47149
6513,0.32762
6514,0.30071
6515,0.38549
6516,0.30934
6517,0.34229
6518,0.38302
6519,0.4561
6520,0.40212
6521,0.59683
6522,1.12588
6523,0.9543
6524,0.96963
6525,1.11725
6526,0.79555
6527,0.43265
6528,0.44681
6529,0.47272
6530,0.43543
6531,0.63164
6532,0.92182
6533,1.28101
6534,1.82447
6535,2.5714
6536,1.74962
6537,0.91381
6538,0.5392
6539,0.35844
6540,0.33305
6541,0.27902
6542,0.42299
6543,0.51624
6544,0.65644
6545,0.98759
6546,1.10426
6547,1.14706
6548,1.11792
6549,0.91756
6550,0.84588
6551,0.44016
6552,0.40286
6553,0.39735
6554,0.41122
6555,0.29055
6556,0.48841
6557,1.27417
6558,2.67524
6559,1.91233
6560,0.87126
6561,0.71914
6562,0.42283
6563,0.3937
6564,0.32706
6565,0.36145
6566,0.29256
6567,0.27373
6568,0.25333
6569,0.34429
6570,0.52902
6571,0.68684
6572,1.28381
6573,1.73895
6574,1.42308
6575,0.73217
6576,0.53423
6577,0.41012
6578,0.59389
6579,0.90516
6580,1.43785
6581,1.46827
6582,1.60485
6583,1.48976
6584,1.05875
6585,0.49516
6586,0.3545
6587,0.27722
6588,0.33666
6589,0.34215
6590,0.30668
6591,0.28922
6592,0.32928
6593,0.43143
6594,0.54709
6595,0.54341
6596,0.63213
6597,0.64193
6598,1.22963
6599,1.15306
6600,0.57025
6601,0.52475
6602,0.60799
6603,0.39119
6604,0.62295
6605,0.97011
6606,1.58076
6607,1.25781
6608,1.49479
6609,0.97485
6610,0.60826
6611,0.67177
6612,0.67413
6613,0.56707
6614,0.51146
6615,0.58359
6616,0.62667
6617,1.24583
6618,1.06697
6619,1.34287
6620,1.36868
6621,1.43362
6622,1.04835
6623,0.88991
6624,0.55087
6625,0.38912
6626,0.48472
6627,0.6046
6628,0.91941
6629,1.3433
6630,1.27678
6631,1.99488
6632,1.13815
6633,0.68226
6634,0.54307
6635,0.49562
6636,0.47297
6637,0.47968
6638,0.54315
6639,0.5401
6640,0.72449
6641,0.77476
6642,0.61123
6643,0.92709
6644,1.02384
6645,1.60268
6646,1.5691
6647,1.45902
6648,1.11926
6649,0.79372
6650,0.73312
6651,0.69805
6652,1.21391
6653,1.92649
6654,1.81986
6655,1.7136
6656,1.32985
6657,0.9186300000000001
6658,0.30239
6659,0.37127
6660,0.51666
6661,0.4445
6662,0.84433
6663,0.78295
6664,0.50182
6665,0.54501
6666,1.4943
6667,1.52331
6668,0.79905
6669,0.6306
6670,0.95838
6671,1.83657
6672,1.49744
6673,1.30065
6674,0.8945
6675,0.8909
6676,0.73464
6677,1.25445
6678,1.52013
6679,1.05484
6680,0.80234
6681,0.45794
6682,0.30923
6683,0.38023
6684,0.45197
6685,0.35181
6686,0.36522
6687,0.38703
6688,0.3506
6689,0.40274
6690,0.49196
6691,0.68038
6692,0.68703
6693,0.7303
6694,0.70973
6695,0.70267
6696,0.71179
6697,0.81043
6698,0.64977
6699,0.5647
6700,0.93164
6701,1.70121
6702,2.08365
6703,3.53042
6704,2.12781
6705,0.61592
6706,0.63701
6707,0.43036
6708,0.44479
6709,0.35131
6710,0.31775
6711,0.37356
6712,0.33472
6713,0.52524
6714,0.76517
6715,1.31636
6716,1.13741
6717,0.84661
6718,0.70066
6719,0.62011
6720,0.36179
6721,0.44282
6722,0.48896
6723,0.59547
6724,0.965
6725,2.56163
6726,2.21093
6727,1.59197
6728,1.18921
6729,0.88098
6730,0.6619349999999999
6731,0.34367
6732,0.36229
6733,0.36303
6734,0.54021
6735,1.05083
6736,0.84473
6737,1.47686
6738,2.06554
6739,2.58363
6740,2.1774
6741,2.39747
6742,2.29649
6743,1.70996
6744,1.00865
6745,0.92751
6746,1.00704
6747,0.65594
6748,0.66214
6749,1.312
6750,1.69819
6751,2.44056
6752,1.51675
6753,0.63887
6754,0.57437
6755,0.62578
6756,0.43534
6757,0.51924
6758,0.48855
6759,0.54684
6760,0.53247
6761,0.91937
6762,1.22037
6763,1.19113
6764,1.12053
6765,0.71112
6766,0.82037
6767,0.56966
6768,0.36111
6769,0.35874
6770,0.44349
6771,0.41045
6772,0.56289
6773,0.80972
6774,1.18014
6775,1.80321
6776,1.37622
6777,1.50706
6778,0.97312
6779,0.49094
6780,0.38561
6781,0.31674
6782,0.28171
6783,0.25011
6784,0.30426
6785,0.43957
6786,0.5999
6787,0.83095
6788,0.71527
6789,0.43581
6790,0.52979
6791,0.80651
6792,0.38406
6793,0.30574
6794,0.46414
6795,0.44485
6796,0.33409
6797,1.12857
6798,0.8786
6799,1.12032
6800,0.96807
6801,0.60526
6802,0.73475
6803,0.35974
6804,0.32531
6805,0.31048
6806,0.50724
6807,0.58969
6808,1.11236
6809,1.75939
6810,1.76577
6811,1.96171
6812,1.59155
6813,1.11041
6814,1.03844
6815,0.8487
6816,0.63669
6817,0.39355
6818,0.32216
6819,0.3327
6820,0.4939
6821,0.91217
6822,1.40902
6823,1.07217
6824,0.75181
6825,0.52326
6826,0.53447
6827,0.54284
6828,0.54249
6829,0.549
6830,0.61735
6831,0.56767
6832,0.65396
6833,0.72799
6834,0.80831
6835,0.77716
6836,0.70944
6837,0.62937
6838,0.53018
6839,0.53714
6840,0.37725
6841,0.2511
6842,0.29409
6843,0.41969
6844,0.46454
6845,0.81605
6846,0.97675
6847,0.44682
6848,0.35911
6849,0.29356
6850,0.26712
6851,0.32462
6852,0.30778
6853,0.33047
6854,0.43415
6855,0.3753
6856,0.4026
6857,0.53491
6858,0.62555
6859,0.80921
6860,0.64654
6861,0.56229
6862,0.43298
6863,0.37254
6864,0.22854
6865,0.26611
6866,0.21077
6867,0.26101
6868,0.38753
6869,0.79004
6870,0.84179
6871,0.45402
6872,0.33042
6873,0.27314
6874,0.35797
6875,0.41462
6876,0.44586
6877,0.35936
6878,0.43482
6879,0.47744
6880,0.41343
6881,0.65839
6882,0.67121
6883,0.77626
6884,0.90334
6885,0.83896
6886,0.70199
6887,0.75975
6888,0.56789
6889,0.62199
6890,0.40913
6891,0.5255
6892,0.98171
6893,2.23961
6894,2.32429
6895,1.87411
6896,1.22191
6897,0.85549
6898,0.66383
6899,0.47383
6900,0.50806
6901,0.47699
6902,0.41205
6903,0.39488
6904,0.34367
6905,0.52694
6906,0.82321
6907,1.53346
6908,2.14955
6909,1.64227
6910,1.03342
6911,0.79682
6912,0.57529
6913,0.51409
6914,0.43897
6915,0.58156
6916,0.83915
6917,1.55195
6918,2.55054
6919,1.44065
6920,0.8915
6921,0.91494
6922,0.75091
6923,0.58404
6924,0.66692
6925,0.73644
6926,0.72606
6927,0.86885
6928,0.8708
6929,1.22123
6930,1.6648
6931,1.94214
6932,1.55595
6933,0.81707
6934,1.07924
6935,0.98438
6936,1.15002
6937,1.05829
6938,1.03188
6939,0.90243
6940,0.98318
6941,1.53888
6942,2.79579
6943,2.46112
6944,1.38267
6945,0.76803
6946,0.54397
6947,0.52766
6948,0.44284
6949,0.39989
6950,0.3409
6951,0.32083
6952,0.45378
6953,0.5667
6954,1.37546
6955,1.23511
6956,0.96595
6957,0.91106
6958,0.96636
6959,0.44786
6960,0.33276
6961,0.39485
6962,0.4577
6963,0.45488
6964,0.86095
6965,1.99046
6966,2.84017
6967,1.43071
6968,0.57909
6969,0.46595
6970,0.5175
6971,0.42027
6972,0.38212
6973,0.29834
6974,0.27979
6975,0.28704
6976,1.00934
6977,1.16616
6978,1.60539
6979,1.70956
6980,1.21982
6981,0.86019
6982,0.55631
6983,1.08171
6984,0.90569
6985,0.48671
6986,0.30733
6987,0.30722
6988,0.37874
6989,0.53649
6990,0.68601
6991,1.05685
6992,1.4831
6993,1.01512
6994,0.67297
6995,0.64589
6996,0.63041
6997,0.69194
6998,0.63793
6999,0.73801
7000,0.60716
7001,0.55123
7002,0.5628
7003,0.75554
7004,1.3593
7005,1.25663
7006,0.97936
7007,1.0258
7008,0.89544
7009,0.69021
7010,0.61496
7011,0.48463
7012,0.68352
7013,0.51571
7014,0.6455
7015,0.7435
7016,0.88092
7017,0.6826
7018,0.55872
7019,0.47363
7020,0.5469
7021,0.46711
7022,0.32548
7023,0.35943
7024,0.87734
7025,0.96063
7026,1.05849
7027,0.88763
7028,0.76699
7029,0.97405
7030,0.66469
7031,0.27364
7032,0.36958
7033,0.53231
7034,0.53683
7035,0.52143
7036,0.63784
7037,0.73583
7038,1.44259
7039,0.96741
7040,0.62395
7041,0.80639
7042,0.99361
7043,0.42271
7044,0.42855
7045,0.44575
7046,0.47795
7047,0.47548
7048,0.44365
7049,0.48882
7050,0.4849
7051,0.50922
7052,0.71557
7053,1.049
7054,0.80278
7055,0.42135
7056,0.38639
7057,0.25817
7058,0.21665
7059,0.42399
7060,0.48171
7061,0.69273
7062,1.41952
7063,1.48448
7064,1.68679
7065,0.68936
7066,0.2571
7067,0.32326
7068,0.27192
7069,0.24068
7070,0.31627
7071,0.66057
7072,0.75197
7073,1.18454
7074,1.05791
7075,1.5895
7076,1.68512
7077,1.35727
7078,1.46262
7079,1.38387
7080,0.86931
7081,0.71504
7082,0.46086
7083,0.59226
7084,0.75094
7085,2.2382
7086,1.46244
7087,1.31432
7088,1.10573
7089,0.84231
7090,
7091,0.70363
7092,0.50258
7093,0.3706
7094,0.39523
7095,0.81061
7096,1.1613
7097,1.41603
7098,1.44712
7099,1.69004
7100,1.18758
7101,1.63253
7102,1.40932
7103,0.86701
7104,0.63787
7105,0.51269
7106,0.55883
7107,0.61528
7108,0.98918
7109,1.61492
7110,1.97607
7111,1.35634
7112,0.88153
7113,0.58549
7114,0.51951
7115,0.53724
7116,0.46689
7117,0.44649
