,Puente_Aranda_CO_pmm
7160,1.1531
7161,0.8095
7162,0.6326
7163,0.5055
7164,0.7323
7165,0.6968
7166,0.9431
7167,0.9828
7168,1.1853
7169,1.6052
7170,1.053
7171,1.4653
7172,1.2363
7173,1.0201
7174,1.2356
7175,0.9302
7176,0.6327
7177,0.6932
7178,0.6301
7179,0.6496
7180,0.6321
7181,1.1046
7182,1.5711
7183,1.6204
7184,2.3943
7185,2.1828
7186,1.4997
7187,0.97
7188,0.7257
7189,0.6172
7190,0.7866
7191,0.8556
7192,0.9617
7193,1.2699
7194,1.8004
7195,1.9507
7196,1.4334
7197,1.6088
7198,1.9772
7199,1.2827
7200,1.1859
7201,0.8197
7202,0.8038
7203,0.9053
7204,0.9675
7205,1.3251
7206,1.837
7207,2.3472
7208,2.1438
7209,1.0438
7210,0.7121
7211,0.6133
7212,0.6156
7213,0.6805
7214,0.6903
7215,0.8221
7216,0.9808
7217,1.1468
7218,1.6027
7219,2.1145
7220,2.016
7221,1.733
7222,1.3549
7223,1.52
7224,1.7347
7225,1.2969
7226,0.8955
7227,1.0138
7228,1.1297
7229,1.6628
7230,2.1234
7231,1.9934
7232,1.6433
7233,1.7291
7234,1.4179
7235,1.0394
7236,0.7523
7237,0.8235
7238,0.9203
7239,0.8607
7240,1.0907
7241,1.2916
7242,1.6294
7243,1.2561
7244,1.0457
7245,0.7569
7246,0.8865
7247,0.9504
7248,0.918
7249,0.8007
7250,0.6455
7251,0.6463
7252,0.6475
7253,1.2033
7254,1.9418
7255,1.9564
7256,1.4619
7257,1.2483
7258,0.8778
7259,0.7658
7260,0.7132
7261,0.6423
7262,0.6337
7263,0.6958
7264,0.7659
7265,0.8426
7266,0.8566
7267,0.9584
7268,1.0934
7269,0.9719
7270,1.5669
7271,1.7164
7272,1.5813
7273,1.3598
7274,0.7167
7275,0.5088
7276,0.572
7277,0.6924
7278,0.8525
7279,0.6703
7280,0.7669
7281,0.7928
7282,0.721
7283,0.6399
7284,0.6031
7285,0.622
7286,0.9183
7287,0.7475
7288,0.6997
7289,0.8954
7290,0.7738
7291,0.8599
7292,0.6
7293,0.5466
7294,0.7226
7295,0.8305
7296,0.7049
7297,0.6564
7298,0.6418
7299,0.7791
7300,0.7266
7301,0.9787
7302,1.1504
7303,1.0764
7304,0.9033
7305,0.8786
7306,0.8289
7307,0.7156
7308,0.6921
7309,0.6134
7310,0.6004
7311,0.5822
7312,0.5736
7313,0.6489
7314,0.9472
7315,1.0388
7316,0.8215
7317,0.7986
7318,0.7419
7319,0.7388
7320,0.4813
7321,0.5205
7322,0.4524
7323,0.473
7324,0.5622
7325,0.8793
7326,1.1405
7327,1.6477
7328,1.8173
7329,1.2532
7330,0.9288
7331,0.8538
7332,0.8216
7333,0.7675
7334,0.6933
7335,0.6533
7336,0.7275
7337,1.1457
7338,1.1765
7339,1.0312
7340,1.0354
7341,1.143
7342,0.9789
7343,0.9344
7344,0.6287
7345,0.5394
7346,0.5253
7347,0.5965
7348,0.637
7349,0.9045
7350,1.2657
7351,2.0078
7352,2.1102
7353,1.7101
7354,0.35550000000000004
7355,1.1109
7356,0.863
7357,0.7337
7358,0.6635
7359,0.7043
7360,0.6892
7361,0.8744
7362,1.0442
7363,1.2063
7364,1.5125
7365,1.4393
7366,1.2012
7367,0.7962
7368,0.8827
7369,0.7618
7370,0.8353
7371,0.5153
7372,0.5007
7373,1.2277
7374,1.6164
7375,1.1803
7376,1.0535
7377,1.0612
7378,0.8642
7379,0.6338
7380,0.7234
7381,1.1358
7382,1.4428
7383,1.665
7384,2.2857
7385,2.7229
7386,3.1529
7387,2.855
7388,3.5318
7389,3.0522
7390,2.7309
7391,1.7559
7392,1.3869
7393,1.2099
7394,1.1802
7395,1.0455
7396,1.327
7397,1.7953
7398,2.9459
7399,2.889
7400,2.5748
7401,1.7953
7402,1.2265
7403,0.7539
7404,0.672
7405,1.0545
7406,0.9477
7407,0.8954
7408,1.099
7409,1.16
7410,1.6356
7411,1.763
7412,1.4828
7413,1.2401
7414,1.6382
7415,1.7154
7416,2.0187
7417,1.6695
7418,1.3691
7419,0.8154
7420,1.3279
7421,1.6747
7422,2.6543
7423,2.7558
7424,2.1774
7425,0.9051
7426,0.6177
7427,0.7348
7428,0.7101
7429,0.8824
7430,0.7335
7431,0.7342
7432,0.7346
7433,0.9191
7434,1.2781
7435,1.6497
7436,1.6675
7437,1.9431
7438,1.8667
7439,1.8068
7440,1.3399
7441,1.3413
7442,1.3751
7443,1.165
7444,1.092
7445,1.5636
7446,1.7059
7447,1.5828
7448,1.4846
7449,1.0748
7450,0.6247
7451,0.595
7452,0.6402
7453,0.7675
7454,0.8074
7455,0.7264
7456,0.8338
7457,1.0377
7458,1.3482
7459,1.3976
7460,1.5683
7461,1.2782
7462,1.296
7463,1.4752
7464,1.4524
7465,1.1567
7466,0.9184
7467,1.043
7468,1.3053
7469,1.849
7470,2.8127
7471,2.6795
7472,2.597
7473,1.6574
7474,1.5097
7475,1.5284
7476,1.4323
7477,1.3736
7478,1.2926
7479,1.1496
7480,1.006
7481,1.2026
7482,1.8104
7483,2.04
7484,2.6309
7485,2.4926
7486,1.4644
7487,1.3359
7488,1.3414
7489,1.005
7490,1.1603
7491,0.9038
7492,1.0269
7493,1.4168
7494,1.6253
7495,2.0863
7496,1.6892
7497,1.5525
7498,1.5676
7499,1.2437
7500,1.1792
7501,1.3025
7502,1.1807
7503,1.4163
7504,1.2444
7505,1.4657
7506,1.9449
7507,1.6053
7508,1.737
7509,1.7156
7510,1.6006
7511,1.3478
7512,1.1852
7513,0.9403
7514,1.0316
7515,0.8264
7516,1.0819
7517,2.0253
7518,2.7164
7519,2.2331
7520,1.6251
7521,0.704345
7522,1.268
7523,1.0766
7524,0.8558
7525,0.8831
7526,0.8138
7527,1.0122
7528,1.7155
7529,1.9918
7530,2.3357
7531,1.5483
7532,1.0984
7533,1.2581
7534,1.275
7535,1.3178
7536,0.7469
7537,0.5976
7538,0.5545
7539,0.5326
7540,0.7666
7541,1.7868
7542,2.4504
7543,1.7227
7544,1.1438
7545,1.0144
7546,1.0827
7547,0.9856
7548,0.8524
7549,0.8011
7550,0.7933
7551,0.7532
7552,1.0156
7553,1.3703
7554,1.5395
7555,1.325
7556,1.1248
7557,1.0549
7558,0.8382
7559,0.6359
7560,0.5974
7561,0.5484
7562,0.6108
7563,0.6885
7564,0.9591
7565,1.5391
7566,1.7414
7567,1.9006
7568,1.6452
7569,1.5615
7570,1.0133
7571,1.0309
7572,0.9493
7573,0.9991
7574,0.508465
7575,0.7907
7576,0.889
7577,1.2404
7578,1.225
7579,1.4272
7580,1.375
7581,1.1096
7582,1.0362
7583,0.7972
7584,0.6843
7585,0.6658
7586,0.7215
7587,0.8885
7588,1.119
7589,1.5306
7590,2.0923
7591,1.4884
7592,1.3535
7593,1.1622
7594,1.0321
7595,0.9718
7596,0.9017
7597,0.8426
7598,0.8789
7599,0.9147
7600,0.9677
7601,1.0076
7602,1.2478
7603,1.5876
7604,1.4158
7605,1.2571
7606,1.3668
7607,1.2792
7608,1.2301
7609,1.0995
7610,1.0535
7611,1.0728
7612,1.0844
7613,1.1815
7614,1.5203
7615,1.3758
7616,1.3235
7617,1.1531
7618,0.8592
7619,0.8404
7620,0.9636
7621,0.9152
7622,0.9271
7623,0.8236
7624,0.8729
7625,0.9353
7626,0.9353
7627,1.0515
7628,0.8934
7629,0.8411
7630,0.9061
7631,0.8705
7632,0.9355
7633,0.7404
7634,0.9002
7635,1.0128
7636,1.0455
7637,1.1614
7638,1.3084
7639,1.2352
7640,0.9393
7641,0.9117
7642,0.8165
7643,0.7149
7644,0.9045
7645,0.9921
7646,0.9362
7647,0.956
7648,1.0305
7649,1.0366
7650,1.1676
7651,0.959
7652,0.8885
7653,0.8168
7654,0.7608
7655,0.713
7656,0.6361
7657,0.6476
7658,0.569
7659,0.6213
7660,0.7115
7661,1.3116
7662,2.0816
7663,2.5715
7664,1.8498
7665,1.1522
7666,1.0903
7667,1.1012
7668,0.9702
7669,0.9162
7670,0.9616
7671,0.8751
7672,0.9001
7673,1.1969
7674,1.4465
7675,1.4026
7676,1.1554
7677,0.883
7678,0.7816
7679,0.6905
7680,0.645
7681,0.613
7682,0.616
7683,0.9102
7684,0.9931
7685,1.4929
7686,2.4959
7687,1.9052
7688,1.6797
7689,1.1296
7690,0.9084
7691,0.7152
7692,0.7345
7693,0.7759
7694,0.8361
7695,0.7712
7696,0.8228
7697,1.011
7698,1.0358
7699,0.9849
7700,0.9812
7701,1.0944
7702,1.1684
7703,1.0269
7704,0.7781
7705,0.725
7706,0.7041
7707,0.6777
7708,0.9325
7709,1.5404
7710,2.5852
7711,2.887
7712,2.1951
7713,1.6824
7714,1.3303
7715,0.8922
7716,0.7277
7717,0.7588
7718,0.7826
7719,0.8852
7720,0.9116
7721,1.0449
7722,1.4674
7723,1.0833
7724,1.0266
7725,0.9364
7726,0.857
7727,1.1013
7728,1.2121
7729,1.0228
7730,0.9641
7731,0.9272
7732,1.1731
7733,2.0529
7734,3.3672
7735,2.836
7736,2.847
7737,2.085
7738,1.3375
7739,0.9645
7740,0.8822
7741,0.9263
7742,0.9723
7743,0.8868
7744,0.9695
7745,1.3355
7746,1.4907
7747,1.5093
7748,1.6916
7749,1.638
7750,1.8822
7751,1.544
7752,1.1512
7753,1.0948
7754,1.0674
7755,1.0432
7756,1.1207
7757,1.3628
7758,1.9301
7759,1.5691
7760,1.4221
7761,1.6641
7762,1.3936
7763,1.2571
7764,1.3334
7765,1.2939
7766,1.4453
7767,1.3778
7768,1.6418
7769,1.6906
7770,1.8381
7771,1.7169
7772,2.2756
7773,2.5436
7774,2.1491
7775,1.811
7776,1.6217
7777,1.3718
7778,1.2813
7779,1.1149
7780,1.0863
7781,1.2459
7782,1.4731
7783,1.5855
7784,1.3877
7785,1.1506
7786,0.9424
7787,0.8637
7788,0.8932
7789,1.2451
7790,1.2178
7791,1.279
7792,1.182
7793,1.3343
7794,1.4812
7795,1.397
7796,1.2097
7797,1.35
7798,1.4319
7799,1.2603
7800,1.1335
7801,1.1891
7802,1.1488
7803,1.1952
7804,1.3472
7805,2.4044
7806,3.8238
7807,3.2769
7808,2.2862
7809,1.6272
7810,1.236
7811,1.2583
7812,1.4097
7813,1.2936
7814,1.4673
7815,1.4939
7816,1.5688
7817,1.9748
7818,2.4356
7819,2.8518
7820,2.3083
7821,1.8738
7822,1.8302
7823,1.8346
7824,1.3573
7825,1.0278
7826,0.9932
7827,1.0033
7828,1.0921
7829,1.3864
7830,1.6766
7831,2.9314
7832,2.7501
7833,2.3092
7834,2.0252
7835,1.9497
7836,1.7882
7837,1.5346
7838,1.6565
7839,1.6058
7840,1.5004
7841,1.7028
7842,2.4149
7843,2.6309
7844,2.8922
7845,2.5879
7846,1.76
7847,1.6584
7848,1.3892
7849,0.4561
7850,0.4933
7851,0.5155
7852,0.6205
7853,0.8556
7854,1.584
7855,2.0163
7856,1.7039
7857,
7858,
7859,0.9228
7860,0.6373
7861,0.7722
7862,0.5983
7863,0.7533
7864,0.8027
7865,0.9735
7866,1.2793
7867,1.0017
7868,1.2395
7869,0.9247
7870,0.8525
7871,0.7466
7872,0.657
7873,0.8838
7874,0.7031
7875,0.5751
7876,0.7189
7877,0.9216
7878,1.6244
7879,1.9759
7880,1.6313
7881,1.4989
7882,0.8884
7883,0.5271
7884,0.4856
7885,0.6737
7886,1.1573
7887,1.1457
7888,0.7068
7889,1.0137
7890,1.2137
7891,1.93
7892,1.6246
7893,1.7981
7894,1.9602
7895,1.3235
7896,0.5174
7897,0.5178
7898,0.6462
7899,0.6036
7900,0.7715
7901,1.4139
7902,2.1672
7903,2.1073
7904,1.7418
7905,1.2229
7906,1.2819
7907,1.126
7908,1.0612
7909,0.9553
7910,0.8705
7911,0.9268
7912,1.3653
7913,1.2149
7914,1.2007
7915,1.1125
7916,1.6947
7917,1.9337
7918,2.2134
7919,2.6716
7920,2.4262
7921,1.5026
7922,1.1941
7923,1.5303
7924,1.6262
7925,1.9626
7926,2.3458
7927,1.8289
7928,1.4796
7929,1.1929
7930,0.5796
7931,0.3011
7932,0.4106
7933,0.5905
7934,0.5416
7935,0.423
7936,0.4512
7937,0.5685
7938,0.8561
7939,0.7976
7940,0.8844
7941,1.0857
7942,1.4941
7943,0.9266
7944,0.9533
7945,0.6521
7946,0.8706
7947,0.9308
7948,1.0735
7949,1.5229
7950,1.5815
7951,1.3368
7952,0.7299
7953,0.4051
7954,0.3377
7955,0.2871
7956,0.2635
7957,0.3312
7958,0.4128
7959,0.5994
7960,0.5274
7961,0.6153
7962,0.6472
7963,0.6982
7964,1.1515
7965,1.3504
7966,0.9511
7967,0.8952
7968,0.803
7969,0.5772
7970,0.5228
7971,0.5297
7972,0.6885
7973,1.3516
7974,1.2511
7975,1.5995
7976,1.1135
7977,0.5768
7978,0.3835
7979,0.3649
7980,0.3254
7981,0.2759
7982,0.2642
7983,0.2329
7984,0.712
7985,1.143
7986,1.4304
7987,1.4261
7988,1.1226
7989,0.4976
7990,0.2704
7991,0.1266
7992,0.0662
7993,0.1398
7994,0.1104
7995,0.0607
7996,0.1253
7997,0.2694
7998,0.7948
7999,0.7763
8000,0.6692
8001,0.2494
8002,0.1589
8003,0.2994
8004,0.3333
8005,0.3681
8006,0.436
8007,0.4134
8008,0.4274
8009,0.8396
8010,1.509
8011,1.5235
8012,1.2688
8013,1.1017
8014,1.4105
8015,1.2975
8016,0.9913
8017,0.911
8018,0.8167
8019,0.9572
8020,0.9527
8021,1.6094
8022,3.3229
8023,2.953
8024,2.8791
8025,1.6782
8026,0.6712
8027,0.424
8028,0.4358
8029,0.4953
8030,0.5187
8031,0.4959
8032,0.7861
8033,1.2074
8034,1.2873
8035,1.161
8036,1.2898
8037,1.7245
8038,1.7452
8039,1.2757
8040,1.2495
8041,1.1426
8042,0.9445
8043,0.6853
8044,1.2035
8045,1.8786
8046,3.4435
8047,3.8579
8048,2.4578
8049,1.1871
8050,0.4182
8051,0.3305
8052,0.3727
8053,0.4235
8054,0.4807
8055,0.4565
8056,0.5422
8057,0.6416
8058,0.7187
8059,0.7338
8060,0.6163
8061,0.9607
8062,1.1936
8063,1.3148
8064,0.8404
8065,1.1298
8066,1.0632
8067,0.8856
8068,0.7731
8069,1.2903
8070,2.0253
8071,2.3504
8072,1.1916
8073,0.5829
8074,0.4451
8075,0.5583
8076,0.3818
8077,0.3405
8078,0.6736
8079,0.7992
8080,0.9771
8081,1.0726
8082,1.1752
8083,1.3532
8084,1.5289
8085,1.5786
8086,2.1431
8087,1.8083
8088,1.284
8089,0.958
8090,0.8689
8091,0.7299
8092,0.9528
8093,1.0269
8094,1.5063
8095,1.5514
8096,1.3504
8097,0.5536
8098,0.3081
8099,0.3626
8100,0.6045
8101,0.5257
8102,0.5092
8103,0.511
8104,0.6369
8105,0.7807
8106,0.895
8107,1.1441
8108,0.8641
8109,1.0126
8110,1.0329
8111,1.1352
8112,1.3781
8113,1.2843
8114,1.1094
8115,0.9787
8116,1.2094
8117,1.5532
8118,1.9028
8119,1.8344
8120,0.6367
8121,0.3955
8122,0.3091
8123,0.363
8124,0.317
8125,0.5012
8126,0.6425
8127,0.4479
8128,0.659
8129,0.5511
8130,0.9389
8131,1.1494
8132,1.1383
8133,1.3392
8134,1.0362
8135,1.0491
8136,0.9298
8137,0.9337
8138,0.8347
8139,0.6773
8140,0.9681
8141,1.835
8142,3.4759
8143,2.0948
8144,1.3027
8145,
8146,
8147,0.4621
8148,0.5097
8149,0.4902
8150,0.7273
8151,0.627
8152,0.7027
8153,1.0242
8154,1.3599
8155,1.2872
8156,1.1945
8157,1.1274
8158,1.0756
8159,0.9124
8160,0.592
8161,0.4873
8162,0.4538
8163,0.399
8164,0.7813
8165,1.5453
8166,2.2701
8167,1.9699
8168,0.9717
8169,0.5426
8170,0.355
8171,0.4126
8172,0.4172
8173,0.4658
8174,0.4466
8175,0.4815
8176,0.5209
8177,0.9778
8178,1.4011
8179,1.4197
8180,1.1325
8181,0.922
8182,0.8615
8183,0.9982
8184,0.9561
8185,1.0353
8186,0.9817
8187,0.7812
8188,1.0297
8189,1.383
8190,1.7695
8191,1.682
8192,1.4242
8193,1.0493
8194,0.8609
8195,0.5819
8196,0.6263
8197,0.698
8198,0.6592
8199,0.6185
8200,0.5766
8201,0.6401
8202,0.7041
8203,0.8002
8204,0.8052
8205,0.8731
8206,0.7878
8207,0.4897
8208,0.5087
8209,0.5038
8210,0.6075
8211,0.7284
8212,0.88
8213,1.4525
8214,2.4687
8215,2.3859
8216,2.0128
8217,1.381
8218,0.9209
8219,0.6625
8220,0.8215
8221,0.9088
8222,1.0448
8223,0.9579
8224,0.9363
8225,1.277
8226,1.4962
8227,1.3474
8228,1.0325
8229,0.8923
8230,0.8781
8231,0.9013
8232,0.7737
8233,0.6399
8234,0.6248
8235,0.7636
8236,0.9622
8237,1.2577
8238,2.0152
8239,1.3901
8240,1.038
8241,0.6923
8242,0.6162
8243,0.6044
8244,0.7625
8245,0.8804
8246,0.8505
8247,0.8608
8248,0.9412
8249,0.935
8250,1.1743
8251,1.2991
8252,1.5144
8253,1.335
8254,1.2562
8255,0.9888
8256,0.8415
8257,0.7188
8258,0.6081
8259,0.6476
8260,0.6573
8261,1.1592
8262,1.5591
8263,1.7782
8264,1.8089
8265,1.3958
8266,1.035
8267,0.7207
8268,0.7214
8269,0.7852
8270,0.8479
8271,0.9172
8272,0.8612
8273,0.7568
8274,1.1605
8275,1.2571
8276,0.9564
8277,0.7638
8278,0.7058
8279,0.6368
8280,0.7859
8281,0.608
8282,0.7619
8283,0.8791
8284,1.0926
8285,1.4883
8286,1.4205
8287,1.3373
8288,0.889
8289,0.7158
8290,0.6227
8291,0.5535
8292,0.5312
8293,0.5359
8294,0.4974
8295,0.5798
8296,0.5416
8297,0.5951
8298,0.6081
8299,0.6865
8300,0.7225
8301,0.7391
8302,0.7417
8303,0.6485
8304,0.5426
8305,0.5738
8306,0.52
8307,0.6128
8308,0.7725
8309,1.4752
8310,1.9361
8311,1.5939
8312,1.5236
8313,1.2174
8314,1.1038
8315,0.7355
8316,1.1814
8317,1.0368
8318,0.859
8319,0.7499
8320,0.8284
8321,1.156
8322,1.1325
8323,1.0395
8324,1.2801
8325,1.2787
8326,1.1515
8327,0.9356
8328,0.8465
8329,1.0511
8330,1.2324
8331,1.042
8332,0.9214
8333,1.2783
8334,3.2163
8335,3.4795
8336,2.7335
8337,1.631
8338,1.2931
8339,0.9001
8340,1.1458
8341,1.0484
8342,0.8546
8343,0.7283
8344,0.8074
8345,1.0267
8346,1.5212
8347,1.4341
8348,1.3034
8349,1.5348
8350,2.1458
8351,1.6105
8352,1.0883
8353,0.874
8354,0.8177
8355,0.7301
8356,1.1354
8357,2.1919
8358,2.6649
8359,3.2887
8360,3.1652
8361,2.0642
8362,1.4219
8363,1.1708
8364,1.2631
8365,1.3761
8366,1.3896
8367,1.4031
8368,1.2348
8369,1.501
8370,1.8241
8371,1.4471
8372,1.5258
8373,1.3941
8374,1.3054
8375,1.6822
8376,1.5803
8377,1.2992
8378,1.3434
8379,1.3
8380,1.6507
8381,1.9956
8382,3.0467
8383,2.2837
8384,1.4906
8385,1.231
8386,1.1114
8387,0.9484
8388,0.9429
8389,0.9878
8390,0.9251
8391,0.9194
8392,1.1214
8393,1.3872
8394,1.5842
8395,1.7317
8396,1.7854
8397,1.1666
8398,1.4421
8399,1.1531
8400,1.097
8401,1.1941
8402,0.9951
8403,0.7756
8404,1.0835
8405,1.9506
8406,2.2303
8407,2.117
8408,1.5754
8409,1.2622
8410,1.1455
8411,0.9483
8412,0.9215
8413,1.1962
8414,1.2346
8415,1.1108
8416,1.0399
8417,1.1397
8418,1.4539
8419,1.2128
8420,1.2934
8421,1.4749
8422,1.5445
8423,1.6057
8424,1.4499
8425,1.24
8426,0.9561
8427,0.9295
8428,1.0306
8429,1.3123
8430,1.6445
8431,1.6366
8432,1.4743
8433,1.1969
8434,1.0899
8435,1.0557
8436,1.1373
8437,1.2166
8438,1.2393
8439,1.1377
8440,1.3695
8441,1.4552
8442,1.4775
8443,1.7156
8444,1.7083
8445,1.4928
8446,2.249
8447,1.925
8448,1.9089
8449,1.4581
8450,1.3195
8451,1.3045
8452,1.2657
8453,1.3643
8454,1.7274
8455,1.8384
8456,1.8783
8457,1.3873
8458,1.047
8459,0.9743
8460,0.9742
8461,0.925
8462,0.8606
8463,0.9261
8464,0.9597
8465,1.0978
8466,1.1512
8467,0.9129
8468,0.9005
8469,0.9043
8470,0.8894
8471,0.9176
8472,0.9349
8473,0.8666
8474,1.0453
8475,1.1767
8476,1.391
8477,2.2333
8478,2.3165
8479,3.178
8480,2.5242
8481,1.6302
8482,1.1062
8483,1.0265
8484,1.1189
8485,1.1182
8486,1.0691
8487,1.0912
8488,1.2116
8489,1.4021
8490,1.5483
8491,1.3734
8492,1.244
8493,1.2397
8494,1.2438
8495,1.0461
8496,0.8367
8497,0.8486
8498,1.0377
8499,0.9905
8500,1.1117
8501,1.6246
8502,2.6263
8503,2.7548
8504,1.7927
8505,1.8061
8506,1.5579
8507,1.2555
8508,1.1095
8509,1.1292
8510,1.0343
8511,1.0663
8512,1.1077
8513,1.2139
8514,1.2418
8515,1.0965
8516,0.9722
8517,0.9808
8518,1.0548
8519,0.951
8520,0.8555
8521,0.774
8522,0.7632
8523,0.7618
8524,0.9017
8525,1.2613
8526,1.6109
8527,2.0778
8528,1.8226
8529,1.2179
8530,1.0303
8531,0.9005
8532,0.8652
8533,1.023
8534,1.0636
8535,1.0489
8536,1.1841
8537,1.3301
8538,1.2923
8539,1.1627
8540,1.1945
8541,1.103
8542,1.0905
8543,1.0196
8544,0.9399
8545,0.9555
8546,1.0391
8547,1.0809
8548,1.3458
8549,1.7549
8550,2.2411
8551,2.3743
8552,2.2522
8553,1.5699
8554,1.2299
8555,1.127
8556,0.4936
8557,0.5061
8558,0.5372
8559,0.448
8560,0.512
8561,0.7213
8562,0.9644
8563,0.932
8564,0.8865
8565,0.7853
8566,0.8031
8567,0.8197
8568,0.7492
8569,0.5781
8570,0.5168
8571,0.5907
8572,0.7216
8573,1.3193
8574,1.6869
8575,1.6678
8576,1.3696
8577,0.9414
8578,0.6053
8579,0.5596
8580,0.6746
8581,0.6051
8582,0.546
8583,0.5121
8584,0.5343
8585,0.619
8586,0.6697
8587,0.7543
8588,0.5192
8589,0.6986
8590,0.66
8591,0.5791
8592,0.341
8593,0.2784
8594,0.2954
8595,0.3014
8596,0.3743
8597,0.5179
8598,0.7179
8599,0.5341
8600,0.2993
8601,0.1605
8602,0.0985
8603,0.1109
8604,0.154
8605,0.0897
8606,0.0746
8607,0.2666
8608,0.4559
8609,0.427
8610,0.5472
8611,0.5592
8612,0.6281
8613,0.2946
8614,0.1798
8615,0.0975
8616,0.0421
8617,0.0762
8618,0.0428
8619,0.069
8620,0.208
8621,0.4113
8622,0.5694
8623,0.5466
8624,0.3289
8625,0.1959
8626,0.1164
8627,0.0769
8628,0.3021
8629,0.3336
8630,0.3625
8631,0.2991
8632,0.3332
8633,0.4359
8634,0.5136
8635,0.7291
8636,0.701
8637,0.6576
8638,0.7234
8639,0.7115
8640,0.6413
8641,0.4045
8642,0.4282
8643,0.3409
8644,0.2822
8645,0.6111
8646,1.3526
8647,1.0444
8648,0.6936
8649,0.6456
8650,0.748
8651,0.6346
8652,0.5655
8653,0.5524
8654,0.6743
8655,0.7761
8656,0.7523
8657,0.6663
8658,0.9945
8659,1.1381
8660,1.0093
8661,1.0876
8662,1.0943
8663,0.7583
8664,0.7382
8665,0.7623
8666,0.6577
8667,0.588
8668,0.6266
8669,0.9883
8670,1.3045
8671,1.6981
8672,1.9104
8673,1.603
8674,1.1076
8675,0.8544
8676,0.6359
8677,0.6746
8678,0.7389
8679,0.6633
8680,1.0815
8681,1.2031
8682,1.4139
8683,1.045
8684,1.3325
8685,1.3142
8686,1.137
8687,0.8282
8688,0.7452
8689,0.5652
8690,0.4569
8691,0.6117
8692,0.7847
8693,0.8396
8694,1.177
8695,1.3638
8696,1.1492
8697,1.5721
8698,1.3101
8699,0.5109
8700,0.4579
8701,0.4693
8702,0.736
8703,0.7636
8704,0.7732
8705,0.8626
8706,0.7587
8707,0.6097
8708,0.6543
8709,0.5666
8710,0.5302
8711,0.4533
8712,0.5596
8713,0.4863
8714,0.4305
8715,0.4679
8716,0.5111
8717,0.4981
8718,0.9917
8719,0.7844
8720,1.0324
8721,0.7443
8722,0.5096
8723,0.3447
8724,0.2705
8725,0.5151
8726,0.6368
8727,0.5225
8728,0.4582
8729,0.6131
8730,0.5504
8731,0.5421
8732,0.6489
8733,0.5945
8734,0.4871
8735,0.3013
8736,0.1875
8737,0.1428
8738,0.1295
8739,0.2535
8740,0.2015
8741,0.5667
8742,1.0979
8743,1.0466
8744,0.8729
8745,0.6433
8746,0.4101
8747,0.3
8748,0.4148
8749,0.4117
8750,0.3499
8751,0.3492
8752,0.403
8753,0.4664
8754,0.6008
8755,0.6796
8756,0.7348
8757,0.7195
8758,0.6646
8759,0.463
