Tiempo;Carvajal19;Centro19;Kennedy19;Ferias19;PuenteA19;Tunal19;Usaquen19
23-10-2019 11:00;;1.36968;;0.35604;0.88568;;
23-10-2019 12:00;0.92314;0.33783;0.70363;0.41013;0.46676;;
23-10-2019 13:00;1.17011;0.1882;0.50258;0.46477;0.65739;;
23-10-2019 14:00;1.00123;0.49092;0.3706;0.81919;0.65806;;
23-10-2019 15:00;0.91021;0.57808;0.39523;0.6392;0.538;;
23-10-2019 16:00;1.40188;0.75215;0.81061;0.73804;0.78657;;
23-10-2019 17:00;1.65037;1.00219;1.1613;2.08421;0.80589;;
23-10-2019 18:00;1.98614;1.25825;1.41603;2.44586;1.07963;;
23-10-2019 19:00;2.51924;1.77122;1.44712;1.72444;2.1432;;
23-10-2019 20:00;2.34744;1.75091;1.69004;1.02779;1.90536;;
23-10-2019 21:00;1.93621;1.51355;1.18758;0.98009;0.95184;;
23-10-2019 22:00;2.17264;1.35501;1.63253;1.26308;1.07908;;
23-10-2019 23:00;1.64588;1.42163;1.40932;1.1896;1.61412;;
23-10-2019 ;1.97062;1.72133;0.86701;1.44158;1.39062;;
24-10-2019 01:00;1.18989;1.82271;0.63787;0.70186;1.03662;;
24-10-2019 02:00;1.02766;1.53885;0.51269;0.55043;0.70584;;
24-10-2019 03:00;1.18896;1.29883;0.55883;0.56706;0.67237;;
24-10-2019 04:00;1.32087;1.15319;0.61528;0.45104;0.86028;;
24-10-2019 05:00;1.49573;1.07002;0.98918;0.42714;0.98776;;
24-10-2019 06:00;2.5681;0.99734;1.61492;0.49575;0.89259;;
24-10-2019 07:00;3.08008;1.05618;1.97607;1.04164;1.51188;;
24-10-2019 08:00;2.11786;1.23522;1.35634;1.0203;1.26565;;
24-10-2019 09:00;1.15052;1.11483;0.88153;0.62166;1.01271;;
24-10-2019 10:00;1.1342;0.58681;0.58549;0.50711;0.3753;;
24-10-2019 11:00;1.12301;0.87905;0.51951;0.42369;0.40408;;
24-10-2019 12:00;1.03653;1.02884;0.53724;0.28635;0.39562;;
24-10-2019 13:00;1.1691;;0.46689;0.38342;0.34991;;
24-10-2019 14:00;1.0457;;0.44649;0.31664;0.33438;;
24-10-2019 15:00;0.80528;;0.30144;0.48286;0.51474;;
24-10-2019 16:00;0.92128;0.66585;0.30681;0.62565;0.5576;;
24-10-2019 17:00;0.74235;1.28386;0.32534;0.81301;0.65365;;
24-10-2019 18:00;0.85722;1.51925;0.61664;1.12221;1.24281;;
24-10-2019 19:00;1.99613;2.06073;1.2111;1.17515;1.19602;;
24-10-2019 20:00;2.10617;1.77036;1.31299;0.95767;0.90636;;
24-10-2019 21:00;1.68104;1.7335;1.05198;0.98248;0.8136;;
24-10-2019 22:00;1.98717;2.02114;0.86444;0.78523;0.74051;;
24-10-2019 23:00;1.52033;1.4592;1.13839;0.88274;1.01758;;
24-10-2019 ;0.9675;1.30517;0.65851;0.37504;1.22579;;
25-10-2019 01:00;0.8842;1.59148;0.52525;0.30805;0.63517;;
25-10-2019 02:00;0.62662;1.26219;0.35212;0.332;0.29375;;
25-10-2019 03:00;0.66547;1.14041;0.25306;0.33918;0.23428;;
25-10-2019 04:00;0.65921;1.05459;0.30496;0.32052;0.2383;;
25-10-2019 05:00;1.06153;0.90916;0.64019;0.39084;0.55412;;
25-10-2019 06:00;1.31119;1.08072;0.99649;0.39267;1.03506;;
25-10-2019 07:00;2.87301;1.4727;2.18538;0.81847;1.65605;;
25-10-2019 08:00;2.11005;2.55717;1.47061;1.25852;0.88054;;
25-10-2019 09:00;1.06975;2.28868;1.18792;0.97859;1.55802;;
25-10-2019 10:00;1.42349;1.11472;0.73348;0.7795;0.41645;;
25-10-2019 11:00;1.19819;0.29733;0.55352;0.48956;0.3367;;
25-10-2019 12:00;0.93722;0.15126;0.51249;0.45352;0.32945;;
25-10-2019 13:00;1.00161;0.14791;0.45162;0.37577;0.38613;;
25-10-2019 14:00;1.09861;0.02198;0.41693;0.31394;0.367;;
25-10-2019 15:00;1.0522;0.10353;0.51933;0.51766;0.41798;;
25-10-2019 16:00;1.15429;0.21889;0.48605;0.49266;0.34192;;
25-10-2019 17:00;1.39708;0.27101;0.6579;0.39016;0.44933;;
25-10-2019 18:00;1.86703;0.40721;0.95546;0.76364;0.67669;;
25-10-2019 19:00;1.84184;0.59497;1.12502;0.87117;0.728;;
25-10-2019 20:00;1.81513;0.81054;1.30289;0.74357;0.89618;;
25-10-2019 21:00;1.7861;0.79931;1.07504;0.64483;1.006;;
25-10-2019 22:00;1.57867;0.66747;0.90848;0.59364;0.87179;;
25-10-2019 23:00;1.5817;0.54036;0.69239;0.44571;0.52403;;
25-10-2019 ;1.14548;0.56613;0.75227;0.31728;0.4614;;
26-10-2019 01:00;0.91947;0.83245;0.51095;0.34362;0.6496;;
26-10-2019 02:00;0.83601;0.85769;0.43451;0.26161;0.42919;;
26-10-2019 03:00;0.6623;0.69431;0.42639;0.25633;0.33271;;
26-10-2019 04:00;0.82429;0.85788;0.32185;0.29902;0.45161;;
26-10-2019 05:00;0.9124;0.96143;0.53071;0.22388;0.35941;;
26-10-2019 06:00;1.40423;0.90558;0.82712;0.30261;0.95524;;
26-10-2019 07:00;1.65113;1.26219;1.12102;0.4074;1.37394;;
26-10-2019 08:00;1.70429;1.07993;1.0988;0.45379;0.91502;;
26-10-2019 09:00;1.3908;0.79976;0.87078;0.45453;0.80346;;
26-10-2019 10:00;1.32784;0.67237;0.76344;0.37161;0.63576;;
26-10-2019 11:00;1.34291;0.47272;0.67857;0.25534;0.34372;;
26-10-2019 12:00;1.17526;0.54631;0.56852;0.34296;0.3487;;
26-10-2019 13:00;1.14663;0.48688;0.57614;0.27804;0.32254;;
26-10-2019 14:00;1.27334;0.3725;0.6213;0.37446;0.38069;;
26-10-2019 15:00;1.2537;0.31704;0.58328;0.41109;0.4235;;
26-10-2019 16:00;1.15971;;0.61619;0.33935;0.47021;;
26-10-2019 17:00;1.45528;0.92637;0.72693;0.40379;0.49409;;
26-10-2019 18:00;1.49598;1.23127;0.75142;0.59016;0.6712;;
26-10-2019 19:00;1.48281;1.35379;0.72968;0.55122;0.78298;;
26-10-2019 20:00;1.53264;1.49258;0.72803;0.6206;0.66164;;
26-10-2019 21:00;1.36742;1.85422;0.75112;0.68586;0.58598;;
26-10-2019 22:00;1.43723;1.57931;0.71599;0.99429;0.62985;;
26-10-2019 23:00;1.21444;1.49744;0.70145;0.56986;0.55668;;
26-10-2019 ;1.02358;0.94431;0.44232;0.30212;0.39274;;
27-10-2019 01:00;0.9211;0.73148;0.3722;0.29584;0.43027;;
27-10-2019 02:00;0.59055;0.87367;0.28546;0.43303;0.2717;;
27-10-2019 03:00;0.72373;1.25201;0.43723;0.26532;0.46046;;
27-10-2019 04:00;0.7296;1.57005;0.63692;0.25857;0.33315;;
27-10-2019 05:00;1.05484;1.58413;0.57441;0.39281;0.48979;;
27-10-2019 06:00;1.81477;1.51235;1.45313;0.5233;0.66327;;
27-10-2019 07:00;1.86972;1.43078;1.30038;0.55603;1.09501;;
27-10-2019 08:00;1.09924;1.04364;0.70654;0.40074;0.78314;;
27-10-2019 09:00;1.00145;0.52627;0.56769;0.25675;0.59833;;
27-10-2019 10:00;0.75915;0.24282;0.53456;0.2449;0.35924;;
27-10-2019 11:00;0.82836;0.11306;0.37573;0.22142;0.23959;;
27-10-2019 12:00;0.89948;0.19934;0.45507;0.22624;0.24149;;
27-10-2019 13:00;0.939;0.11354;0.53705;0.24289;0.26969;;
27-10-2019 14:00;1.13528;0.11482;0.41327;0.25166;0.28993;;
27-10-2019 15:00;0.82049;0.26428;0.44097;0.42325;0.49896;;
27-10-2019 16:00;0.8999;0.71562;0.3835;0.58804;0.47384;;
27-10-2019 17:00;1.08934;0.87968;0.44456;0.57132;0.57678;;
27-10-2019 18:00;1.37041;0.88657;0.41253;0.72791;0.79348;;
27-10-2019 19:00;1.46343;1.05172;0.56435;0.77469;0.68898;;
27-10-2019 20:00;1.46197;0.80371;0.72285;0.74271;0.38875;;
27-10-2019 21:00;1.15872;0.50577;0.63588;0.36712;0.39832;;
27-10-2019 22:00;1.23617;0.44956;0.48935;0.30909;0.44036;;
27-10-2019 23:00;0.92538;0.70461;0.45279;0.26798;0.37667;;
27-10-2019 ;0.66238;0.77732;0.31611;0.20366;0.32197;;
28-10-2019 01:00;0.57957;1.06205;0.28912;0.21861;0.43635;;
28-10-2019 02:00;0.49461;1.05866;0.24784;0.16471;0.30994;;
28-10-2019 03:00;0.51486;1.02678;0.32631;0.18304;0.2866;;
28-10-2019 04:00;0.81748;0.88682;0.31438;0.17573;0.29176;;
28-10-2019 05:00;1.4985;0.84201;0.85223;0.22332;0.41145;;
28-10-2019 06:00;2.66276;0.8595;2.06893;0.38798;1.05279;;
28-10-2019 07:00;3.19455;1.08763;2.38316;0.81753;1.53103;;
28-10-2019 08:00;2.13307;1.70784;1.73768;1.00048;1.13813;;
28-10-2019 09:00;1.7799;0.99902;0.90472;0.57902;0.44533;;
28-10-2019 10:00;1.24973;0.58637;0.59718;0.3141;0.28138;;
28-10-2019 11:00;1.03442;0.45995;0.50899;0.34015;1.2754;;
28-10-2019 12:00;0.8649;0.57312;0.47395;0.35158;0.3325;;
28-10-2019 13:00;0.97247;0.41757;0.43732;0.28915;0.31822;;
28-10-2019 14:00;1.03753;0.4675;;0.31215;0.30769;;
28-10-2019 15:00;1.12685;0.44919;0.52952;0.38113;0.37677;;
28-10-2019 16:00;0.80596;0.68445;0.45434;0.30178;0.32483;;
28-10-2019 17:00;1.23947;0.57998;0.61159;0.38389;0.41738;;
28-10-2019 18:00;1.55798;0.55372;0.82187;0.66619;0.58365;;
28-10-2019 19:00;1.81846;0.85389;1.06435;0.68551;1.04731;;
28-10-2019 20:00;2.09929;1.10163;1.17875;0.60707;1.00794;;
28-10-2019 21:00;1.64547;1.32218;1.30905;0.56407;1.20178;;
28-10-2019 22:00;2.008;2.00886;1.74606;0.76939;0.80185;;
28-10-2019 23:00;2.33571;2.29339;1.83508;0.6321;0.84094;;
28-10-2019 ;1.26597;1.75708;0.87646;0.80006;0.88056;;
29-10-2019 01:00;0.77376;1.69468;0.57259;0.59866;0.78711;;
29-10-2019 02:00;0.68814;1.51139;0.66029;0.44513;0.54419;;
29-10-2019 03:00;0.60432;1.17924;0.37642;0.29906;0.51106;;
29-10-2019 04:00;0.84377;0.75364;0.71149;0.23337;0.4567;;
29-10-2019 05:00;1.20238;0.85899;0.96689;0.30328;0.71262;;
29-10-2019 06:00;1.51288;1.1041;1.27093;0.54126;1.41017;;
29-10-2019 07:00;4.57962;1.22445;2.05925;1.02443;1.13533;;
29-10-2019 08:00;2.90732;1.40258;1.92132;1.0612;1.55398;;
29-10-2019 09:00;0.90742;1.08179;1.30245;0.61847;1.242;;
29-10-2019 10:00;0.99867;0.83639;0.97739;0.42325;0.54837;;
29-10-2019 11:00;0.91903;0.16176;0.46611;0.31098;0.25508;;
29-10-2019 12:00;0.86068;0.02282;0.33913;0.29032;0.22511;;
29-10-2019 13:00;0.8987;-0.03418;0.40244;0.25183;0.20239;;
29-10-2019 14:00;0.94498;;0.44523;0.24761;0.30309;;
29-10-2019 15:00;1.01973;-0.01607;0.37636;;0.27919;;
29-10-2019 16:00;1.0223;0.01352;0.52649;;0.18235;;
29-10-2019 17:00;1.22595;0.19217;0.31257;0.35509;0.35946;;
29-10-2019 18:00;0.94746;0.76963;0.3692;0.84992;0.81378;;
29-10-2019 19:00;;1.30779;0.46344;1.06523;1.01398;;
29-10-2019 20:00;1.84362;1.3379;1.07323;1.01978;0.99357;;
29-10-2019 21:00;1.88462;1.37794;1.19557;0.70469;0.41682;;
29-10-2019 22:00;1.74915;1.11383;0.89229;0.48059;0.57931;;
29-10-2019 23:00;1.7057;0.79073;0.84526;0.40762;0.43814;;
29-10-2019 ;1.1294;0.76938;0.577;0.35065;0.24807;;
30-10-2019 01:00;0.77929;0.741;0.44153;0.38187;0.20947;;
30-10-2019 02:00;0.57059;0.72852;0.26948;0.43636;0.37536;;
30-10-2019 03:00;0.48396;0.7298;0.41128;0.34876;0.38064;;
30-10-2019 04:00;0.61962;0.61121;0.43691;0.29419;0.27241;;
30-10-2019 05:00;1.09263;0.58051;0.75569;0.33471;0.38446;;
30-10-2019 06:00;3.13977;0.76383;1.29841;0.56324;1.31659;;
30-10-2019 07:00;2.35209;1.64423;1.00226;1.16338;2.73463;;
30-10-2019 08:00;3.11143;2.12509;1.77745;1.29002;3.16736;;
30-10-2019 09:00;2.00363;2.10438;0.97046;1.08435;1.33687;;
30-10-2019 10:00;1.54039;1.3571;0.70511;0.68769;0.76186;;
30-10-2019 11:00;1.24427;1.13914;0.6848;0.54366;1.09838;;
30-10-2019 12:00;1.346;1.15518;0.93451;0.35163;0.93353;;
30-10-2019 13:00;1.43843;;0.66327;0.32546;0.59783;;
30-10-2019 14:00;1.22909;0.52635;0.47878;0.28827;0.38523;;
30-10-2019 15:00;1.28261;;0.50865;0.293;0.32966;;
30-10-2019 16:00;1.19641;;0.47415;0.26083;0.28453;;
30-10-2019 17:00;1.20594;0.08279;0.31098;0.45469;0.53353;;
30-10-2019 18:00;0.73851;0.55033;0.33985;0.91037;0.72234;;
30-10-2019 19:00;1.25334;1.08874;0.47951;1.04527;0.91207;;
30-10-2019 20:00;1.88912;1.35729;1.00537;1.02389;1.36391;;
30-10-2019 21:00;1.93638;1.7703;1.40641;1.08134;2.02044;;
30-10-2019 22:00;2.07679;2.0411;1.88318;0.68761;1.88309;;
30-10-2019 23:00;1.79068;1.2039;1.44524;0.4765;1.55449;;
30-10-2019 ;1.23637;0.89292;1.28211;0.38807;0.30988;;
31-10-2019 01:00;1.01269;0.98294;0.95358;0.40082;0.20368;;
31-10-2019 02:00;1.39015;0.87263;0.70298;0.25609;0.60369;;
31-10-2019 03:00;1.05895;0.82594;0.51632;0.23517;0.34902;;
31-10-2019 04:00;1.35111;0.69494;0.70484;0.19073;0.4041;;
31-10-2019 05:00;1.55482;0.74136;0.84875;0.22432;0.33674;;
31-10-2019 06:00;2.33299;0.79205;1.11354;0.3713;1.19509;;
31-10-2019 07:00;2.35022;1.36723;1.30699;0.87164;1.95802;;
31-10-2019 08:00;2.65174;1.50747;1.37023;0.64746;1.63766;;
31-10-2019 09:00;2.10609;1.52112;1.53198;0.74044;1.92164;;
31-10-2019 10:00;1.31396;0.93492;1.14825;0.49502;1.41321;;
31-10-2019 11:00;1.35115;0.67315;0.44502;0.3029;0.74503;;
31-10-2019 12:00;;0.36846;0.45704;0.26261;0.24;;
31-10-2019 13:00;1.08282;0.24909;0.50858;0.23516;0.35924;;
31-10-2019 14:00;1.05492;0.30508;0.54154;0.25833;0.35688;;
31-10-2019 15:00;1.15776;0.35379;0.49528;0.29318;0.41268;;
31-10-2019 16:00;1.16581;0.36417;0.57247;0.41247;0.34493;;
31-10-2019 17:00;1.45236;0.33468;0.71154;0.5302;0.47363;;
31-10-2019 18:00;2.55364;0.57204;1.16106;0.66545;0.79531;;
31-10-2019 19:00;3.13108;0.81658;2.17908;0.94253;0.97936;;
31-10-2019 20:00;3.05707;0.97962;1.91414;0.79451;1.09564;;
31-10-2019 21:00;2.30911;2.1205;1.2167;0.86141;1.32038;;
31-10-2019 22:00;1.05192;2.1889;1.03118;1.3182;1.0843;;
31-10-2019 23:00;2.37839;1.65805;1.1927;1.16321;1.08479;;
31-10-2019 ;1.81377;1.22095;1.42555;1.09802;1.1734;;
01-11-2019 01:00;1.35616;1.54329;1.14288;1.06001;0.75129;;
01-11-2019 02:00;1.14013;1.62021;0.84897;0.62884;0.8942;;
01-11-2019 03:00;1.03451;1.34106;0.58625;0.3304;0.4912;;
01-11-2019 04:00;1.23151;1.20002;0.73551;0.30122;0.52539;;
01-11-2019 05:00;1.60008;1.10014;0.8222;0.34587;0.75098;;
01-11-2019 06:00;2.54876;1.25527;1.70949;0.92739;1.60227;;
01-11-2019 07:00;4.26898;1.7885;2.33291;1.36706;1.95789;;
01-11-2019 08:00;2.50443;1.79029;2.04905;1.23414;2.02161;;
01-11-2019 09:00;1.64796;1.16705;1.66958;0.56211;1.26964;;
01-11-2019 10:00;1.05558;0.79613;1.07583;0.47264;0.96898;;
01-11-2019 11:00;1.30848;0.79836;0.81681;0.4794;0.49893;;
01-11-2019 12:00;1.2601;0.83409;0.45356;0.42283;0.73342;;
01-11-2019 13:00;1.3041;1.29131;0.40035;0.49704;0.7199;;
01-11-2019 14:00;0.89876;0.84752;0.31811;0.6364;0.6853;;
01-11-2019 15:00;1.20543;0.70122;0.28753;0.66757;0.59941;;
01-11-2019 16:00;0.98349;0.43405;0.25815;0.7261;0.49433;;
01-11-2019 17:00;1.17975;0.86518;0.34068;0.73491;0.84135;;
01-11-2019 18:00;1.09214;0.95712;0.43406;0.9221;0.9467;;
01-11-2019 19:00;1.69383;1.12492;0.56551;1.14255;0.79378;;
01-11-2019 20:00;1.9703;1.24544;1.13092;1.33368;1.24059;;
01-11-2019 21:00;1.54063;1.38697;0.83557;1.07042;1.30199;;
01-11-2019 22:00;1.10652;1.31396;0.45004;0.9036;0.93461;;
01-11-2019 23:00;0.92621;1.36058;0.50005;0.56277;0.8439;;
01-11-2019 ;0.91516;1.1409;0.39327;0.6089;0.55314;;
02-11-2019 01:00;0.98573;1.32614;0.34297;0.59757;0.52707;;
02-11-2019 02:00;0.94111;1.33326;0.28115;0.54656;0.4312;;
02-11-2019 03:00;1.01604;1.30077;0.37203;0.53561;0.53727;;
02-11-2019 04:00;1.29502;1.30948;0.89105;0.53984;0.63105;;
02-11-2019 05:00;1.52635;1.10125;0.62951;0.39372;0.66471;;
02-11-2019 06:00;2.42196;0.89143;1.05257;0.47003;1.16254;;
02-11-2019 07:00;1.60472;1.02856;0.96696;0.61387;1.2875;;
02-11-2019 08:00;1.43763;1.2079;0.83029;0.7868;1.38185;;
02-11-2019 09:00;1.1074;1.09909;0.631;0.78451;0.98273;;
02-11-2019 10:00;0.96243;1.16181;0.5071;0.71501;0.82127;;
02-11-2019 11:00;1.21393;1.52532;0.7111;0.91216;0.74298;;
02-11-2019 12:00;1.32598;1.21871;0.66086;0.96414;0.52818;;
02-11-2019 13:00;0.86907;0.45523;0.48645;0.60898;0.67979;;
02-11-2019 14:00;1.00686;0.65521;0.40022;0.63087;0.74819;;
02-11-2019 15:00;0.88344;1.03206;0.39294;1.04542;1.05565;;
02-11-2019 16:00;1.02214;1.31275;0.41978;1.19344;0.88753;;
02-11-2019 17:00;1.3183;1.35211;0.69504;1.3505;1.08495;;
02-11-2019 18:00;1.21004;1.5465;0.54119;1.3129;1.08052;;
02-11-2019 19:00;1.91296;2.34155;0.71048;1.57718;1.66898;;
02-11-2019 20:00;1.56121;2.44441;0.87379;2.0352;1.38619;;
02-11-2019 21:00;1.50262;2.70516;1.2507;1.55062;2.7528;;
02-11-2019 22:00;1.65294;2.83797;0.86496;1.3133;2.12356;;
02-11-2019 23:00;0.81406;2.78051;0.84421;1.6422;0.9879;;
02-11-2019 ;1.08197;1.49132;0.69037;1.01307;0.92428;;
03-11-2019 01:00;0.95566;1.46982;0.84014;0.85833;0.85266;;
03-11-2019 02:00;1.1604;1.13656;0.48851;0.53147;0.84606;;
03-11-2019 03:00;1.1393;0.92728;0.78347;0.39373;0.52633;;
03-11-2019 04:00;1.44026;0.85712;0.87608;0.24007;0.4998;;
03-11-2019 05:00;1.68739;0.87845;0.7812;0.23771;0.60144;;
03-11-2019 06:00;1.61326;1.02484;1.78373;0.46633;1.12761;;
03-11-2019 07:00;1.49146;1.36656;1.74098;0.73409;1.70781;;
03-11-2019 08:00;1.24767;0.9137;0.59441;0.30361;0.57729;;
03-11-2019 09:00;0.86171;0.38644;0.48794;0.19861;0.2621;;
03-11-2019 10:00;0.91124;0.22157;0.49685;0.15078;0.21013;;
03-11-2019 11:00;0.82798;0.08929;0.38454;0.15725;0.08969;;
03-11-2019 12:00;0.72319;-0.02162;0.39891;0.21483;0.15301;;
03-11-2019 13:00;0.74389;;0.42066;0.19307;0.1661;;
03-11-2019 14:00;0.80955;;0.3923;0.17086;0.20313;;
03-11-2019 15:00;0.68669;;0.36769;0.28658;0.35071;;
03-11-2019 16:00;0.63438;0.39283;0.28073;0.58238;0.39407;;
03-11-2019 17:00;0.8726;0.65113;0.30419;0.50571;0.43851;;
03-11-2019 18:00;0.63042;0.68187;0.35228;0.4704;0.44226;;
03-11-2019 19:00;0.62993;0.79781;0.51356;0.52633;0.52955;;
03-11-2019 20:00;0.5493;1.06178;0.54929;0.75648;0.5358;;
03-11-2019 21:00;0.94829;1.1686;0.50107;0.84232;0.64415;;
03-11-2019 22:00;1.28913;1.2088;1.06466;0.8315;0.87446;;
03-11-2019 23:00;1.25577;1.79184;0.60639;0.84077;1.0343;;
03-11-2019 ;0.79768;1.25443;0.41925;0.74507;0.60336;;
04-11-2019 01:00;0.55083;1.34712;0.42092;0.58796;0.52197;;
04-11-2019 02:00;0.58816;1.13863;0.2895;0.38734;0.48878;;
04-11-2019 03:00;0.61976;1.06626;0.30657;0.26038;0.46564;;
04-11-2019 04:00;0.64007;0.82891;0.2779;0.19056;0.4319;;
04-11-2019 05:00;0.70209;0.82541;0.39094;0.22007;0.40485;;
04-11-2019 06:00;0.75432;0.63998;0.89015;0.23148;0.22591;;
04-11-2019 07:00;1.21947;0.67863;0.88992;0.24812;0.33125;;
04-11-2019 08:00;0.77821;0.6219;0.67598;0.28408;0.41305;;
04-11-2019 09:00;0.6187;0.28863;0.29962;0.18888;0.03424;;
04-11-2019 10:00;0.57064;0.14671;0.26553;0.14243;0.01753;;
04-11-2019 11:00;0.62695;0.02389;0.29035;0.13266;0.00392;;
04-11-2019 12:00;0.56901;;0.38389;0.14235;0.07211;;
04-11-2019 13:00;0.64385;;0.33078;0.18909;0.08007;;
04-11-2019 14:00;0.78007;;0.31907;0.19091;0.13179;;
04-11-2019 15:00;0.86209;;0.38828;0.18113;0.23898;;
04-11-2019 16:00;0.89986;;0.33116;0.22304;0.39251;;
04-11-2019 17:00;0.68476;0.20419;0.27019;0.41442;0.36605;;
04-11-2019 18:00;0.86909;0.60398;0.35543;0.64836;0.43332;;
04-11-2019 19:00;0.86172;0.62777;0.45175;0.56949;0.49005;;
04-11-2019 20:00;1.21252;0.57007;0.60277;0.65169;0.56047;;
04-11-2019 21:00;0.76868;0.90509;0.39985;0.51708;0.56322;;
04-11-2019 22:00;0.77094;0.9244;0.28466;0.39098;0.44553;;
04-11-2019 23:00;0.8458;0.81925;0.41709;0.33224;0.51034;;
04-11-2019 ;0.68695;0.58558;0.35555;0.19172;0.45699;;
05-11-2019 01:00;0.51874;0.56138;0.20645;0.21239;0.34399;;
05-11-2019 02:00;0.40598;0.58058;0.31661;0.17441;0.23691;;
05-11-2019 03:00;0.4168;0.60852;0.30974;0.15664;0.20093;;
05-11-2019 04:00;0.61233;0.51767;0.33514;0.13026;0.16434;;
05-11-2019 05:00;1.19391;0.57754;0.60026;0.16458;0.04513;;
05-11-2019 06:00;1.99832;0.59195;1.28363;0.34655;0.36807;;
05-11-2019 07:00;2.31635;0.71527;1.63963;0.41793;0.79691;;
05-11-2019 08:00;1.93859;0.58914;1.27261;0.48227;0.55521;;
05-11-2019 09:00;1.19831;0.52348;0.70289;0.39467;0.27209;;
05-11-2019 10:00;1.04834;0.429;0.52375;0.27955;0.23557;;
05-11-2019 11:00;0.95658;0.27692;0.48101;;0.18281;;
05-11-2019 12:00;1.07997;0.28896;0.49164;0.26671;0.14454;;
05-11-2019 13:00;0.77364;0.2067;0.42277;0.26326;0.15441;;
05-11-2019 14:00;0.86579;0.15631;0.44374;0.24877;0.31631;;
05-11-2019 15:00;0.84946;0.19315;0.44218;0.29353;;;
05-11-2019 16:00;1.01469;0.23939;0.5054;0.28291;0.46735;;
05-11-2019 17:00;1.23084;0.27731;0.51935;0.39627;0.58294;;
05-11-2019 18:00;1.71196;0.55265;1.01063;0.72403;0.89185;;
05-11-2019 19:00;2.16347;0.89088;1.14784;0.9617;0.93082;;
05-11-2019 20:00;1.03041;1.35447;0.60951;1.09623;1.47563;;
05-11-2019 21:00;1.01398;2.04133;0.4978;1.25411;1.44266;;
05-11-2019 22:00;2.04829;2.26375;0.98305;1.61579;1.28193;;
05-11-2019 23:00;1.54743;2.62871;1.0663;1.55807;1.87902;;
05-11-2019 ;1.00647;1.49748;0.56852;1.12924;0.80389;;
06-11-2019 01:00;0.71504;1.60871;0.43659;0.26056;0.52987;;
06-11-2019 02:00;0.62842;1.21703;0.65429;0.24213;0.82127;;
06-11-2019 03:00;0.52404;0.80635;0.49602;0.2827;0.61204;;
06-11-2019 04:00;0.75337;0.76585;0.50287;0.24797;0.61131;;
06-11-2019 05:00;1.02304;0.71372;0.67946;0.27059;0.78203;;
06-11-2019 06:00;1.75413;0.64899;1.45713;0.51294;1.22142;;
06-11-2019 07:00;2.92548;1.03451;1.66349;0.99404;1.64622;;
06-11-2019 08:00;1.93747;1.07118;1.01495;0.67322;0.95419;;
06-11-2019 09:00;1.07676;0.57832;0.52749;0.4263;0.62656;;
06-11-2019 10:00;0.9109;0.19281;0.4486;0.26607;0.36182;;
06-11-2019 11:00;0.87122;0.06701;;0.31983;0.30874;;
06-11-2019 12:00;0.70401;;0.42854;0.26939;0.32316;;
06-11-2019 13:00;0.84038;1.1812;0.4176;0.28893;0.42686;;
06-11-2019 14:00;0.96382;1.22741;0.4627;0.30116;0.4669;;
06-11-2019 15:00;0.93368;;0.46946;0.42116;0.29161;;
06-11-2019 16:00;1.00774;;0.55348;0.39569;0.54254;;
06-11-2019 17:00;1.06863;0.61311;0.52553;0.44698;0.68375;;
06-11-2019 18:00;1.5308;0.82085;0.9019;0.58687;0.76762;;
06-11-2019 19:00;1.75867;0.30184;0.97324;0.61602;0.73668;;
06-11-2019 20:00;1.45212;0.04745;0.82372;0.74068;0.80516;;
06-11-2019 21:00;1.53821;0.2788;0.8104;0.55057;0.67773;;
06-11-2019 22:00;1.87703;0.51562;1.03378;0.61752;0.69734;;
06-11-2019 23:00;1.94744;0.47309;0.65776;0.72255;1.13067;;
06-11-2019 ;1.3719;0.0193;0.57062;0.65555;1.00279;;
07-11-2019 01:00;1.05313;0.14435;0.57915;0.33042;0.63877;;
07-11-2019 02:00;0.51229;0.16107;0.27813;0.46926;0.12003;;
07-11-2019 03:00;0.5458;;0.32066;0.24823;0.25287;;
07-11-2019 04:00;0.57678;;0.37918;0.21268;0.47534;;
07-11-2019 05:00;0.70349;;0.82927;0.28081;0.82696;;
07-11-2019 06:00;1.62923;;2.0251;0.3271;0.95971;;
07-11-2019 07:00;1.95392;;2.30042;0.61097;1.52167;;
07-11-2019 08:00;1.56004;;1.54868;0.60134;0.89256;;
07-11-2019 09:00;1.21464;;0.65108;0.42284;0.31883;;
07-11-2019 10:00;0.93637;;0.54377;0.326;0.37133;;
07-11-2019 11:00;0.91594;;0.49473;0.33255;0.26785;;
07-11-2019 12:00;0.89217;;0.42999;0.28395;0.31842;;
07-11-2019 13:00;0.87927;;0.48148;0.30474;0.3648;;
07-11-2019 14:00;0.92273;;0.50076;0.27816;0.24608;;
07-11-2019 15:00;1.10723;;0.4541;0.3164;0.29419;;
07-11-2019 16:00;1.07868;;0.54575;0.29282;0.26381;;
07-11-2019 17:00;1.11444;;0.58721;0.40032;0.35066;;
07-11-2019 18:00;1.47435;;0.7559;0.82068;0.67558;;
07-11-2019 19:00;1.66748;;0.94231;0.79046;0.72507;;
07-11-2019 20:00;1.82305;;1.13482;1.20033;0.93112;;
07-11-2019 21:00;1.56527;;0.88343;1.05062;0.74567;;
07-11-2019 22:00;1.7355;;1.00963;0.5401;0.50429;;
07-11-2019 23:00;1.23412;;0.80655;0.31447;0.47092;;
