,Centro_de_Alto_Rendimiento_CO_pmm
5424,0.6656
5425,0.4187
5426,0.47
5427,0.4839
5428,0.3493
5429,0.2202
5430,0.2987
5431,0.343
5432,0.3517
5433,0.3092
5434,0.3256
5435,0.452
5436,0.4478
5437,0.4608
5438,0.4672
5439,0.5417
5440,0.4796
5441,0.4815
5442,0.3982
5443,0.858
5444,1.4181
5445,1.3159
5446,0.8429
5447,0.9689
5448,0.9588
5449,1.1229
5450,1.1541
5451,1.0998
5452,0.8492
5453,0.9877
5454,1.2721
5455,1.2736
5456,0.9105
5457,0.5166
5458,0.4342
5459,0.1884
5460,0.1996
5461,0.2271
5462,0.17
5463,0.1406
5464,0.1597
5465,0.2299
5466,0.1677
5467,0.3336
5468,0.232
5469,0.5197
5470,0.6667
5471,0.5666
5472,0.5112
5473,0.34
5474,0.2159
5475,0.248
5476,0.2523
5477,0.2828
5478,1.2874
5479,1.1171
5480,0.9567
5481,0.7027
5482,0.9599
5483,0.4907
5484,0.6894
5485,0.5923
5486,0.5311
5487,0.6384
5488,0.9951
5489,0.4565
5490,0.8769
5491,0.7315
5492,0.3236
5493,0.2433
5494,0.4214
5495,0.7515
5496,0.7009
5497,0.5903
5498,0.6717
5499,0.3105
5500,0.4174
5501,0.3706
5502,0.994
5503,0.6289
5504,0.7995
5505,0.702
5506,0.49129
5507,0.2245
5508,0.1965
5509,0.2122
5510,0.2306
5511,0.3355
5512,0.342
5513,0.443
5514,0.5716
5515,0.6897
5516,1.0553
5517,1.0109
5518,0.8434
5519,0.8124
5520,0.5937
5521,0.4107
5522,0.3251
5523,0.2178
5524,0.2684
5525,0.3682
5526,0.6896
5527,0.4548
5528,0.573
5529,0.5694
5530,0.4883
5531,0.3723
5532,0.2519
5533,0.3625
5534,0.457
5535,0.4187
5536,0.4949
5537,0.5921
5538,0.9945
5539,1.2875
5540,1.1006
5541,0.7074
5542,0.4105
5543,0.4708
5544,0.4989
5545,0.3504
5546,0.3704
5547,0.3769
5548,0.3579
5549,0.4512
5550,0.4668
5551,0.8097
5552,0.746
5553,0.6755
5554,0.9867
5555,1.047
5556,0.5195
5557,0.66
5558,0.947
5559,1.1488
5560,1.3521
5561,1.318
5562,1.4779
5563,2.2415
5564,2.5444
5565,2.2357
5566,3.1357
5567,3.0304
5568,2.5932
5569,1.8803
5570,1.3534
5571,1.339
5572,1.0269
5573,0.6872
5574,0.6632
5575,1.0258
5576,1.1221
5577,1.0769
5578,0.8047
5579,0.4052
5580,0.211
5581,0.15
5582,0.1546
5583,0.0765
5584,0.4601
5585,0.4931
5586,0.7349
5587,0.9212
5588,1.4196
5589,1.6117
5590,0.4113
5591,0.0904
5592,0.314
5593,0.3328
5594,0.2703
5595,0.3762
5596,0.3438
5597,0.3308
5598,0.5037
5599,0.4343
5600,0.4215
5601,0.1708
5602,0.1617
5603,0.1432
5604,0.1666
5605,0.133
5606,0.1201
5607,0.1749
5608,0.3682
5609,0.5283
5610,0.2917
5611,0.5764
5612,0.5939
5613,0.6451
5614,0.3353
5615,0.4206
5616,0.468
5617,0.2404
5618,0.0952
5619,0.1012
5620,0.1222
5621,0.296
5622,0.8884
5623,0.7054
5624,0.6046
5625,0.1519
5626,0.1403
5627,0.1769
5628,0.164
5629,0.6707
5630,0.7295
5631,0.3624
5632,0.3682
5633,0.6422
5634,0.6493
5635,0.6459
5636,0.392
5637,0.4947
5638,0.4059
5639,0.5189
5640,0.6345
5641,0.747
5642,0.5759
5643,0.2818
5644,0.2084
5645,0.3246
5646,0.962
5647,1.1707
5648,1.0416
5649,0.4466
5650,0.5755
5651,0.7824
5652,0.7283
5653,0.8014
5654,0.6622
5655,0.4585
5656,0.4622
5657,0.6387
5658,0.8647
5659,0.6849
5660,0.6481
5661,1.3963
5662,1.6696
5663,1.9734
5664,1.507
5665,0.8268
5666,0.7725
5667,0.5601
5668,0.3979
5669,0.5232
5670,0.9065
5671,1.0339
5672,0.9283
5673,0.8846
5674,0.2397
5675,
5676,0.2412
5677,0.1668
5678,0.2092
5679,0.2019
5680,0.2573
5681,0.4904
5682,0.7921
5683,1.0059
5684,0.436
5685,0.29
5686,0.2341
5687,0.1892
5688,0.2155
5689,0.1557
5690,0.1683
5691,0.1584
5692,0.1614
5693,0.2569
5694,0.6825
5695,0.7246
5696,0.6407
5697,0.3947
5698,0.3365
5699,0.1644
5700,0.1807
5701,0.2435
5702,0.177
5703,0.1818
5704,0.288
5705,0.3657
5706,0.3122
5707,0.9429
5708,0.6537
5709,1.1459
5710,0.6781
5711,0.4255
5712,0.6136
5713,0.5377
5714,0.829
5715,0.5989
5716,0.4915
5717,0.4915
5718,1.2416
5719,1.71
5720,1.2869
5721,0.8924
5722,0.2166
5723,0.172
5724,0.187
5725,0.1492
5726,0.1431
5727,0.1463
5728,0.2764
5729,0.5964
5730,0.8048
5731,0.9646
5732,0.805
5733,0.8318
5734,0.5919
5735,0.2434
5736,0.1698
5737,0.1365
5738,0.1378
5739,0.1564
5740,0.2354
5741,0.2827
5742,0.5747
5743,0.9448
5744,1.1567
5745,0.7744
5746,0.5536
5747,0.2022
5748,0.1902
5749,0.2366
5750,0.2325
5751,0.1984
5752,0.2188
5753,0.2423
5754,0.4669
5755,0.5913
5756,0.6699
5757,1.102
5758,1.0203
5759,0.8456
5760,0.6966
5761,0.5737
5762,0.5474
5763,0.4476
5764,0.4285
5765,0.3995
5766,0.6944
5767,0.3066
5768,0.3284
5769,0.1355
5770,0.1356
5771,0.1646
5772,0.2181
5773,0.2395
5774,0.2518
5775,0.274
5776,0.3282
5777,0.3096
5778,0.1383
5779,0.2893
5780,0.3319
5781,0.4726
5782,0.649
5783,0.63
5784,0.4221
5785,0.4305
5786,0.3544
5787,0.1802
5788,0.1746
5789,0.2172
5790,0.9107
5791,1.4467
5792,1.3523
5793,0.8105
5794,0.3777
5795,0.2574
5796,0.2107
5797,0.1963
5798,0.2094
5799,0.2308
5800,0.2676
5801,0.4624
5802,0.684
5803,0.4695
5804,0.8221
5805,0.3555
5806,0.4463
5807,0.5446
5808,0.4739
5809,0.2845
5810,0.1933
5811,0.2612
5812,0.29
5813,0.3719
5814,0.6689
5815,0.8801
5816,0.7834
5817,0.7932
5818,0.7815
5819,0.5857
5820,0.4739
5821,0.3663
5822,0.4017
5823,0.5448
5824,0.4089
5825,0.7232
5826,0.9119
5827,1.2082
5828,1.5687
5829,1.299
5830,0.7569
5831,0.686
5832,0.5519
5833,0.3057
5834,0.26
5835,0.3241
5836,0.2898
5837,0.4239
5838,0.8098
5839,0.9335
5840,0.7523
5841,0.38787000000000005
5842,0.4023
5843,0.2336
5844,0.2886
5845,0.3238
5846,0.2362
5847,0.2453
5848,0.4648
5849,0.6561
5850,0.8103
5851,0.3682
5852,0.3382
5853,0.4213
5854,0.532
5855,0.7022
5856,0.5972
5857,0.7486
5858,0.5314
5859,0.4962
5860,0.5039
5861,0.6775
5862,1.4775
5863,1.4144
5864,0.95
5865,0.5413
5866,0.3109
5867,0.2479
5868,0.2394
5869,0.2377
5870,0.2272
5871,0.2191
5872,0.4583
5873,0.3779
5874,0.4258
5875,0.4603
5876,0.3596
5877,0.2465
5878,0.3028
5879,0.3228
5880,0.8028
5881,1.129
5882,0.9655
5883,0.7791
5884,0.7027
5885,0.6967
5886,1.465
5887,1.4348
5888,0.5561
5889,0.1803
5890,0.1897
5891,0.2434
5892,0.2382
5893,0.2133
5894,0.2585
5895,0.2402
5896,0.3065
5897,0.428
5898,0.6033
5899,0.2709
5900,0.2513
5901,0.282
5902,0.3595
5903,0.3556
5904,0.453
5905,0.4268
5906,0.5421
5907,0.576
5908,0.4771
5909,0.565
5910,1.0788
5911,1.9295
5912,1.555
5913,1.2582
5914,1.0316
5915,0.387
5916,0.243
5917,0.2896
5918,0.2929
5919,0.3277
5920,0.3839
5921,0.4112
5922,0.6739
5923,0.7304
5924,0.7655
5925,1.0763
5926,1.3761
5927,1.6876
5928,1.4982
5929,1.2086
5930,0.8685
5931,0.6356
5932,0.6026
5933,0.683
5934,0.9762
5935,1.3701
5936,1.0141
5937,0.5764
5938,0.4568
5939,0.1513
5940,0.3795
5941,0.3307
5942,0.3095
5943,0.2942
5944,0.2687
5945,0.2852
5946,0.2675
5947,0.358
5948,0.6671
5949,1.1077
5950,0.9955
5951,0.9735
5952,0.7116
5953,0.4668
5954,0.3095
5955,0.2451
5956,0.2208
5957,0.2543
5958,0.3291
5959,0.6956
5960,0.9513
5961,0.7859
5962,0.7969
5963,0.6454
5964,0.5464
5965,0.6445
5966,0.5658
5967,0.5799
5968,0.4407
5969,0.6408
5970,1.0796
5971,1.5286
5972,1.6759
5973,1.078
5974,0.7555
5975,0.4919
5976,0.4845
5977,0.609
5978,0.5599
5979,0.4419
5980,0.4265
5981,0.4385
5982,1.0046
5983,1.5201
5984,1.1426
5985,1.0561
5986,0.8177
5987,0.5001599999999999
5988,0.5207
5989,0.6281
5990,0.3913
5991,0.394
5992,0.4118
5993,0.5707
5994,0.7862
5995,0.9619
5996,1.5926
5997,1.4394
5998,1.062
5999,0.7773
6000,0.7184
6001,0.5502
6002,0.2347
6003,0.2702
6004,0.2625
6005,0.3919
6006,0.6642
6007,0.6187
6008,0.51
6009,0.321
6010,0.2664
6011,0.2192
6012,0.2283
6013,0.3168
6014,0.2989
6015,0.2012
6016,0.2162
6017,0.2555
6018,0.2958
6019,0.4202
6020,0.5084
6021,0.3474
6022,0.346
6023,0.2726
6024,0.177
6025,0.2981
6026,0.325
6027,0.4136
6028,0.3309
6029,0.5192
6030,1.0537
6031,1.0779
6032,0.9948
6033,1.1248
6034,0.7316
6035,0.5553
6036,0.2067
6037,0.249
6038,0.1764
6039,0.2359
6040,0.2175
6041,0.2836
6042,0.372
6043,0.317
6044,0.4264
6045,0.6245
6046,0.5236
6047,0.6363
6048,0.9625
6049,0.4197
6050,0.4848
6051,0.3154
6052,0.1924
6053,0.2907
6054,0.5239
6055,0.485
6056,0.4289
6057,0.3014
6058,0.2191
6059,0.201
6060,0.2188
6061,0.2612
6062,0.3677
6063,0.4029
6064,0.3093
6065,0.336
6066,0.3774
6067,0.3483
6068,0.2433
6069,0.2458
6070,0.3489
6071,0.4926
6072,0.6033
6073,0.4993
6074,0.3884
6075,0.3977
6076,0.3824
6077,0.3864
6078,0.6516
6079,0.5282
6080,0.4082
6081,0.3579
6082,0.3121
6083,0.2233
6084,0.2058
6085,0.2172
6086,0.2318
6087,0.1971
6088,0.2435
6089,0.2772
6090,0.5408
6091,0.5271
6092,0.5355
6093,0.4881
6094,0.311
6095,0.306
6096,0.3362
6097,0.294
6098,0.2971
6099,0.2356
6100,0.2425
6101,0.3021
6102,0.3845
6103,0.3499
6104,0.2785
6105,0.1709
6106,0.168
6107,0.1771
6108,0.1563
6109,0.158
6110,0.1798
6111,0.1893
6112,0.1792
6113,0.1848
6114,0.2044
6115,0.2334
6116,0.2796
6117,0.2463
6118,0.2467
6119,0.3163
6120,0.6641
6121,0.3606
6122,0.3681
6123,0.3683
6124,0.4243
6125,0.5936
6126,1.1251
6127,0.9789
6128,0.6746
6129,0.2226
6130,0.1984
6131,0.2148
6132,0.2164
6133,0.222
6134,0.2377
6135,0.2481
6136,0.258
6137,0.504
6138,0.6218
6139,0.3761
6140,0.2728
6141,0.3095
6142,0.3046
6143,0.4645
6144,0.5046
6145,0.396
6146,0.269
6147,0.1777
6148,0.211
6149,0.3998
6150,0.8242
6151,0.9179
6152,0.6503
6153,0.2431
6154,0.2098
6155,0.466305
6156,0.2264
6157,0.2698
6158,0.2607
6159,0.2403
6160,0.3334
6161,0.4635
6162,0.5568
6163,0.6364
6164,0.9023
6165,1.888
6166,2.4707
6167,1.4768
6168,0.792
6169,0.8199
6170,0.8431
6171,0.6543
6172,0.3163
6173,0.4982
6174,1.6884
6175,1.2472
6176,0.2255
6177,0.1195
6178,0.142
6179,0.1366
6180,0.1593
6181,0.1932
6182,0.1633
6183,0.2487
6184,0.2299
6185,0.4143
6186,0.6734
6187,1.0127
6188,0.7212
6189,0.1628
6190,0.163
6191,0.1244
6192,0.0913
6193,0.0974
6194,0.0899
6195,0.1093
6196,0.1463
6197,0.196
6198,0.1967
6199,0.3148
6200,0.2173
6201,0.2561
6202,0.2124
6203,0.1842
6204,0.1625
6205,0.1619
6206,0.2006
6207,0.1896
6208,0.188
6209,0.2768
6210,0.2013
6211,0.2156
6212,0.2061
6213,0.2649
6214,0.2474
6215,0.1214
6216,0.157
6217,0.1019
6218,0.0874
6219,0.0968
6220,0.1263
6221,0.3381
6222,0.4761
6223,0.3074
6224,0.2371
6225,0.2101
6226,0.1674
6227,0.1656
6228,0.1703
6229,0.1637
6230,0.1692
6231,0.1664
6232,0.2242
6233,0.2826
6234,0.6376
6235,0.8067
6236,0.8917
6237,1.2319
6238,1.0466
6239,0.6497
6240,0.8964
6241,0.8415
6242,0.905
6243,0.8669
6244,0.778
6245,0.5704
6246,0.871
6247,0.7732
6248,0.6442
6249,0.4572
6250,0.328
6251,0.2271
6252,0.2178
6253,0.2578
6254,0.2332
6255,0.4564
6256,0.5034
6257,0.5498
6258,0.6429
6259,0.7299
6260,1.2864
6261,1.5445
6262,1.2768
6263,1.0404
6264,1.0187
6265,1.0927
6266,1.0911
6267,1.3239
6268,1.2081
6269,1.19
6270,1.3503
6271,1.1401
6272,0.6414
6273,0.419
6274,0.445
6275,0.4938
6276,0.4748
6277,0.3849
6278,0.4157
6279,0.4694
6280,0.3429
6281,0.3114
6282,0.5374
6283,0.9308
6284,1.2073
6285,1.2348
6286,0.9421
6287,0.9738
6288,0.9479
6289,0.8467
6290,0.7673
6291,0.557
6292,0.5452
6293,0.6714
6294,1.0047
6295,1.3437
6296,1.271
6297,0.677
6298,0.556
6299,
6300,0.4235
6301,0.2932
6302,0.2685
6303,0.42
6304,0.4372
6305,0.5426
6306,0.8002
6307,1.0674
6308,0.6059
6309,0.602
6310,0.8727
6311,0.6516
6312,0.7352
6313,0.7221
6314,0.6753
6315,0.6004
6316,0.6089
6317,0.4098
6318,0.8268
6319,0.5816
6320,1.0202
6321,1.0318
6322,0.3196
6323,0.2464
6324,0.252
6325,0.2578
6326,0.3047
6327,0.5539
6328,0.5149
6329,0.6599
6330,0.8121
6331,0.7828
6332,0.9688
6333,1.0642
6334,1.1865
6335,0.7354
6336,0.3609
6337,0.7551
6338,0.6191
6339,0.5085
6340,0.5326
6341,0.525
6342,1.0672
6343,1.172
6344,1.0915
6345,0.5457
6346,0.2551
6347,0.2316
6348,0.3513
6349,0.4862
6350,0.602
6351,0.5421
6352,0.6403
6353,0.6964
6354,1.1192
6355,1.0796
6356,1.376
6357,1.2752
6358,1.1216
6359,0.7325
6360,0.3615
6361,0.3388
6362,0.2711
6363,0.2492
6364,0.2581
6365,0.3194
6366,0.6628
6367,1.3455
6368,0.7753
6369,0.3234
6370,0.2805
6371,0.2351
6372,0.2291
6373,0.2369
6374,0.2571
6375,0.2987
6376,0.2722
6377,0.3482
6378,0.4801
6379,0.4889
6380,0.8797
6381,1.4185
6382,0.8489
6383,0.8507
6384,1.0185
6385,0.9207
6386,0.6127
6387,0.5964
6388,0.6344
6389,0.6779
6390,1.1528
6391,1.0993
6392,0.5112
6393,0.2636
6394,0.276
6395,0.2808
6396,0.2841
6397,0.2881
6398,0.3057
6399,0.2567
6400,0.3223
6401,0.3757
6402,0.4525
6403,0.3976
6404,0.4521
6405,0.3226
6406,0.302
6407,0.2441
6408,0.1656
6409,0.1437
6410,0.1369
6411,0.1388
6412,0.1323
6413,0.1867
6414,0.3134
6415,0.3587
6416,0.2175
6417,0.2075
6418,0.2147
6419,0.2052
6420,0.2442
6421,0.208
6422,0.229
6423,0.191
6424,0.2423
6425,0.2898
6426,0.2213
6427,0.2087
6428,0.1949
6429,0.2193
6430,0.1385
6431,0.1376
6432,0.1972
6433,0.2353
6434,0.4176
6435,0.7213
6436,0.7202
6437,0.6573
6438,0.6844
6439,0.2821
6440,0.2036
6441,0.133
6442,0.1389
6443,0.1346
6444,0.1461
6445,0.1497
6446,0.1508
6447,0.1332
6448,0.1405
6449,0.1756
6450,0.2348
6451,0.3161
6452,0.521
6453,0.7064
6454,0.8754
6455,0.7571
6456,0.7939
6457,0.8629
6458,0.649
6459,0.3922
6460,0.3701
6461,0.4895
6462,1.1047
6463,1.3348
6464,1.384
6465,1.1602
6466,0.5552
6467,0.2268
6468,0.2138
6469,0.2141
6470,0.2155
6471,0.244
6472,0.3013
6473,0.385
6474,0.425
6475,0.3298
6476,0.3292
6477,0.5622
6478,0.5767
6479,0.2879
6480,0.2818
6481,0.1736
6482,0.1999
6483,0.2138
6484,0.317
6485,0.4291
6486,0.8905
6487,1.3073
6488,0.7543
6489,0.3102
6490,0.7365900000000001
6491,0.675595
6492,0.2682
6493,0.2579
6494,0.2993
6495,0.2822
6496,0.4519
6497,0.5242
6498,0.5942
6499,0.5789
6500,0.6675
6501,0.7306
6502,0.5686
6503,0.3441
6504,0.2171
6505,0.1828
6506,0.2084
6507,0.2459
6508,0.3176
6509,0.4069
6510,0.7622
6511,1.3038
6512,1.2376
6513,1.2248
6514,0.534
6515,0.2355
6516,0.5823
6517,0.5921
6518,0.543
6519,0.5164
6520,0.5557
6521,0.8819
6522,1.1449
6523,1.7693
6524,1.8668
6525,1.5381
6526,1.6149
6527,1.0628
6528,0.6485
6529,0.6792
6530,0.5551
6531,0.5044
6532,0.2902
6533,0.2532
6534,1.0426
6535,1.2024
6536,0.9004
6537,0.8222
6538,0.7814
6539,0.6595
6540,0.6663
6541,0.6676
6542,0.5828
6543,0.6712
6544,0.7035
6545,0.9024
6546,1.2441
6547,1.5002
6548,1.9359
6549,1.6076
6550,1.5739
6551,1.9241
6552,1.7728
6553,1.4803
6554,1.4012
6555,0.7783
6556,0.5115
6557,0.5258
6558,0.9559
6559,1.3215
6560,1.7617850000000002
6561,1.54709
6562,
6563,
6564,1.02398
6565,1.08206
6566,1.22782
6567,1.7598349999999998
6568,1.7089699999999999
6569,0.3619
6570,0.9238
6571,1.1252
6572,1.3741
6573,1.4151
6574,1.383
6575,1.3176
6576,1.7227
6577,1.2779
6578,0.8595
6579,0.921
6580,0.9758
6581,0.8101
6582,0.9802
6583,0.5391
6584,0.5256
6585,0.4206
6586,0.1927
6587,0.1625
6588,0.1996
6589,0.1653
6590,0.2392
6591,0.2317
6592,0.173
6593,0.4777
6594,0.3734
6595,0.481
6596,0.7174
6597,0.8895
6598,1.3767
6599,1.2991
6600,1.8529
6601,1.9135
6602,1.6304
6603,1.594
6604,1.1273
6605,0.7824
6606,0.7645
6607,0.8014
6608,0.5349
6609,0.3318
6610,0.0843
6611,0.0718
6612,0.089
6613,0.0743
6614,0.1208
6615,0.3447
6616,0.6175
6617,0.9809
6618,0.8671
6619,0.4763
6620,0.7696
6621,1.0811
6622,0.6422
6623,0.4627
6624,0.8383
6625,0.9206
6626,0.9424
6627,0.454
6628,0.3562
6629,0.5815
6630,1.8335
6631,1.5519
6632,0.4265
6633,0.2525
6634,0.0796
6635,0.1015
6636,0.1301
6637,0.1049
6638,0.3111
6639,0.3711
6640,0.4594
6641,0.6052
6642,0.9963
6643,1.1965
6644,0.8728
6645,0.6613
6646,0.5543
6647,0.7412
6648,0.8844
6649,0.5278
6650,0.2366
6651,0.1629
6652,0.094
6653,0.1495
6654,0.4589
6655,0.653
6656,0.4153
6657,0.825585
6658,0.53656
6659,0.1873
6660,0.2025
6661,0.2603
6662,0.286
6663,0.3222
6664,0.5502
6665,0.8059
6666,0.9291
6667,1.4084
6668,1.4286
6669,1.3008
6670,1.2355
6671,0.9946
6672,0.8044
6673,0.6421
6674,0.5132
6675,0.5061
6676,0.2528
6677,0.2754
6678,0.6768
6679,0.682
6680,0.9549
6681,0.3071
6682,0.2572
6683,0.4181
6684,0.3565
6685,0.2738
6686,0.2624
6687,0.2197
6688,0.2563
6689,0.3416
6690,0.3269
6691,0.2605
6692,0.2174
6693,0.2065
6694,0.1475
6695,0.1286
6696,0.1163
6697,0.1223
6698,0.132
6699,0.2101
6700,0.3387
6701,0.6264
6702,0.4449
6703,0.6158
6704,0.423
6705,0.2327
6706,0.1847
6707,0.2531
6708,0.2124
6709,0.2627
6710,0.2726
6711,0.2789
6712,0.228
6713,0.377
6714,0.4542
6715,0.3422
6716,0.2759
6717,0.4266
6718,0.3832
6719,0.3052
6720,0.3003
6721,0.3091
6722,0.1808
6723,0.223
6724,0.2721
6725,0.4748
6726,0.8622
6727,0.7232
6728,0.4176
6729,0.3242
6730,0.2296
6731,0.1736
6732,0.1878
6733,0.2043
6734,0.4568
6735,0.6092
6736,0.6396
6737,0.6087
6738,1.0712
6739,1.0193
6740,0.7169
6741,0.696
6742,0.6651
6743,0.6572
6744,0.7261
6745,0.728
6746,0.5122
6747,0.195
6748,0.2265
6749,0.3484
6750,0.528
6751,0.6665
6752,0.5059
6753,0.4733
6754,0.577
6755,0.6278
6756,0.5945
6757,0.5732
6758,0.6266
6759,0.4756
6760,0.7898
6761,0.7085
6762,0.8664
6763,1.2669
6764,1.0827
6765,0.8809
6766,0.9868
6767,0.5232
6768,0.365
6769,0.353
6770,0.4751
6771,0.4389
6772,0.686
6773,0.9686
6774,0.7134
6775,0.6162
6776,0.6524
6777,0.5539
6778,0.5171
6779,0.4225
6780,0.412
6781,0.4036
6782,0.3156
6783,0.431
6784,0.3663
6785,0.6226
6786,0.6445
6787,0.6581
6788,0.6419
6789,0.3383
6790,0.307
6791,0.225
6792,0.2511
6793,0.2496
6794,0.21
6795,0.1888
6796,0.2054
6797,0.2481
6798,0.5439
6799,1.0708
6800,0.9952
6801,0.6169
6802,0.5954
6803,0.6144
6804,0.5497
6805,1.0076
6806,0.9194
6807,0.8325
6808,1.2131
6809,0.945
6810,0.827
6811,1.3946
6812,1.7746
6813,0.9905
6814,1.012
6815,1.2268
6816,0.8889
6817,0.7048
6818,0.4536
6819,0.4172
6820,0.3207
6821,0.4954
6822,1.5442
6823,1.49
6824,0.5972
6825,0.176
6826,0.1427
6827,0.1362
6828,0.2079
6829,0.1967
6830,0.1573
6831,0.2305
6832,0.3367
6833,0.3651
6834,0.3495
6835,0.4517
6836,0.3311
6837,0.3462
6838,1.029
6839,1.2491
6840,0.9393
6841,0.5937
6842,0.5182
6843,0.4091
6844,0.3501
6845,0.5647
6846,1.2401
6847,1.7492
6848,1.5779
6849,1.2304
6850,0.8367
6851,0.5504
6852,0.5549
6853,0.4682
6854,0.4301
6855,0.3749
6856,0.4004
6857,0.4617
6858,0.7359
6859,0.9641
6860,0.8125
6861,1.2432
6862,1.4558
6863,1.9731
6864,1.9609
6865,1.4873
6866,0.976
6867,0.6366
6868,0.5342
6869,0.6648
6870,1.1437
6871,1.17
6872,0.8563
6873,0.3441
6874,0.3322
6875,0.3298
6876,0.4062
6877,0.5825
6878,0.8151
6879,1.2468
6880,1.587
6881,1.8155
6882,2.3053
6883,2.111
6884,0.663
6885,0.275
6886,0.5598
6887,0.7963
6888,0.6849
6889,0.676
6890,0.6488
6891,0.4698
6892,0.1984
6893,0.251
6894,0.6712
6895,0.5995
6896,0.5332
6897,0.373
6898,0.355
6899,0.2501
6900,0.1483
6901,0.4174
6902,0.5083
6903,0.3925
6904,0.4549
6905,0.4009
6906,1.0818
6907,2.3089
6908,2.703
6909,1.4441
6910,0.8731
6911,0.9716
6912,1.2883
6913,0.7552
6914,0.3152
6915,0.2896
6916,0.4654
6917,0.4587
6918,0.6229
6919,1.0583
6920,1.2241
6921,0.5006
6922,0.2103
6923,0.1781
6924,0.3404
6925,0.437
6926,0.4725
6927,0.3705
6928,0.4405
6929,0.5002
6930,0.2768
6931,0.3837
6932,0.2711
6933,0.3506
6934,0.1655
6935,0.1686
6936,0.2372
6937,0.3538
6938,0.4206
6939,0.4664
6940,0.4443
6941,0.4066
6942,0.3781
6943,0.4537
6944,0.4867
6945,0.3282
6946,0.326
6947,0.1708
6948,0.2232
6949,0.2068
6950,0.1886
6951,0.172
6952,0.1619
6953,0.1935
6954,0.1815
6955,0.2583
6956,0.3573
6957,0.6177
6958,1.1629
6959,1.4173
6960,1.5042
6961,1.3399
6962,1.3428
6963,1.0074
6964,1.1809
6965,1.0303
6966,0.9808
6967,0.6401
6968,0.5381
6969,0.4627
6970,0.2985
6971,0.1642
6972,0.1281
6973,0.1426
6974,0.1525
6975,0.1785
6976,0.17
6977,0.2349
6978,0.2946
6979,0.4283
6980,1.2111
6981,1.4089
6982,1.6381
6983,1.374
6984,1.0095
6985,1.1669
6986,0.875
6987,0.921
6988,0.895
6989,0.8648
6990,1.5258
6991,1.796
6992,0.8291
6993,0.3336
6994,0.3053
6995,0.2138
6996,0.2591
6997,0.2387
6998,0.2634
6999,0.2536
7000,0.2924
7001,0.4534
7002,0.3563
7003,0.5297
7004,0.3004
7005,0.243
7006,0.4064
7007,0.6864
7008,0.5797
7009,0.557
7010,0.5555
7011,0.5769
7012,0.4807
7013,0.5997
7014,1.5421
7015,1.4813
7016,0.6694
7017,0.7265
7018,0.3514
7019,0.2128
7020,0.1946
7021,0.4917
7022,0.4712
7023,0.4448
7024,0.6722
7025,0.9711
7026,1.3959
7027,1.0603
7028,0.7484
7029,0.6846
7030,0.902
7031,0.602
7032,0.6809
7033,0.4943
7034,0.3466
7035,0.352
7036,0.3517
7037,0.3498
7038,0.8862
7039,1.478
7040,0.7509
7041,0.3289
7042,0.2039
7043,0.2051
7044,0.343
7045,0.7034
7046,0.6351
7047,0.8273
7048,0.8588
7049,0.878
7050,0.9358
7051,1.0115
7052,1.0639
7053,1.267
7054,1.4201
7055,1.0351
7056,0.5308
7057,0.5892
7058,0.6058
7059,0.5192
7060,0.4599
7061,0.6575
7062,1.4329
7063,1.3582
7064,1.4026
7065,1.0214
7066,0.7589
7067,0.5906
7068,0.5121
7069,0.6265
7070,0.645
7071,0.8973
7072,1.2203
7073,1.167
7074,1.2332
7075,1.2181
7076,1.6791
7077,2.4782
7078,2.4889
7079,1.1476
7080,0.4088
7081,0.304
7082,0.2376
7083,0.4604
7084,0.4174
7085,0.4604
7086,0.7072
7087,0.9247
7088,0.696
7089,0.7342
7090,0.5343
7091,0.4466
7092,0.3867
7093,0.6688
7094,0.8786
7095,0.6877
7096,0.5963
7097,0.4135
7098,0.6237
7099,0.9208
7100,0.8057
7101,0.8442
7102,0.8198
7103,0.9591
7104,1.257
7105,1.1987
7106,1.2035
7107,0.926
7108,0.9628
7109,0.9409
7110,1.0284
7111,0.919
7112,0.6473
7113,0.6832
7114,0.2864
7115,0.1826
7116,0.161
7117,0.2302
7118,0.2971
7119,0.391
7120,0.3793
7121,0.5488
7122,0.6002
7123,0.6058
7124,0.9674
7125,0.9551
7126,0.6282
7127,0.8621
7128,0.7128
7129,0.6652
7130,0.5631
7131,0.5644
7132,0.4544
7133,0.4532
7134,0.7966
7135,1.1803
7136,1.4356
7137,0.7699
7138,0.3592
7139,0.3546
7140,0.3815
7141,0.5403
7142,0.3823
7143,0.5466
7144,0.8142
7145,0.9989
7146,0.4184
7147,0.8014
7148,0.8759
7149,0.8147
7150,0.623
7151,0.2791
7152,0.3195
7153,0.2359
7154,0.1766
7155,0.1905
7156,0.2237
7157,0.2936
7158,0.7172
7159,1.4663
7160,0.8004
7161,0.2223
7162,0.1423
7163,0.1536
7164,0.1915
7165,0.1578
7166,0.4584
7167,0.58
7168,0.678
7169,0.4802
7170,0.4427
7171,0.7023
7172,0.3413
7173,0.3329
7174,0.502
7175,0.3269
7176,0.308
7177,0.2571
7178,0.2202
7179,0.2517
7180,0.4169
7181,0.4287
7182,0.5074
7183,0.9717
7184,1.327
7185,1.0279
7186,0.8189
7187,0.6697000000000001
7188,0.56837
7189,0.2611
7190,0.1994
7191,0.414
7192,0.5383
7193,0.6782
7194,0.831
