,Usaquen_CO_pmm
5436,0.4903
5437,0.3139
5438,0.2872
5439,0.2715
5440,0.477
5441,0.4614
5442,0.4938
5443,0.3642
5444,0.3109
5445,0.3357
5446,0.6207
5447,0.8203
5448,0.606
5449,0.547
5450,0.5458
5451,0.7924
5452,0.7696
5453,0.7925
5454,0.7806
5455,0.5754
5456,0.3409
5457,0.3097
5458,0.2932
5459,0.3128
5460,0.3207
5461,0.3132
5462,0.2951
5463,0.3138
5464,0.3168
5465,0.3268
5466,0.3608
5467,0.3851
5468,0.3456
5469,0.3473
5470,0.2952
5471,0.3278
5472,0.2758
5473,0.2617
5474,0.2238
5475,0.2174
5476,0.2413
5477,0.4656
5478,0.5878
5479,0.7476
5480,0.6659
5481,0.718
5482,0.4107
5483,0.2495
5484,0.2473
5485,0.6951
5486,0.5172
5487,0.3364
5488,0.3468
5489,0.3712
5490,0.4167
5491,0.3211
5492,0.2423
5493,0.2466
5494,0.2241
5495,0.2707
5496,0.282
5497,0.2236
5498,0.1753
5499,0.1939
5500,0.1939
5501,0.3007
5502,0.5748
5503,0.3749
5504,0.387
5505,0.2708
5506,0.2739
5507,0.3057
5508,0.2635
5509,0.268
5510,0.2744
5511,0.2829
5512,0.4566
5513,0.6518
5514,0.3323
5515,0.374
5516,0.3291
5517,0.3
5518,0.2212
5519,0.2284
5520,0.3393
5521,0.5536
5522,0.4499
5523,0.3768
5524,0.1921
5525,0.2302
5526,0.3037
5527,0.2862
5528,0.3314
5529,0.2854
5530,0.3387
5531,0.4655
5532,0.3239
5533,0.4123
5534,0.6357
5535,0.7323
5536,1.1007
5537,1.0488
5538,0.9518
5539,1.5125
5540,1.2795
5541,0.699
5542,0.5504
5543,0.538
5544,0.3846
5545,0.3276
5546,0.3179
5547,0.3137
5548,0.3382
5549,0.4612
5550,0.6898
5551,0.6915
5552,0.8937
5553,1.0049
5554,0.8602
5555,1.1878
5556,0.9473
5557,0.7587
5558,0.9498
5559,1.438
5560,1.8369
5561,1.3927
5562,1.4012
5563,1.2315
5564,0.8645
5565,0.4435
5566,0.4439
5567,0.6435
5568,0.785
5569,0.7207
5570,1.1291
5571,0.6335
5572,0.476
5573,0.3542
5574,0.7803
5575,0.7067
5576,0.5852
5577,0.7438
5578,0.4047
5579,0.3273
5580,0.3642
5581,0.3254
5582,0.3058
5583,0.2909
5584,0.3108
5585,0.3181
5586,0.3563
5587,0.3481
5588,0.3885
5589,0.3374
5590,0.3215
5591,0.2962
5592,0.22
5593,0.2288
5594,0.2212
5595,0.217
5596,0.253
5597,0.3402
5598,0.363
5599,0.2338
5600,0.2147
5601,0.2204
5602,0.234
5603,0.2484
5604,0.2761
5605,0.2448
5606,0.2273
5607,0.2087
5608,0.228
5609,0.2512
5610,0.2663
5611,0.5541
5612,0.546
5613,0.267
5614,0.2443
5615,0.23
5616,0.1859
5617,0.1841
5618,0.191
5619,0.1811
5620,0.2034
5621,0.4011
5622,1.0139
5623,0.5859
5624,0.3775
5625,0.221
5626,0.2457
5627,0.236
5628,0.505385
5629,0.2333
5630,0.2672
5631,0.2377
5632,0.2554
5633,0.4165
5634,0.7306
5635,0.59
5636,0.5698
5637,0.5303
5638,0.6584
5639,0.5654
5640,0.4517
5641,0.4126
5642,0.4104
5643,0.4418
5644,0.3735
5645,0.5465
5646,0.6412
5647,0.6856
5648,0.4363
5649,0.455
5650,0.6999
5651,0.713
5652,0.2955
5653,0.2618
5654,0.3609
5655,0.8007
5656,0.8812
5657,0.7883
5658,0.3236
5659,0.3547
5660,0.2956
5661,0.2337
5662,0.224
5663,0.2322
5664,0.354
5665,0.6152
5666,0.6217
5667,0.543
5668,0.5902
5669,0.9675
5670,1.1612
5671,0.8779
5672,0.6763
5673,0.6746
5674,0.2925
5675,0.2887
5676,0.2748
5677,0.2834
5678,0.271
5679,0.3108
5680,0.3065
5681,0.3442
5682,0.3689
5683,0.3386
5684,0.3974
5685,0.2964
5686,0.3065
5687,0.2578
5688,0.1902
5689,0.1874
5690,0.1771
5691,0.1749
5692,0.2012
5693,0.3635
5694,0.3943
5695,0.5144
5696,0.5191
5697,0.4393
5698,0.2909
5699,0.2445
5700,0.266
5701,0.279
5702,0.2578
5703,0.251
5704,0.2665
5705,0.2907
5706,0.298
5707,0.2773
5708,0.2708
5709,0.3
5710,0.2633
5711,0.1992
5712,0.2337
5713,0.2887
5714,0.2657
5715,0.2603
5716,0.2776
5717,0.8744
5718,1.3329
5719,1.3573
5720,1.0816
5721,0.4796
5722,0.2551
5723,0.2707
5724,0.2415
5725,0.2314
5726,0.2738
5727,0.3088
5728,0.2256
5729,0.322
5730,0.4671
5731,0.7844
5732,0.7403
5733,0.3151
5734,0.3125
5735,0.2184
5736,0.1733
5737,0.161
5738,0.147
5739,0.182
5740,0.2362
5741,0.351
5742,0.317
5743,0.4003
5744,0.3685
5745,0.3729
5746,0.2518
5747,0.2547
5748,0.2578
5749,0.2936
5750,0.271
5751,0.2426
5752,0.2644
5753,0.2631
5754,0.3981
5755,0.5887
5756,0.344
5757,0.6289
5758,0.2474
5759,0.2376
5760,0.2468
5761,0.2502
5762,0.1803
5763,0.211
5764,0.1604
5765,0.1909
5766,0.2084
5767,0.2127
5768,0.1706
5769,0.1821
5770,0.1895
5771,0.1982
5772,0.2227
5773,0.2248
5774,0.2047
5775,0.2116
5776,0.2221
5777,0.2197
5778,0.1999
5779,0.2056
5780,0.2894
5781,0.4095
5782,0.4925
5783,0.2318
5784,0.1429
5785,0.1384
5786,0.1421
5787,0.1505
5788,0.1517
5789,0.1885
5790,0.2856
5791,0.2706
5792,0.3122
5793,0.3818
5794,0.3153
5795,0.2827
5796,0.2735
5797,0.2494
5798,0.2717
5799,0.2667
5800,0.2848
5801,0.3259
5802,0.3033
5803,0.3291
5804,0.2575
5805,0.2518
5806,0.2454
5807,0.2707
5808,0.3131
5809,0.4122
5810,0.3362
5811,0.2621
5812,0.306
5813,0.4325
5814,0.4224
5815,0.8121
5816,0.7659
5817,0.7654
5818,0.783
5819,0.3064
5820,0.4357
5821,0.6095
5822,0.6775
5823,0.5948
5824,0.6359
5825,0.9499
5826,1.1565
5827,0.7059
5828,0.5963
5829,0.3774
5830,0.2701
5831,0.2851
5832,0.2452
5833,0.3137
5834,0.4327
5835,0.3942
5836,0.3376
5837,0.7857
5838,1.4684
5839,0.7948
5840,0.4054
5841,0.3464
5842,0.3004
5843,0.2934
5844,0.3248
5845,0.3085
5846,0.3317
5847,0.3603
5848,0.3883
5849,0.3414
5850,0.3185
5851,0.355
5852,0.3208
5853,0.3861
5854,0.3589
5855,0.3743
5856,0.2944
5857,0.2563
5858,0.2455
5859,0.244
5860,0.3177
5861,0.5104
5862,0.9174
5863,0.7804
5864,0.5571
5865,0.3256
5866,0.3096
5867,0.617225
5868,0.2762
5869,0.2586
5870,0.2491
5871,0.2647
5872,0.2704
5873,0.3203
5874,0.3269
5875,0.2806
5876,0.2899
5877,0.2958
5878,0.4879
5879,0.2934
5880,0.2246
5881,0.1931
5882,0.1661
5883,0.1749
5884,0.2501
5885,0.8343
5886,1.0326
5887,1.0608
5888,0.345
5889,0.2369
5890,0.1491
5891,0.3049
5892,0.2016
5893,0.2013
5894,0.1783
5895,0.2116
5896,0.2441
5897,0.2273
5898,0.2358
5899,0.3721
5900,0.4448
5901,0.2236
5902,0.2314
5903,0.2497
5904,0.2444
5905,0.3071
5906,0.3475
5907,0.3334
5908,0.3971
5909,0.5448
5910,1.1498
5911,0.8082
5912,1.1124
5913,0.8784
5914,0.3595
5915,0.2085
5916,0.2005
5917,0.248
5918,0.2421
5919,0.2086
5920,0.2233
5921,0.2928
5922,0.2504
5923,0.3011
5924,0.2281
5925,0.3821
5926,0.4886
5927,0.1698
5928,0.5243
5929,0.3181
5930,0.6892
5931,0.6447
5932,0.7238
5933,0.9424
5934,1.4695
5935,0.8791
5936,0.7552
5937,0.574
5938,0.476
5939,0.2187
5940,0.2413
5941,0.4528
5942,0.4277
5943,0.4562
5944,0.4885
5945,0.4949
5946,0.4778
5947,0.6675
5948,0.7605
5949,0.6208
5950,0.6978
5951,0.324
5952,0.3313
5953,0.4672
5954,0.4239
5955,0.3683
5956,0.4083
5957,0.5128
5958,0.9287
5959,0.6291
5960,0.4887
5961,0.6226
5962,1.1447
5963,0.9012
5964,0.3314
5965,0.3667
5966,0.3082
5967,0.307
5968,0.2759
5969,0.3117
5970,0.4644
5971,0.5652
5972,0.3542
5973,0.332
5974,0.2577
5975,0.2055
5976,0.2623
5977,0.2834
5978,0.2866
5979,0.3767
5980,0.5212
5981,0.9343
5982,1.0395
5983,1.1107
5984,0.7878
5985,0.7024
5986,0.8046
5987,0.3239
5988,0.3262
5989,0.3069
5990,0.5042
5991,0.6475
5992,0.5391
5993,0.39
5994,0.3486
5995,0.3269
5996,0.3318
5997,0.3257
5998,0.2925
5999,0.2466
6000,0.2469
6001,0.2839
6002,0.2513
6003,0.2426
6004,0.2454
6005,0.3338
6006,0.4484
6007,0.3874
6008,0.3635
6009,0.3769
6010,0.3411
6011,0.3546
6012,0.3377
6013,0.3251
6014,0.2801
6015,0.2777
6016,0.3107
6017,0.3102
6018,0.3281
6019,0.4293
6020,0.4057
6021,0.4553
6022,0.24
6023,0.2278
6024,0.3032
6025,0.1969
6026,0.1848
6027,0.2078
6028,0.2911
6029,0.4814
6030,0.4527
6031,0.5361
6032,0.4329
6033,0.3437
6034,0.2498
6035,0.2452
6036,0.2467
6037,0.2546
6038,0.2421
6039,0.275
6040,0.2354
6041,0.2879
6042,0.2758
6043,0.2341
6044,0.3303
6045,0.49
6046,0.3041
6047,0.2482
6048,0.2052
6049,0.1836
6050,0.2077
6051,0.2211
6052,0.2006
6053,0.2791
6054,0.4605
6055,0.3831
6056,0.5034
6057,0.3387
6058,0.2767
6059,0.2764
6060,0.46629
6061,0.2767
6062,0.3138
6063,0.2793
6064,0.2786
6065,0.2896
6066,0.2765
6067,0.2528
6068,0.2539
6069,0.3409
6070,0.3567
6071,0.2085
6072,0.2315
6073,0.1861
6074,0.1776
6075,0.2077
6076,0.2001
6077,0.2151
6078,0.4043
6079,0.362
6080,0.3798
6081,0.3013
6082,0.29
6083,0.3138
6084,0.309
6085,0.2901
6086,0.2674
6087,0.2487
6088,0.2433
6089,0.2565
6090,0.2618
6091,0.4474
6092,0.4214
6093,0.4187
6094,0.5331
6095,0.343
6096,0.3517
6097,0.2363
6098,0.223
6099,0.175
6100,0.1943
6101,0.2622
6102,0.3574
6103,0.1919
6104,0.1583
6105,0.1738
6106,0.1608
6107,0.1729
6108,0.1884
6109,0.2021
6110,0.1808
6111,0.1833
6112,0.1918
6113,0.2033
6114,0.2341
6115,0.4258
6116,0.4199
6117,0.4309
6118,0.2472
6119,0.2583
6120,0.1893
6121,0.164
6122,0.1821
6123,0.2319
6124,0.2835
6125,0.5616
6126,1.3864
6127,0.6988
6128,0.2122
6129,0.2045
6130,0.1825
6131,0.2256
6132,0.2395
6133,0.2031
6134,0.2267
6135,0.2151
6136,0.2202
6137,0.2302
6138,0.2316
6139,0.3016
6140,0.2373
6141,0.2425
6142,0.2721
6143,0.3202
6144,0.2599
6145,0.2043
6146,0.1863
6147,0.1903
6148,0.2373
6149,0.789
6150,1.0477
6151,0.7986
6152,0.2798
6153,0.2657
6154,0.2348
6155,0.2312
6156,0.273
6157,0.268
6158,0.2365
6159,0.2815
6160,0.2952
6161,0.3888
6162,0.3392
6163,0.4121
6164,0.5071
6165,0.4813
6166,0.2302
6167,0.2858
6168,0.2863
6169,0.2511
6170,0.2235
6171,0.1977
6172,0.2751
6173,0.39
6174,0.527
6175,0.4578
6176,0.3373
6177,0.2472
6178,0.226
6179,0.2688
6180,0.2772
6181,0.2912
6182,0.2691
6183,0.266
6184,0.2811
6185,0.2766
6186,0.3751
6187,0.3605
6188,0.3089
6189,0.2308
6190,0.2273
6191,0.2306
6192,0.2001
6193,0.1943
6194,0.1955
6195,0.1993
6196,0.2023
6197,0.2336
6198,0.3611
6199,0.3679
6200,0.3573
6201,0.3898
6202,0.2877
6203,0.3069
6204,0.32
6205,0.3081
6206,0.3226
6207,0.3375
6208,0.35
6209,0.3196
6210,0.3019
6211,0.3414
6212,0.3376
6213,0.2703
6214,0.2429
6215,0.2258
6216,0.1641
6217,0.1708
6218,0.1695
6219,0.1601
6220,0.177
6221,0.2047
6222,0.3406
6223,0.2801
6224,0.2601
6225,0.2861
6226,0.3035
6227,0.2662
6228,0.271
6229,0.29
6230,0.2773
6231,0.263
6232,0.2698
6233,0.3019
6234,0.3322
6235,0.3477
6236,0.4001
6237,0.3097
6238,0.2336
6239,0.2504
6240,0.1727
6241,0.2032
6242,0.2304
6243,0.2835
6244,0.2645
6245,0.4054
6246,0.5156
6247,0.5306
6248,0.359
6249,0.319
6250,0.2419
6251,0.231
6252,0.2805
6253,0.2648
6254,0.2313
6255,0.2317
6256,0.5074
6257,0.4226
6258,0.2676
6259,0.2678
6260,0.2754
6261,0.2376
6262,0.2281
6263,0.2249
6264,0.4788
6265,0.8488
6266,1.0519
6267,0.7851
6268,0.6704
6269,0.8209
6270,1.0571
6271,0.8198
6272,0.7046
6273,0.5051
6274,0.4589
6275,0.5106
6276,0.5407
6277,0.2509
6278,0.3986
6279,0.4724
6280,0.4797
6281,0.5907
6282,0.7622
6283,0.5368
6284,0.8015
6285,0.6588
6286,0.5933
6287,0.4581
6288,0.41
6289,0.4968
6290,0.5922
6291,0.7281
6292,0.7278
6293,1.1286
6294,1.5712
6295,0.978
6296,0.414
6297,0.4822
6298,0.7477
6299,0.4946
6300,0.313
6301,0.3148
6302,0.3505
6303,0.3271
6304,0.3517
6305,0.4386
6306,0.7901
6307,0.9675
6308,0.3642
6309,0.4689
6310,0.3338
6311,0.253
6312,0.1951
6313,0.2003
6314,0.1842
6315,0.2032
6316,0.2066
6317,0.2517
6318,0.4263
6319,0.3563
6320,0.4152
6321,0.2853
6322,0.3041
6323,0.3093
6324,0.3251
6325,0.3179
6326,0.2962
6327,0.3248
6328,0.6018
6329,0.3174
6330,0.3698
6331,0.4411
6332,0.3553
6333,0.2956
6334,0.2596
6335,0.2546
6336,0.1732
6337,0.3083
6338,0.4493
6339,0.2019
6340,0.2148
6341,0.4568
6342,0.5948
6343,0.4822
6344,0.296
6345,0.2998
6346,0.243
6347,0.2318
6348,0.2636
6349,0.4739
6350,0.5477
6351,0.6151
6352,0.7991
6353,0.9044
6354,1.0893
6355,0.8807
6356,0.7762
6357,0.6029
6358,0.312
6359,0.2603
6360,0.2337
6361,0.2364
6362,0.2413
6363,0.2564
6364,0.2412
6365,0.5184
6366,0.6461
6367,0.4151
6368,0.2821
6369,0.2783
6370,0.28
6371,0.2792
6372,0.2546
6373,0.2493
6374,0.2655
6375,0.26
6376,0.2598
6377,0.2676
6378,0.2724
6379,0.289
6380,0.2961
6381,0.3125
6382,0.2049
6383,0.1766
6384,0.1736
6385,0.1587
6386,0.1623
6387,0.1731
6388,0.1826
6389,0.2143
6390,0.3487
6391,0.2892
6392,0.2843
6393,0.2623
6394,0.2629
6395,0.2743
6396,0.2913
6397,0.3207
6398,0.3195
6399,0.3042
6400,0.3002
6401,0.3154
6402,0.3247
6403,0.3386
6404,0.3734
6405,0.3381
6406,0.2497
6407,0.2349
6408,0.2213
6409,0.2134
6410,0.1958
6411,0.1875
6412,0.1904
6413,0.2474
6414,0.3545
6415,0.2518
6416,0.2317
6417,0.2442
6418,0.2459
6419,0.2349
6420,0.2315
6421,0.2293
6422,0.2333
6423,0.2406
6424,0.2234
6425,0.2509
6426,0.2608
6427,0.2301
6428,0.2154
6429,0.2341
6430,0.2302
6431,0.2232
6432,0.2022
6433,0.185
6434,0.1819
6435,0.1743
6436,0.1789
6437,0.2119
6438,0.2495
6439,0.2065
6440,0.1754
6441,0.1741
6442,0.1803
6443,0.1872
6444,0.1958
6445,0.2116
6446,0.1978
6447,0.1893
6448,0.2261
6449,0.2322
6450,0.2011
6451,0.2655
6452,0.2453
6453,0.3396
6454,0.3211
6455,0.2
6456,0.1836
6457,0.1714
6458,0.2366
6459,0.2313
6460,0.2799
6461,0.5952
6462,1.4717
6463,1.3552
6464,1.0922
6465,0.6372
6466,0.2694
6467,0.2854
6468,0.292
6469,0.3118
6470,0.2675
6471,0.2924
6472,0.308
6473,0.3221
6474,0.3217
6475,0.2979
6476,0.2644
6477,0.2375
6478,0.2572
6479,0.2435
6480,0.2206
6481,0.2141
6482,0.2114
6483,0.2096
6484,0.3039
6485,0.2815
6486,0.5128
6487,0.3442
6488,0.337
6489,0.3428
6490,
6491,0.3573
6492,0.3461
6493,0.2909
6494,0.2915
6495,0.3667
6496,0.378
6497,0.5226
6498,0.6601
6499,0.4982
6500,0.4581
6501,0.3046
6502,0.2753
6503,0.2546
6504,0.1753
6505,0.1974
6506,0.1906
6507,0.2169
6508,0.3032
6509,0.714
6510,0.8603
6511,0.9663
6512,0.5077
6513,0.3149
6514,0.2613
6515,0.2575
6516,0.2736
6517,0.2599
6518,0.5643
6519,0.6213
6520,0.6314
6521,0.7882
6522,0.8241
6523,0.397
6524,0.4969
6525,0.4346
6526,0.4076
6527,0.4127
6528,0.2631
6529,0.2359
6530,0.4518
6531,0.4275
6532,0.2994
6533,0.3483
6534,0.5234
6535,0.7701
6536,1.0728
6537,1.2219
6538,0.8139
6539,0.8032
6540,0.7839
6541,0.7267
6542,0.7158
6543,0.8419
6544,1.1288
6545,1.4197
6546,1.3198
6547,0.8221
6548,0.3255
6549,0.2684
6550,0.2427
6551,0.3219
6552,0.272
6553,0.2285
6554,0.2466
6555,0.3459
6556,0.5063
6557,0.7341
6558,1.1721
6559,0.9077
6560,0.2871
6561,0.2916
6562,0.3015
6563,0.2878
6564,0.3087
6565,0.2785
6566,0.3199
6567,0.3087
6568,0.286
6569,0.3286
6570,0.3173
6571,0.4294
6572,1.2552
6573,1.7146
6574,1.3523
6575,1.4328
6576,0.3296
6577,0.2745
6578,0.2553
6579,0.2374
6580,0.2886
6581,0.2836
6582,0.3114
6583,0.3201
6584,0.3387
6585,
6586,
6587,
6588,
6589,
6590,
6591,
6592,
6593,
6594,
6595,
6596,
6597,
6598,
6599,
6600,
6601,
6602,
6603,
6604,
6605,
6606,
6607,
6608,
6609,
6610,
6611,
6612,
6613,
6614,
6615,
6616,
6617,
6618,
6619,
6620,
6621,
6622,
6623,
6624,
6625,
6626,
6627,
6628,
6629,
6630,
6631,
6632,0.3056
6633,0.2544
6634,0.2795
6635,0.2634
6636,0.2601
6637,0.2397
6638,0.2922
6639,0.5453
6640,0.6632
6641,0.5984
6642,0.3323
6643,0.336
6644,0.3156
6645,0.2828
6646,0.2848
6647,0.2403
6648,0.253
6649,0.1776
6650,0.1818
6651,0.1722
6652,0.1567
6653,0.1844
6654,0.3715
6655,0.3583
6656,0.306
6657,0.356
6658,0.2957
6659,
6660,
6661,0.2695
6662,0.2373
6663,0.2387
6664,0.3109
6665,0.6505
6666,0.6717
6667,0.3153
6668,0.3655
6669,0.2573
6670,0.1991
6671,0.2401
6672,0.2133
6673,0.1912
6674,0.1753
6675,0.1814
6676,0.207
6677,0.2585
6678,0.401
6679,0.4471
6680,0.3577
6681,0.2619
6682,0.293
6683,0.2746
6684,0.2558
6685,0.3001
6686,0.2786
6687,0.2345
6688,0.2665
6689,0.3055
6690,0.298
6691,0.3742
6692,0.2934
6693,0.2652
6694,0.3335
6695,0.3014
6696,0.2214
6697,0.1723
6698,0.1727
6699,0.1739
6700,0.1885
6701,0.2595
6702,0.3104
6703,0.3126
6704,0.3528
6705,0.2932
6706,0.2613
6707,0.2965
6708,0.314
6709,0.283
6710,0.2971
6711,0.3025
6712,0.3384
6713,0.3752
6714,0.281
6715,0.2861
6716,0.2646
6717,0.2476
6718,0.2432
6719,0.2356
6720,0.2203
6721,0.2214
6722,0.2214
6723,0.2237
6724,0.2359
6725,0.5146
6726,0.4575
6727,0.5053
6728,0.3811
6729,0.2882
6730,0.2471
6731,0.2977
6732,0.2975
6733,0.3006
6734,0.3058
6735,0.3059
6736,0.5386
6737,0.3398
6738,0.3403
6739,0.4981
6740,0.4783
6741,0.3599
6742,0.3128
6743,0.2522
6744,0.1895
6745,0.1592
6746,0.173
6747,0.1726
6748,0.1746
6749,0.2499
6750,0.4913
6751,0.3634
6752,0.7097
6753,0.6688
6754,0.668
6755,0.7557
6756,0.7544
6757,0.5564
6758,0.7073
6759,0.6407
6760,0.5843
6761,0.8944
6762,0.917
6763,0.7809
6764,0.4162
6765,0.7363
6766,0.8189
6767,0.4579
6768,0.3424
6769,0.2366
6770,0.2484
6771,0.3318
6772,0.3865
6773,0.3175
6774,0.459
6775,0.4902
6776,0.3705
6777,0.418
6778,0.4419
6779,0.4016
6780,0.3149
6781,0.4242
6782,0.4834
6783,0.5938
6784,0.7913
6785,0.8682
6786,1.3022
6787,1.4578
6788,0.5324
6789,0.4672
6790,0.3771
6791,0.2558
6792,0.2361
6793,0.1977
6794,0.2177
6795,0.2057
6796,0.2426
6797,0.3608
6798,0.7676
6799,0.8339
6800,1.3157
6801,1.0963
6802,1.0239
6803,0.6665
6804,0.2843
6805,0.287
6806,0.3088
6807,0.4882
6808,0.5694
6809,0.9194
6810,1.0515
6811,1.1733
6812,1.1255
6813,0.6666
6814,0.5595
6815,0.2346
6816,0.1858
6817,0.1819
6818,0.1815
6819,0.1784
6820,0.1873
6821,0.2207
6822,0.3004
6823,0.2663
6824,0.3066
6825,0.3324
6826,0.3295
6827,0.3142
6828,
6829,0.3643
6830,0.3976
6831,0.3923
6832,0.4132
6833,0.4496
6834,0.494
6835,0.4698
6836,0.4763
6837,0.3571
6838,0.329
6839,0.3227
6840,0.191
6841,0.3502
6842,0.2883
6843,0.334
6844,0.6058
6845,1.1625
6846,1.2491
6847,1.0158
6848,1.109
6849,0.7748
6850,0.5087
6851,0.469
6852,0.4048
6853,0.597
6854,0.565
6855,0.4254
6856,0.2723
6857,0.3567
6858,0.5078
6859,0.5449
6860,0.6901
6861,0.8142
6862,1.0816
6863,0.9181
6864,1.1042
6865,0.8366
6866,0.7198
6867,0.7941
6868,0.6645
6869,1.0779
6870,1.568
6871,1.1951
6872,0.5441
6873,0.4048
6874,0.3696
6875,0.3816
6876,0.327
6877,0.5694
6878,0.7062
6879,1.112
6880,1.5472
6881,1.5103
6882,1.5048
6883,1.2785
6884,1.0742
6885,0.7745
6886,0.8341
6887,0.8979
6888,0.9438
6889,0.9425
6890,0.7917
6891,0.2821
6892,0.2446
6893,0.7372
6894,1.3044
6895,0.8768
6896,0.4615
6897,0.3859
6898,0.3414
6899,0.2592
6900,0.2265
6901,0.3995
6902,0.6557
6903,0.6605
6904,0.5138
6905,0.5479
6906,1.3567
6907,1.3679
6908,2.1265
6909,2.2852
6910,2.0333
6911,1.4248
6912,1.0262
6913,0.7711
6914,0.6088
6915,0.5442
6916,0.4677
6917,0.5882
6918,0.8378
6919,0.8972
6920,0.6823
6921,0.4573
6922,0.3828
6923,0.2729
6924,0.2884
6925,0.5086
6926,0.6224
6927,0.5131
6928,0.4528
6929,0.2473
6930,0.2049
6931,0.2205
6932,0.5172
6933,0.3538
6934,0.2878
6935,0.2708
6936,0.2449
6937,0.3173
6938,0.3494
6939,0.353
6940,0.3667
6941,0.3263
6942,0.2521
6943,0.3534
6944,0.2875
6945,0.3152
6946,0.28
6947,0.1981
6948,0.2094
6949,0.205
6950,0.2049
6951,0.1954
6952,0.1948
6953,0.2031
6954,0.2378
6955,0.2388
6956,0.2712
6957,0.2728
6958,0.5198
6959,0.5237
6960,0.3838
6961,0.4454
6962,0.6163
6963,0.5454
6964,0.5693
6965,0.7566
6966,0.6381
6967,0.5379
6968,0.5345
6969,0.464
6970,0.2406
6971,0.2001
6972,0.2228
6973,0.2132
6974,0.2269
6975,0.2096
6976,0.2173
6977,0.227
6978,0.2334
6979,0.2296
6980,0.312
6981,0.2842
6982,0.3753
6983,0.2713
6984,0.2172
6985,0.2436
6986,0.2347
6987,0.2054
6988,0.2529
6989,0.6434
6990,1.4672
6991,0.8145
6992,0.3869
6993,0.3832
6994,0.2804
6995,
6996,0.31
6997,0.2972
6998,0.2875
6999,0.2874
7000,0.3442
7001,0.3246
7002,0.5652
7003,0.3071
7004,0.2838
7005,0.2823
7006,0.5476
7007,0.4731
7008,0.2916
7009,0.2157
7010,0.1714
7011,0.2059
7012,0.2703
7013,0.8625
7014,1.8846
7015,1.8859
7016,1.0161
7017,0.6632
7018,0.4141
7019,0.3386
7020,0.2348
7021,0.2387
7022,0.3865
7023,0.6328
7024,0.8436
7025,0.9821
7026,0.8971
7027,0.4779
7028,0.3307
7029,0.4289
7030,0.414
7031,0.4771
7032,0.1834
7033,0.2138
7034,0.1824
7035,0.2214
7036,0.2881
7037,0.8507
7038,1.8995
7039,1.0762
7040,0.3271
7041,0.2498
7042,0.2603
7043,0.218
7044,0.2786
7045,0.2779
7046,0.6812
7047,0.8658
7048,0.9352
7049,0.7315
7050,0.9932
7051,1.0812
7052,0.4743
7053,0.254
7054,0.3064
7055,0.3259
7056,0.4214
7057,0.4613
7058,0.6373
7059,0.7177
7060,0.4607
7061,0.695
7062,0.9874
7063,1.2205
7064,1.1774
7065,1.0123
7066,0.8065
7067,1.0219
7068,0.7883
7069,0.8987
7070,0.8623
7071,0.9059
7072,1.3032
7073,1.503
7074,1.5907
7075,1.5838
7076,1.3564
7077,1.224
7078,1.2797
7079,1.0639
7080,0.6583
7081,0.4433
7082,0.4901
7083,0.3297
7084,0.2875
7085,0.5152
7086,1.0277
7087,0.7643
7088,0.6196
7089,0.4578
7090,0.4535
7091,0.3176
7092,0.5563
7093,0.631
7094,0.8161
7095,0.693
7096,0.7735
7097,0.5582
7098,0.8508
7099,0.9814
7100,0.903
7101,1.1545
7102,1.2138
7103,0.9273
7104,0.4756
7105,0.5166
7106,0.4679
7107,0.6438
7108,0.7187
7109,0.6809
7110,1.0718
7111,0.8252
7112,0.6521
7113,0.444
7114,0.3124
7115,0.2405
7116,0.2569
7117,0.2748
7118,0.4212
7119,0.5278
7120,0.432
7121,0.5343
7122,0.7533
7123,0.8269
7124,0.8645
7125,0.7954
7126,0.5209
7127,0.419
7128,0.4292
7129,0.4164
7130,0.3584
7131,0.3764
7132,0.7633
7133,1.0589
7134,1.419
7135,1.5904
7136,1.3385
7137,0.7548
7138,0.5637
7139,0.3587
7140,0.3007
7141,0.6239
7142,0.5972
7143,0.708
7144,0.9448
7145,1.0448
7146,0.6434
7147,0.7418
7148,0.7303
7149,0.3858
7150,0.435
7151,0.3154
7152,0.2309
7153,0.1319
7154,0.1182
7155,0.1146
7156,0.1906
7157,0.4334
7158,1.1235
7159,0.6349
7160,0.2401
7161,
7162,
7163,
7164,0.2151
7165,0.1763
7166,0.1652
7167,0.1728
7168,0.2072
7169,0.184
7170,0.1548
7171,0.2255
7172,0.2729
7173,0.5316
7174,0.3396
7175,0.2161
7176,0.13
7177,0.1041
7178,0.1031
7179,0.1709
7180,0.3362
7181,0.8142
7182,1.1207
7183,1.0012
7184,0.8486
7185,0.5826
7186,0.4989
7187,0.4556
7188,0.1971
7189,0.2154
7190,0.2452
7191,0.2629
7192,0.655
7193,0.7881
7194,0.8086
7195,0.2122
7196,0.1812
7197,0.1678
7198,0.1875
7199,0.1355
7200,0.407
7201,0.6996
7202,0.4174
7203,0.7382
7204,0.4893
7205,0.5184
7206,0.4967
7207,0.3166
7208,0.2476
7209,0.2549
7210,0.2692
7211,0.2644
7212,0.2958
7213,0.2843
7214,0.2935
7215,0.3345
7216,0.3414
7217,0.4716
7218,0.4518
7219,0.4388
7220,0.5557
7221,0.3854
7222,0.2273
7223,0.2208
7224,0.2567
7225,0.4457
7226,0.5002
7227,0.5524
7228,0.8038
7229,0.7974
7230,1.066
