,Kennedy_CO_pmm
5313,0.867145
5314,0.706605
5315,0.68323
5316,0.775935
5317,0.728545
5318,0.65676
5319,0.716955
5320,0.76336
5321,0.95538
5322,1.1428850000000002
5323,1.16272
5324,1.02034
5325,0.97319
5326,1.027405
5327,0.87032
5328,0.65716
5329,0.62192
5330,0.472345
5331,0.46038
5332,0.531495
5333,1.0744
5334,1.395345
5335,1.27729
5336,0.884235
5337,0.761995
5338,0.7193
5339,0.67466
5340,0.61132
5341,0.666575
5342,0.656935
5343,0.6772
5344,0.707695
5345,0.82958
5346,0.9707250000000001
5347,0.9630650000000001
5348,0.9086000000000001
5349,0.83857
5350,0.69049
5351,0.615515
5352,0.456605
5353,0.384505
5354,0.5118849999999999
5355,0.52905
5356,0.521515
5357,0.91467
5358,1.36127
5359,1.06874
5360,0.787005
5361,0.69098
5362,0.63909
5363,0.67361
5364,
5365,0.634255
5366,0.62771
5367,0.66304
5368,0.68496
5369,0.888965
5370,1.097705
5371,1.050975
5372,1.009595
5373,1.02646
5374,0.829345
5375,0.60732
5376,0.46043500000000004
5377,0.41102500000000003
5378,0.402755
5379,0.54493
5380,0.5733699999999999
5381,0.97663
5382,1.65205
5383,1.4820099999999998
5384,1.070305
5385,0.83481
5386,0.778585
5387,0.70825
5388,0.7255400000000001
5389,0.733865
5390,0.715055
5391,0.7212149999999999
5392,0.754
5393,0.8655200000000001
5394,0.93181
5395,0.989205
5396,0.9985999999999999
5397,0.82562
5398,0.716975
5399,0.541095
5400,0.53649
5401,0.520085
5402,0.474385
5403,0.5147900000000001
5404,0.611245
5405,1.2021
5406,1.42368
5407,1.46393
5408,1.02941
5409,0.99266
5410,0.835375
5411,0.8117000000000001
5412,0.942415
5413,0.955705
5414,0.7911
5415,0.783185
5416,0.89584
5417,1.05758
5418,1.31427
5419,1.280135
5420,1.1553049999999998
5421,1.0520749999999999
5422,1.0451199999999998
5423,0.699125
5424,0.52828
5425,0.509505
5426,0.52896
5427,0.53805
5428,0.62184
5429,1.1688649999999998
5430,1.7004000000000001
5431,1.602935
5432,0.9504900000000001
5433,0.7504200000000001
5434,0.743025
5435,0.703265
5436,0.67131
5437,0.678175
5438,0.71673
5439,0.78104
5440,0.82067
5441,1.19061
5442,1.250695
5443,1.33888
5444,1.0626600000000002
5445,1.0992600000000001
5446,1.17578
5447,0.93956
5448,0.685165
5449,0.565665
5450,0.53776
5451,0.732995
5452,0.912165
5453,1.237805
5454,1.6414
5455,1.76948
5456,0.865815
5457,0.8230850000000001
5458,0.94979
5459,0.8017350000000001
5460,0.705695
5461,0.73096
5462,0.69177
5463,0.7291
5464,0.8192999999999999
5465,0.92099
5466,1.065975
5467,1.0956299999999999
5468,0.9851650000000001
5469,0.87677
5470,0.9472400000000001
5471,0.72447
5472,0.54232
5473,0.509035
5474,0.48733000000000004
5475,0.515305
5476,0.59037
5477,0.8501
5478,1.394835
5479,1.7323650000000002
5480,1.159605
5481,0.8100149999999999
5482,0.653975
5483,0.66675
5484,0.72312
5485,0.68878
5486,0.869245
5487,0.682585
5488,0.723615
5489,0.8100799999999999
5490,0.93635
5491,1.169305
5492,1.2586249999999999
5493,1.34812
5494,1.1099
5495,0.9708350000000001
5496,0.74673
5497,0.711435
5498,0.812235
5499,0.80025
5500,0.96511
5501,1.09462
5502,1.1431900000000002
5503,1.19901
5504,1.243665
5505,0.930415
5506,0.7255
5507,0.6575949999999999
5508,0.682985
5509,0.70947
5510,0.7228749999999999
5511,0.7131799999999999
5512,0.7309749999999999
5513,0.8411
5514,0.9483349999999999
5515,0.95911
5516,1.034975
5517,1.04799
5518,0.9035500000000001
5519,0.669
5520,0.56612
5521,0.58413
5522,0.51761
5523,0.535425
5524,0.50696
5525,0.66353
5526,0.7072700000000001
5527,0.778995
5528,0.7723
5529,0.7293499999999999
5530,0.65651
5531,0.66656
5532,0.63395
5533,0.612125
5534,0.69294
5535,0.644485
5536,0.69623
5537,0.76103
5538,0.817815
5539,0.9035900000000001
5540,0.92048
5541,0.850115
5542,0.776735
5543,0.75795
5544,0.6976500000000001
5545,0.640425
5546,0.57822
5547,0.6749149999999999
5548,0.69607
5549,1.10286
5550,1.551985
5551,1.461585
5552,1.337645
5553,0.833725
5554,0.671675
5555,0.69077
5556,0.663615
5557,0.705355
5558,0.7600100000000001
5559,0.663085
5560,0.7693300000000001
5561,0.95616
5562,1.207765
5563,1.223285
5564,1.01423
5565,1.05689
5566,1.021175
5567,0.693125
5568,0.61433
5569,0.52813
5570,0.510975
5571,0.425145
5572,0.628155
5573,1.3918949999999999
5574,1.9886150000000002
5575,1.266275
5576,0.7656350000000001
5577,0.653195
5578,0.59499
5579,0.573555
5580,
5581,
5582,0.40610499999999994
5583,0.392315
5584,0.49345
5585,0.79794
5586,1.045305
5587,1.219295
5588,0.8708400000000001
5589,0.87141
5590,0.690385
5591,0.621885
5592,0.282785
5593,0.17899500000000002
5594,0.182575
5595,0.302915
5596,0.43023500000000003
5597,0.911335
5598,2.027515
5599,1.688015
5600,0.739125
5601,0.8347100000000001
5602,0.4772
5603,0.38404499999999997
5604,0.366795
5605,0.359455
5606,0.387065
5607,0.42867999999999995
5608,0.54166
5609,0.6209899999999999
5610,0.64732
5611,0.7540399999999999
5612,0.937685
5613,1.09274
5614,1.0557
5615,0.59239
5616,0.39154
5617,0.33592500000000003
5618,0.35453
5619,0.33042499999999997
5620,0.351725
5621,0.840715
5622,1.337335
5623,1.50005
5624,0.58224
5625,0.471255
5626,0.409875
5627,0.4295
5628,0.47806000000000004
5629,0.4099
5630,0.40956
5631,0.434075
5632,0.54844
5633,0.78592
5634,0.7197450000000001
5635,0.839815
5636,0.90661
5637,1.052535
5638,0.910555
5639,0.467705
5640,0.26627999999999996
5641,0.23518
5642,0.265395
5643,0.262215
5644,0.4052
5645,1.06109
5646,1.26953
5647,1.27128
5648,0.80261
5649,0.565125
5650,0.5472250000000001
5651,0.44703
5652,0.492935
5653,0.508235
5654,0.42803499999999994
5655,0.49423000000000006
5656,0.644155
5657,0.8999600000000001
5658,0.94739
5659,1.0418850000000002
5660,1.0574000000000001
5661,0.878665
5662,0.7478750000000001
5663,0.462275
5664,0.334665
5665,0.267325
5666,0.327565
5667,0.399845
5668,0.488405
5669,0.56955
5670,0.88017
5671,1.0035500000000002
5672,0.512235
5673,0.575575
5674,0.4925
5675,0.38165
5676,0.47468
5677,0.48771
5678,0.45648500000000003
5679,0.42290000000000005
5680,0.520635
5681,0.585675
5682,0.663125
5683,0.7106250000000001
5684,0.7371
5685,0.6174999999999999
5686,0.472645
5687,0.36113500000000004
5688,
5689,
5690,0.243865
5691,0.23892000000000002
5692,0.2776
5693,0.9651700000000001
5694,1.32833
5695,0.728295
5696,0.532555
5697,0.509315
5698,0.48441500000000004
5699,0.45998
5700,0.370415
5701,0.43623
5702,0.47317
5703,0.42322499999999996
5704,0.42879
5705,0.57363
5706,0.772665
5707,0.7781849999999999
5708,0.618875
5709,0.7128099999999999
5710,0.7390950000000001
5711,0.552445
5712,0.413455
5713,0.267135
5714,0.22945500000000002
5715,0.356485
5716,0.554685
5717,0.98834
5718,1.6402700000000001
5719,0.9893
5720,0.640825
5721,0.480695
5722,
5723,
5724,
5725,
5726,0.255315
5727,0.47862499999999997
5728,0.552195
5729,0.7343999999999999
5730,0.99369
5731,0.9975050000000001
5732,0.94546
5733,0.908455
5734,0.790375
5735,0.53625
5736,0.26456
5737,0.25381
5738,0.311675
5739,0.30993499999999996
5740,0.47202500000000003
5741,1.089195
5742,1.45147
5743,1.322995
5744,0.742095
5745,0.6485350000000001
5746,0.48025
5747,0.43720000000000003
5748,0.39939499999999994
5749,0.42449000000000003
5750,0.4601
5751,0.50844
5752,0.5282
5753,0.831755
5754,1.0545550000000001
5755,1.11318
5756,1.013095
5757,0.8017650000000001
5758,0.824705
5759,0.48656
5760,0.29015
5761,0.178815
5762,0.2359
5763,0.28671
5764,0.349435
5765,0.7564299999999999
5766,1.18464
5767,0.9805250000000001
5768,0.782125
5769,0.506395
5770,0.403185
5771,0.37589
5772,0.396555
5773,0.38243
5774,0.30957
5775,0.311765
5776,0.35250000000000004
5777,0.46169499999999997
5778,0.699295
5779,1.17813
5780,1.00125
5781,0.98274
5782,1.00328
5783,0.543925
5784,0.31283
5785,0.29159999999999997
5786,0.29059
5787,0.36191
5788,0.6246499999999999
5789,1.36042
5790,2.40063
5791,1.7319499999999999
5792,0.89747
5793,0.41503
5794,0.354625
5795,0.341355
5796,0.424075
5797,0.38195999999999997
5798,0.40493999999999997
5799,0.36998
5800,0.46617000000000003
5801,0.8034250000000001
5802,0.7993700000000001
5803,0.630085
5804,0.668715
5805,0.859045
5806,0.79938
5807,0.6248549999999999
5808,0.46587999999999996
5809,0.48038499999999995
5810,0.309475
5811,0.530215
5812,0.742625
5813,1.08352
5814,1.59727
5815,1.781245
5816,1.114755
5817,0.53556
5818,0.527305
5819,0.9517
5820,0.8219
5821,0.7874
5822,0.6807
5823,0.6985
5824,0.6987
5825,0.6964
5826,1.1485
5827,2.097
5828,2.0068
5829,1.118
5830,1.1083
5831,1.0941
5832,0.8758
5833,0.9636
5834,0.8333
5835,0.8907
5836,1.0107
5837,1.9504
5838,2.4812
5839,1.7532
5840,1.6714
5841,0.9962
5842,0.8008
5843,0.8312
5844,0.9209
5845,0.9756
5846,0.8809
5847,1.0135
5848,0.8094
5849,0.7351
5850,0.9316
5851,1.6751
5852,1.6385
5853,2.1515
5854,1.4547
5855,1.7021
5856,1.3104
5857,0.987
5858,0.8101
5859,0.9796
5860,1.3759
5861,1.9601
5862,2.3924
5863,2.4028
5864,2.2209
5865,1.3174
5866,1.212
5867,0.7508
5868,0.7627
5869,0.7926
5870,0.7832
5871,0.7636
5872,0.9236
5873,1.1832
5874,1.7638
5875,1.8019
5876,1.8776
5877,2.0443
5878,1.4617
5879,1.2507
5880,1.0871
5881,1.4314
5882,0.9291
5883,1.0055
5884,1.3574
5885,2.4855
5886,3.2641
5887,3.0331
5888,1.7143
5889,0.8432
5890,0.6389
5891,0.7497
5892,0.653
5893,0.7583
5894,0.9182
5895,0.7133
5896,1.0696
5897,1.364
5898,1.9644
5899,1.4139
5900,1.6869
5901,1.5283
5902,1.8689
5903,0.9561
5904,0.919
5905,1.1019
5906,1.1258
5907,0.8381
5908,0.7832
5909,1.7907
5910,3.7604
5911,2.4693
5912,1.7748
5913,1.3133
5914,1.0863
5915,0.9424
5916,0.7634
5917,0.7541
5918,0.7808
5919,0.8046
5920,0.7418
5921,0.9437
5922,1.3507
5923,1.5409
5924,1.4893
5925,1.473
5926,1.4209
5927,1.5529
5928,0.9451
5929,0.977
5930,0.9141
5931,0.8813
5932,0.8973
5933,1.3918
5934,1.9154
5935,1.4913
5936,0.7979
5937,0.7922
5938,0.7129
5939,0.5959
5940,0.5471
5941,0.582
5942,0.5401
5943,0.5489
5944,0.5291
5945,0.5987
5946,0.6719
5947,0.864
5948,0.799
5949,0.8462
5950,0.974
5951,0.672
5952,0.6482
5953,0.7849
5954,0.5208
5955,0.52
5956,0.5989
5957,0.8032
5958,1.0229
5959,2.1732
5960,1.5554
5961,1.2062
5962,1.0265
5963,0.9334
5964,0.7658
5965,0.7375
5966,0.8827
5967,0.8846
5968,1.0952
5969,1.6159
5970,1.4039
5971,1.3729
5972,1.1009
5973,0.7355
5974,0.8328
5975,0.793
5976,0.6039
5977,0.5974
5978,0.5964
5979,0.6307
5980,1.1943
5981,2.373
5982,3.0869
5983,2.1858
5984,1.7783
5985,0.6103149999999999
5986,
5987,0.943
5988,0.714
5989,0.7022
5990,0.6354
5991,0.6647
5992,0.6365
5993,0.8115
5994,1.055
5995,1.3278
5996,1.3462
5997,1.1121
5998,1.1118
5999,0.8887
6000,0.7321
6001,0.7229
6002,0.6188
6003,0.5964
6004,0.7202
6005,1.4324
6006,1.9342
6007,1.6161
6008,1.1559
6009,0.8943
6010,0.7382
6011,0.9216
6012,0.7162
6013,0.9531
6014,0.8912
6015,0.8959
6016,0.9892
6017,1.353
6018,1.4763
6019,1.6272
6020,1.5492
6021,1.4106
6022,1.3063
6023,0.977
6024,0.9333
6025,0.7595
6026,0.7124
6027,0.7999
6028,1.31
6029,2.6452
6030,2.2536
6031,2.4521
6032,1.5624
6033,1.6206
6034,1.2874
6035,1.08
6036,0.9898
6037,1.0443
6038,0.9901
6039,0.9659
6040,0.994
6041,1.4299
6042,1.6673
6043,1.543
6044,1.5182
6045,1.3481
6046,1.259
6047,0.7166
6048,0.7072
6049,0.6739
6050,0.839
6051,0.6925
6052,0.8533
6053,2.5425
6054,2.5819
6055,1.1246
6056,0.8235
6057,0.9329
6058,0.7902
6059,0.8585
6060,0.929
6061,0.7877
6062,0.7467
6063,1.0212
6064,1.1788
6065,1.2736
6066,1.1933
6067,1.1719
6068,1.2756
6069,1.0812
6070,1.0796
6071,0.7843
6072,0.8458
6073,0.7839
6074,0.6012
6075,0.617
6076,1.0331
6077,1.3034
6078,1.6775
6079,1.3181
6080,0.8884
6081,0.8408
6082,0.9414
6083,0.9945
6084,0.8247
6085,0.9066
6086,0.8749
6087,0.9085
6088,0.9923
6089,1.0292
6090,1.0708
6091,0.8915
6092,0.8027
6093,0.6112
6094,0.6613
6095,1.1864
6096,0.7782
6097,0.6806
6098,0.5295
6099,0.4985
6100,0.5166
6101,0.579
6102,0.6314
6103,0.7543
6104,0.87
6105,0.9473
6106,0.7805
6107,0.7382
6108,0.7814
6109,0.7136
6110,0.7601
6111,0.8082
6112,0.7633
6113,0.969
6114,1.0964
6115,1.1764
6116,1.1592
6117,1.1023
6118,0.9468
6119,0.743
6120,0.905
6121,0.7846
6122,0.9768
6123,1.101
6124,1.3417
6125,1.9517
6126,4.5498
6127,3.0359
6128,1.3456
6129,0.8548450000000001
6130,0.56004
6131,0.7356
6132,0.8776
6133,0.8491
6134,0.8087
6135,0.8177
6136,0.8064
6137,1.3896
6138,1.9372
6139,1.5316
6140,1.441
6141,1.3306
6142,0.9563
6143,0.8217
6144,0.7173
6145,0.7119
6146,0.6457
6147,0.7011
6148,0.8483
6149,1.6105
6150,2.6118
6151,1.624
6152,1.4363
6153,0.8105
6154,0.6469
6155,0.7931
6156,0.7822
6157,0.8672
6158,0.8997
6159,0.9017
6160,1.1438
6161,1.3495
6162,2.2589
6163,2.4212
6164,2.3954
6165,1.8985
6166,2.3648
6167,2.0204
6168,1.4946
6169,0.823
6170,1.2771
6171,1.1587
6172,1.3691
6173,2.5172
6174,2.4559
6175,2.1306
6176,1.8121
6177,0.8729
6178,0.6871
6179,0.8231
6180,0.7941
6181,0.8647
6182,0.9871
6183,0.9626
6184,0.9658
6185,1.2644
6186,1.4811
6187,1.6286
6188,1.5827
6189,1.2806
6190,0.9315
6191,0.7384
6192,0.6662
6193,0.5523
6194,0.622
6195,0.6642
6196,1.0398
6197,2.2814
6198,2.1049
6199,1.9888
6200,1.1376
6201,0.9759
6202,0.9654
6203,0.9156
6204,0.7991
6205,0.48790999999999995
6206,0.8301
6207,0.9495
6208,1.0651
6209,1.2936
6210,1.6404
6211,1.6849
6212,1.4116
6213,1.0871
6214,0.7907
6215,0.6711
6216,0.5496
6217,0.5039
6218,0.4352
6219,0.4567
6220,0.8974
6221,2.5639
6222,2.3284
6223,1.6081
6224,0.8883
6225,0.7362
6226,0.7003
6227,0.6134
6228,0.709
6229,0.8018
6230,0.7443
6231,0.8297
6232,1.005
6233,1.2387
6234,1.0931
6235,1.8481
6236,1.4884
6237,1.3468
6238,1.1531
6239,0.9436
6240,0.8952
6241,0.9807
6242,0.93
6243,0.81
6244,1.4802
6245,2.4447
6246,3.5303
6247,3.1456
6248,1.1818
6249,0.7607
6250,0.9313
6251,0.8661
6252,0.9363
6253,0.881
6254,0.6791
6255,0.6336
6256,0.62
6257,0.7546
6258,1.2968
6259,1.9395
6260,1.2919
6261,1.3671
6262,1.5958
6263,1.4883
6264,1.3597
6265,1.5439
6266,1.6437
6267,1.2011
6268,1.426
6269,1.8224
6270,1.8521
6271,1.5293
6272,1.0682
6273,0.6453
6274,0.5378
6275,0.5125
6276,0.5337
6277,0.6193
6278,0.6748
6279,0.6016
6280,0.6374
6281,0.69
6282,0.6785
6283,0.726
6284,0.904
6285,0.9082
6286,0.7132
6287,0.8349
6288,0.9809
6289,0.7545
6290,0.7464
6291,0.7252
6292,0.8662
6293,1.7228
6294,2.9742
6295,1.9991
6296,1.8581
6297,1.583
6298,1.2166299999999999
6299,0.8716
6300,0.8419
6301,0.7309
6302,0.5789
6303,0.5575
6304,0.5188
6305,0.6297
6306,0.9049
6307,1.2849
6308,1.2923
6309,1.4954
6310,1.0433
6311,1.1351
6312,0.9182
6313,0.9582
6314,0.8371
6315,1.2657
6316,1.4612
6317,1.3955
6318,1.7382
6319,1.9472
6320,0.9762
6321,0.9717
6322,0.9014
6323,0.8481
6324,0.7825
6325,0.8205
6326,0.6121
6327,0.5668
6328,0.5374
6329,0.5969
6330,0.8426
6331,0.9553
6332,0.9022
6333,0.883
6334,1.0502
6335,0.8229
6336,0.5775
6337,0.5675
6338,0.5699
6339,0.9788
6340,0.9283
6341,2.2759
6342,2.9269
6343,2.7168
6344,1.063
6345,0.8551
6346,0.7774
6347,0.6823
6348,0.5619
6349,0.5703
6350,0.5756
6351,0.529
6352,0.5945
6353,0.7209
6354,1.0904
6355,1.3991
6356,1.2267
6357,1.3041
6358,1.48
6359,1.3419
6360,0.7051
6361,0.5742
6362,0.558
6363,0.6917
6364,0.7736
6365,1.205
6366,2.0008
6367,1.7659
6368,1.1816
6369,1.0215
6370,0.9504
6371,0.7952
6372,0.8637
6373,0.8358
6374,0.7894
6375,0.8314
6376,0.9082
6377,1.4749
6378,1.5728
6379,1.6387
6380,1.5343
6381,1.2993
6382,1.0783
6383,0.7958
6384,0.8789
6385,0.5187
6386,0.4901
6387,0.6776
6388,0.8219
6389,1.5749
6390,2.1861
6391,1.6677
6392,1.0252
6393,0.8607
6394,0.796
6395,0.7967
6396,0.7686
6397,0.8065
6398,0.8217
6399,0.8102
6400,0.9912
6401,1.2614
6402,1.4822
6403,1.4409
6404,1.2692
6405,1.2269
6406,1.0227
6407,0.7392
6408,0.5962
6409,0.5261
6410,0.4567
6411,0.4881
6412,0.6297
6413,0.9717
6414,1.2672
6415,1.2986
6416,0.9938
6417,0.8528
6418,0.9033
6419,0.7881
6420,0.8107
6421,0.8453
6422,0.8413
6423,0.8357
6424,0.9197
6425,1.1507
6426,1.1653
6427,1.1397
6428,1.0676
6429,1.0965
6430,0.9623
6431,0.7052
6432,0.5667
6433,0.4779
6434,0.4949
6435,0.6394
6436,0.717
6437,1.0762
6438,1.0668
6439,0.8953
6440,0.6633
6441,0.6143
6442,0.6145
6443,0.6
6444,0.5665
6445,0.6056
6446,0.6709
6447,0.6239
6448,0.6543
6449,0.9145
6450,1.1124
6451,1.387
6452,1.1639
6453,0.9845
6454,0.8476
6455,0.658
6456,0.4484
6457,0.522
6458,0.7329
6459,0.7732
6460,1.0266
6461,1.7549
6462,1.8254
6463,2.1258
6464,2.0234
6465,0.725015
6466,0.596015
6467,0.841
6468,0.8301
6469,0.8581
6470,0.7975
6471,0.8426
6472,0.843
6473,1.1287
6474,1.4538
6475,1.3994
6476,1.0259
6477,0.8478
6478,0.738
6479,0.5391
6480,0.6236
6481,0.6222
6482,0.7314
6483,0.7408
6484,0.7332
6485,0.8821
6486,1.8274
6487,1.6111
6488,1.2525
6489,1.0204
6490,0.8733
6491,0.8356
6492,0.7902
6493,0.7256
6494,0.8521
6495,0.8849
6496,0.6249
6497,0.7363
6498,0.9318
6499,1.2484
6500,0.8108
6501,0.6921
6502,0.5796
6503,0.8001
6504,0.7432
6505,0.6363
6506,0.6256
6507,0.5864
6508,0.6262
6509,1.5899
6510,1.7269
6511,1.9583
6512,1.1352
6513,0.7575
6514,0.7684
6515,0.8246
6516,0.6934
6517,0.6842
6518,0.7098
6519,0.7364
6520,0.8707
6521,1.0247
6522,1.0417
6523,1.1273
6524,1.376
6525,1.3362
6526,1.0991
6527,0.7805
6528,0.7789
6529,0.7429
6530,0.7593
6531,0.5782
6532,0.6959
6533,1.1087
6534,0.9831
6535,0.8481
6536,0.717
6537,0.6461
6538,0.6416
6539,0.669
6540,0.7196
6541,0.6854
6542,0.6818
6543,0.6721
6544,0.8415
6545,1.0399
6546,1.2612
6547,1.4186
6548,2.4342
6549,2.1986
6550,2.0686
6551,1.8336
6552,2.1425
6553,1.8301
6554,0.9904
6555,0.8303
6556,0.7528
6557,1.2124
6558,2.2645
6559,2.4633
6560,1.4068
6561,1.0199
6562,1.1518
6563,0.9968
6564,0.9598
6565,0.8886
6566,0.8233
6567,0.9153
6568,1.0107
6569,1.1584
6570,0.9753
6571,1.2828
6572,1.6352
6573,1.522
6574,2.0154
6575,1.3554
6576,1.1526
6577,1.2876
6578,1.1364
6579,1.2217
6580,1.9393
6581,1.8468
6582,2.4101
6583,1.9641
6584,1.339
6585,0.942
6586,0.7676
6587,0.7995
6588,0.911
6589,0.9296
6590,0.9186
6591,0.9538
6592,0.8924
6593,0.887
6594,1.0668
6595,1.1782
6596,1.7702
6597,1.8776
6598,1.933
6599,1.5709
6600,1.0838
6601,1.0321
6602,1.3705
6603,1.1114
6604,1.1158
6605,1.3769
6606,1.932
6607,1.3552
6608,1.0456
6609,0.8912
6610,0.7331
6611,0.696
6612,0.741
6613,0.7116
6614,0.7856
6615,0.7598
6616,1.4855
6617,1.5668
6618,1.4716
6619,1.808
6620,1.9625
6621,2.3631
6622,1.6068
6623,1.1317
6624,1.2964
6625,1.0443
6626,0.9813
6627,0.8898
6628,1.087
6629,1.926
6630,2.8408
6631,2.599
6632,2.121
6633,1.4599
6634,0.698405
6635,0.57036
6636,1.0649
6637,1.0018
6638,0.7702
6639,0.6934
6640,0.73
6641,0.903
6642,1.1882
6643,1.996
6644,1.293
6645,1.0933
6646,1.6756
6647,0.9293
6648,0.8683
6649,0.9027
6650,0.975
6651,0.8405
6652,0.908
6653,1.8496
6654,1.8833
6655,1.8083
6656,1.2772
6657,1.0101
6658,0.9829
6659,1.0155
6660,0.8762
6661,0.7888
6662,0.7697
6663,0.6362
6664,0.6533
6665,0.7145
6666,1.1719
6667,1.1481
6668,1.0068
6669,1.2686
6670,1.1313
6671,0.6511
6672,0.6087
6673,0.719
6674,0.7867
6675,0.7152
6676,0.7483
6677,1.0479
6678,1.6739
6679,1.5139
6680,1.3902
6681,0.9689
6682,0.9705
6683,0.9991
6684,1.0175
6685,1.1113
6686,0.9991
6687,1.0468
6688,1.0733
6689,1.5599
6690,1.4856
6691,1.2816
6692,1.4062
6693,1.2699
6694,1.1128
6695,0.7309
6696,0.7384
6697,0.6599
6698,0.67
6699,0.6789
6700,0.9924
6701,1.8877
6702,1.9939
6703,1.5353
6704,0.9926
6705,0.8789
6706,0.815
6707,0.802
6708,0.7821
6709,0.6977
6710,0.8061
6711,0.8153
6712,0.8544
6713,1.2045
6714,1.6056
6715,1.3412
6716,1.2795
6717,1.0228
6718,1.0346
6719,0.8449
6720,0.7024
6721,0.6159
6722,0.5535
6723,0.5134
6724,0.6489
6725,0.9781
6726,2.4026
6727,2.1225
6728,1.3065
6729,1.1454
6730,0.8893
6731,0.6897
6732,0.7623
6733,0.6962
6734,0.6686
6735,0.6772
6736,0.6965
6737,0.8095
6738,0.9352
6739,0.8097
6740,0.8803
6741,0.9183
6742,0.7716
6743,0.801
6744,0.5958
6745,0.7194
6746,0.7129
6747,0.7037
6748,0.7715
6749,1.0011
6750,1.0108
6751,0.6827
6752,0.6507
6753,0.5853
6754,0.643
6755,0.6884
6756,0.6846
6757,0.7237
6758,0.6775
6759,0.6036
6760,0.6783
6761,0.8517
6762,0.9663
6763,1.0182
6764,0.8512
6765,0.7738
6766,0.732
6767,0.5786
6768,0.5296
6769,0.5255
6770,0.5259
6771,0.6085
6772,0.7398
6773,0.9389
6774,1.0242
6775,1.2119
6776,1.0689
6777,0.812
6778,0.8692
6779,0.7556
6780,0.6265
6781,0.5865
6782,0.5887
6783,0.5621
6784,0.5912
6785,0.6019
6786,0.7378
6787,0.8089
6788,0.8662
6789,0.7455
6790,0.5867
6791,0.5028
6792,0.678
6793,0.7362
6794,0.6737
6795,0.5917
6796,0.6384
6797,0.9994
6798,1.1121
6799,1.2267
6800,1.150085
6801,1.075
6802,0.7399
6803,0.5965
6804,1.5574
6805,1.794
6806,1.882
6807,1.4972
6808,1.6539
6809,2.0307
6810,2.6362
6811,3.4412
6812,2.8834
6813,2.0617
6814,1.8162
6815,1.7672
6816,1.3954
6817,0.7954
6818,0.8125
6819,0.6916
6820,0.8257
6821,1.3274
6822,1.7337
6823,1.5435
6824,1.5936
6825,0.9971
6826,0.6732
6827,0.9431
6828,0.8075
6829,0.8598
6830,1.0243
6831,0.8569
6832,0.7327
6833,1.1493
6834,1.7567
6835,1.7972
6836,1.3765
6837,1.4804
6838,1.483
6839,1.1107
6840,0.7636
6841,0.6971
6842,0.8795
6843,0.6194
6844,1.3126
6845,2.591
6846,2.2681
6847,2.4864
6848,2.262
6849,1.193
6850,0.97
6851,0.8025
6852,0.798
6853,0.6456
6854,0.6228
6855,0.6142
6856,0.6449
6857,0.9354
6858,1.8014
6859,1.9872
6860,1.3178
6861,0.993
6862,1.9253
6863,1.607
6864,1.3336
6865,1.5422
6866,1.2359
6867,1.2824
6868,1.7028
6869,2.6954
6870,2.7108
6871,2.0574
6872,1.3503
6873,0.8323
6874,0.6757
6875,0.6985
6876,0.7384
6877,0.7842
6878,0.9159
6879,1.888
6880,1.7454
6881,1.7682
6882,1.4622
6883,1.4381
6884,0.8242
6885,0.6333
6886,0.8195
6887,0.6845
6888,0.7285
6889,0.6239
6890,0.676
6891,0.7798
6892,1.0174
6893,1.7776
6894,2.3972
6895,1.6066
6896,1.129
6897,0.9176
6898,0.8355
6899,0.9035
6900,0.9168
6901,0.792
6902,0.7331
6903,0.7336
6904,0.7848
6905,1.0315
6906,2.135
6907,2.9665
6908,2.0651
6909,1.6259
6910,1.9839
6911,2.3625
6912,1.9046
6913,1.2603
6914,0.744
6915,0.8827
6916,0.7382
6917,1.6993
6918,3.047
6919,2.4583
6920,1.2956
6921,0.7692
6922,0.5641
6923,0.6274
6924,0.8159
6925,0.7557
6926,0.7975
6927,0.7071
6928,0.9059
6929,1.3377
6930,1.7175
6931,1.8962
6932,1.574
6933,1.3861
6934,0.9227
6935,0.8688
6936,0.6197
6937,0.5873
6938,0.7138
6939,0.7262
6940,0.7986
6941,1.3214
6942,0.9604
6943,1.1454
6944,1.0047
6945,0.9163
6946,0.7787
6947,0.7832
6948,0.7275
6949,0.7728
6950,0.7591
6951,0.7579
6952,0.7765
6953,0.8424
6954,1.1716
6955,1.0603
6956,0.9711
6957,1.4847
6958,1.6386
6959,1.2007
6960,1.3561
6961,1.4198
6962,1.044
6963,1.0155
6964,0.9462
6965,1.2483
6966,1.2409
6967,1.3217
6968,1.1082
6969,0.8476
6970,0.7574
6971,0.7266
6972,0.8718
6973,0.7536
6974,0.8273
6975,0.8698
6976,0.8416
6977,1.1397
6978,1.5272
6979,1.3523
6980,1.4099
6981,1.3773
6982,1.1348
6983,1.3088
6984,1.0777
6985,0.7993
6986,1.0052
6987,1.227
6988,1.9027
6989,1.8304
6990,2.7786
6991,3.0009
6992,2.041
6993,1.269
6994,1.0024
6995,0.8113
6996,0.9654
6997,0.808
6998,1.0575
6999,1.1306
7000,1.3295
7001,2.1639
7002,2.0234
7003,1.9707
7004,1.5984
7005,1.6399
7006,1.2798
7007,1.1559
7008,1.4406
7009,1.4791
7010,1.3578
7011,1.4477
7012,1.7227
7013,2.0491
7014,3.9911
7015,2.6854
7016,0.785255
7017,0.554295
7018,0.6571
7019,0.534
7020,0.5147
7021,0.3605
