,Las_Ferias_CO_pmm
5412,0.58507
5413,0.56372
5414,0.5626599999999999
5415,0.511805
5416,0.63512
5417,0.64817
5418,0.6699900000000001
5419,0.583935
5420,0.62441
5421,0.5328200000000001
5422,0.65686
5423,0.6914899999999999
5424,0.5787100000000001
5425,0.548045
5426,0.553295
5427,0.5488299999999999
5428,0.41842500000000005
5429,0.59349
5430,0.66258
5431,0.5946400000000001
5432,0.5322250000000001
5433,0.576195
5434,0.48948
5435,0.43293
5436,0.423035
5437,0.41211
5438,0.46184000000000003
5439,0.46504500000000004
5440,0.554325
5441,0.73711
5442,0.78558
5443,0.7558
5444,0.65151
5445,0.685005
5446,0.602255
5447,0.5688949999999999
5448,0.51722
5449,0.45221
5450,0.44813500000000006
5451,0.453315
5452,0.599705
5453,0.81436
5454,1.26456
5455,1.283465
5456,0.8440050000000001
5457,0.73206
5458,0.72328
5459,0.8257300000000001
5460,0.940645
5461,0.831275
5462,0.84344
5463,0.75766
5464,0.78674
5465,0.987805
5466,0.97803
5467,0.997855
5468,1.037305
5469,0.884495
5470,0.6801200000000001
5471,0.615755
5472,0.634625
5473,0.50895
5474,0.518795
5475,0.454465
5476,0.5237350000000001
5477,0.74448
5478,1.098525
5479,1.0450949999999999
5480,0.96185
5481,0.9004249999999999
5482,0.77948
5483,0.638425
5484,0.700265
5485,0.666075
5486,0.70101
5487,0.8905700000000001
5488,0.77901
5489,0.8850450000000001
5490,1.008715
5491,0.95856
5492,0.8548800000000001
5493,0.92485
5494,1.0176850000000002
5495,0.794205
5496,0.57386
5497,0.5957399999999999
5498,0.579605
5499,0.8186
5500,0.76953
5501,0.58422
5502,0.68232
5503,0.96226
5504,0.8102750000000001
5505,0.49685999999999997
5506,0.534185
5507,0.367415
5508,0.38791
5509,0.415885
5510,0.420595
5511,0.35289
5512,0.379175
5513,0.41425
5514,0.40832500000000005
5515,0.446795
5516,0.553195
5517,0.62615
5518,0.44101999999999997
5519,0.423205
5520,0.33481
5521,0.36751999999999996
5522,0.33463
5523,0.344175
5524,0.40215
5525,0.342945
5526,0.345155
5527,0.438975
5528,0.41398500000000005
5529,0.37254
5530,0.329505
5531,0.28975
5532,0.35231500000000004
5533,0.33381
5534,0.33039
5535,0.33594
5536,0.349625
5537,0.37073
5538,0.47336999999999996
5539,0.46608499999999997
5540,0.564335
5541,0.47882
5542,0.403785
5543,0.43966000000000005
5544,0.332595
5545,0.291745
5546,0.35839
5547,0.385775
5548,0.34494
5549,0.41361000000000003
5550,0.7488
5551,0.839045
5552,0.54193
5553,0.417405
5554,0.376845
5555,0.399215
5556,0.41459500000000005
5557,0.43755999999999995
5558,0.42669999999999997
5559,0.416755
5560,0.41002000000000005
5561,0.560355
5562,0.482855
5563,0.50759
5564,0.48958500000000005
5565,0.46556
5566,0.423085
5567,0.335245
5568,0.296975
5569,0.27212000000000003
5570,0.27005999999999997
5571,0.26249
5572,0.29478
5573,0.438475
5574,0.60362
5575,0.5865549999999999
5576,0.455415
5577,0.40695
5578,0.4317
5579,0.392785
5580,0.40245
5581,0.38138000000000005
5582,0.426465
5583,0.41796
5584,0.453375
5585,0.7242
5586,0.6667749999999999
5587,0.68862
5588,0.68085
5589,0.630255
5590,0.76573
5591,0.91631
5592,0.6931350000000001
5593,0.6375900000000001
5594,0.48120999999999997
5595,0.34682
5596,0.38131000000000004
5597,0.7384050000000001
5598,1.16853
5599,1.17756
5600,0.7585299999999999
5601,0.60232
5602,
5603,0.454685
5604,0.3841
5605,0.323785
5606,0.37153
5607,0.399685
5608,0.40871
5609,0.608015
5610,0.990755
5611,0.80598
5612,0.7889
5613,0.45040500000000006
5614,0.42018
5615,0.39636
5616,0.31069
5617,0.38326499999999997
5618,0.38717999999999997
5619,0.338955
5620,0.505215
5621,1.2206350000000001
5622,0.89022
5623,0.972375
5624,0.7471099999999999
5625,0.460585
5626,0.44132499999999997
5627,0.4394
5628,0.40067
5629,0.329915
5630,0.35588
5631,0.41659999999999997
5632,0.472175
5633,0.57263
5634,0.6843349999999999
5635,0.580735
5636,0.5018750000000001
5637,0.515905
5638,0.50145
5639,0.394405
5640,0.34569500000000003
5641,0.33368
5642,0.275905
5643,0.23213499999999998
5644,0.27981
5645,0.40689
5646,0.82698
5647,0.812215
5648,0.36044
5649,0.363895
5650,0.37573999999999996
5651,0.420595
5652,0.39105
5653,0.41112000000000004
5654,0.40732
5655,0.38142
5656,0.3798
5657,0.47729499999999997
5658,0.562045
5659,0.54971
5660,0.63985
5661,0.37838000000000005
5662,0.39839
5663,0.378305
5664,0.391795
5665,0.367035
5666,0.302255
5667,0.316225
5668,0.41375
5669,0.5316
5670,0.498085
5671,0.634655
5672,0.485565
5673,0.337635
5674,0.34216500000000005
5675,0.343175
5676,0.36675
5677,0.38383500000000004
5678,0.348215
5679,0.33228
5680,0.359965
5681,0.346545
5682,0.38324
5683,0.49831000000000003
5684,0.37825
5685,0.404005
5686,0.37573999999999996
5687,0.34096000000000004
5688,0.34867000000000004
5689,0.28420999999999996
5690,0.228895
5691,0.23809999999999998
5692,0.327445
5693,0.422185
5694,0.67648
5695,1.082285
5696,0.89039
5697,0.428195
5698,0.373205
5699,0.3044
5700,0.305535
5701,0.32891000000000004
5702,
5703,0.490735
5704,0.42113
5705,0.46770500000000004
5706,0.4698
5707,0.50435
5708,0.5208699999999999
5709,0.54733
5710,0.56925
5711,0.51129
5712,0.37400500000000003
5713,0.30946
5714,0.30691999999999997
5715,0.33502
5716,0.35214999999999996
5717,0.68604
5718,0.837885
5719,0.755665
5720,0.56343
5721,0.49534500000000004
5722,0.41859
5723,0.41207499999999997
5724,0.407945
5725,0.43722
5726,0.46231
5727,0.44218999999999997
5728,0.573995
5729,0.672025
5730,0.7230449999999999
5731,0.6768000000000001
5732,0.6750499999999999
5733,0.523035
5734,0.46684000000000003
5735,0.37046500000000004
5736,0.3683
5737,0.40162
5738,0.34411
5739,0.323835
5740,0.38897
5741,0.511385
5742,0.749795
5743,0.912175
5744,0.7130000000000001
5745,0.552555
5746,0.5171399999999999
5747,0.5077200000000001
5748,0.49197
5749,0.456595
5750,0.50649
5751,0.519025
5752,0.47426
5753,0.580285
5754,0.7660750000000001
5755,0.753035
5756,0.823855
5757,0.54162
5758,0.52652
5759,0.40257
5760,0.36929
5761,0.347185
5762,0.3146
5763,0.31201999999999996
5764,0.34301
5765,0.5481050000000001
5766,0.796835
5767,0.892155
5768,0.709875
5769,0.6058049999999999
5770,0.57779
5771,0.6320699999999999
5772,0.48416000000000003
5773,0.438105
5774,0.48616
5775,0.50007
5776,0.76939
5777,0.9444600000000001
5778,1.11068
5779,1.222235
5780,0.828095
5781,0.5943849999999999
5782,0.5287649999999999
5783,0.471105
5784,0.65253
5785,0.55383
5786,0.516195
5787,0.4636
5788,0.500985
5789,0.8852
5790,1.75562
5791,1.31247
5792,0.87341
5793,1.039585
5794,0.635535
5795,0.48729
5796,0.452615
5797,0.49514
5798,0.491745
5799,0.43223
5800,0.521845
5801,0.691465
5802,0.95253
5803,0.9820900000000001
5804,0.976535
5805,1.00849
5806,0.842155
5807,0.550795
5808,0.5727949999999999
5809,0.70797
5810,0.7226049999999999
5811,0.55413
5812,0.592175
5813,1.248455
5814,1.3447
5815,1.0701800000000001
5816,0.896495
5817,0.692895
5818,0.57719
5819,0.543995
5820,0.60178
5821,0.6615800000000001
5822,0.62039
5823,0.56765
5824,0.6223650000000001
5825,0.79545
5826,0.773795
5827,0.8541399999999999
5828,1.152115
5829,1.04205
5830,1.373295
5831,1.37629
5832,0.56114
5833,0.65702
5834,0.55606
5835,0.696455
5836,0.5914250000000001
5837,0.734155
5838,0.974765
5839,0.9350849999999999
5840,0.69792
5841,0.43903000000000003
5842,0.44126
5843,0.46097
5844,0.46830499999999997
5845,0.46586
5846,0.45165
5847,0.47744
5848,0.54356
5849,0.7309399999999999
5850,0.7505850000000001
5851,0.7317100000000001
5852,0.582345
5853,0.50991
5854,0.8018000000000001
5855,0.845695
5856,0.50522
5857,0.46168
5858,0.366815
5859,0.414845
5860,0.444565
5861,0.671335
5862,0.91902
5863,0.86555
5864,0.72211
5865,0.57406
5866,0.443305
5867,0.44092
5868,0.41939000000000004
5869,0.41402
5870,0.426995
5871,0.438485
5872,0.51874
5873,0.6106050000000001
5874,0.726845
5875,0.737565
5876,0.8374699999999999
5877,0.7999149999999999
5878,0.8972249999999999
5879,0.9995999999999999
5880,0.954865
5881,0.6366499999999999
5882,0.530145
5883,0.44991499999999995
5884,0.45852499999999996
5885,0.66704
5886,1.06816
5887,1.2129349999999999
5888,0.727255
5889,0.501845
5890,0.470595
5891,0.44109
5892,0.486405
5893,0.559965
5894,0.470025
5895,0.488775
5896,0.48745000000000005
5897,0.49673999999999996
5898,0.66579
5899,0.8098350000000001
5900,0.74753
5901,0.6691050000000001
5902,0.47441999999999995
5903,0.33187
5904,0.296725
5905,0.33121999999999996
5906,0.352825
5907,0.36219999999999997
5908,0.402145
5909,0.70089
5910,1.028575
5911,1.090505
5912,0.8016
5913,0.590955
5914,0.60285
5915,
5916,0.51362
5917,0.520775
5918,0.47113000000000005
5919,0.44138
5920,0.520205
5921,0.5605100000000001
5922,0.721185
5923,0.70639
5924,0.671205
5925,0.675075
5926,0.5191250000000001
5927,0.544305
5928,0.49839999999999995
5929,0.46687
5930,0.39729000000000003
5931,0.43936000000000003
5932,0.434045
5933,0.65297
5934,0.77956
5935,1.01628
5936,1.12447
5937,0.53449
5938,0.53111
5939,0.475895
5940,0.59823
5941,0.63442
5942,0.68211
5943,0.61446
5944,0.6649700000000001
5945,1.01257
5946,1.05049
5947,0.88273
5948,0.940495
5949,0.861445
5950,0.731495
5951,0.60285
5952,0.5290349999999999
5953,0.48111
5954,0.47113000000000005
5955,0.42938
5956,0.554055
5957,0.8499300000000001
5958,1.09584
5959,1.125865
5960,1.09101
5961,0.93239
5962,0.74179
5963,0.784125
5964,0.82467
5965,0.707225
5966,0.7085250000000001
5967,0.668775
5968,0.76095
5969,0.926315
5970,1.051985
5971,1.2576
5972,1.256875
5973,1.248005
5974,1.102495
5975,0.748555
5976,0.55342
5977,0.46668999999999994
5978,0.47697999999999996
5979,0.43126
5980,0.6146400000000001
5981,1.059825
5982,1.380445
5983,1.000425
5984,0.97037
5985,0.91316
5986,0.844465
5987,0.691155
5988,0.66484
5989,0.766745
5990,0.6973750000000001
5991,0.782635
5992,0.90001
5993,0.786165
5994,0.675495
5995,0.6875100000000001
5996,0.6447350000000001
5997,0.7491399999999999
5998,0.68851
5999,0.61056
6000,0.689385
6001,0.629405
6002,0.60861
6003,0.647255
6004,0.523575
6005,0.582805
6006,0.6221099999999999
6007,0.6379900000000001
6008,0.613205
6009,0.5377149999999999
6010,0.453345
6011,0.44873999999999997
6012,0.42033
6013,0.44977
6014,0.41817499999999996
6015,0.41857500000000003
6016,0.458205
6017,0.51936
6018,0.598765
6019,0.601885
6020,0.6216200000000001
6021,0.5521400000000001
6022,0.5780000000000001
6023,0.503595
6024,0.405205
6025,0.47358
6026,0.467795
6027,0.410115
6028,0.45411999999999997
6029,0.506525
6030,0.598125
6031,0.603165
6032,0.498765
6033,0.450705
6034,0.461955
6035,0.428205
6036,0.41306
6037,0.45613
6038,0.42247
6039,0.41601
6040,0.469865
6041,0.692315
6042,0.641115
6043,0.71426
6044,0.683875
6045,0.7264550000000001
6046,0.708765
6047,0.611505
6048,0.592095
6049,0.565665
6050,0.50415
6051,0.458925
6052,0.53232
6053,1.03399
6054,1.696145
6055,1.6981600000000001
6056,1.24767
6057,0.71161
6058,0.48151999999999995
6059,0.3561
6060,0.313
6061,0.2746
6062,0.3855
6063,0.5868
6064,0.3287
6065,0.4151
6066,0.5201
6067,0.5381
6068,0.4134
6069,0.2654
6070,0.2424
6071,0.6005
6072,0.2104
6073,0.2721
6074,0.1898
6075,0.0847
6076,0.1729
6077,0.281
6078,0.439
6079,0.3761
6080,0.2787
6081,0.2714
6082,0.2908
6083,0.2108
6084,0.2922
6085,0.2381
6086,0.2253
6087,0.2179
6088,0.2956
6089,0.3752
6090,0.9337
6091,0.7116
6092,0.5133
6093,0.3578
6094,0.338
6095,0.2837
6096,0.2866
6097,0.1799
6098,0.1405
6099,0.099
6100,0.1051
6101,0.2204
6102,0.2473
6103,0.2065
6104,0.1512
6105,0.1021
6106,0.1045
6107,0.1136
6108,0.1567
6109,0.0998
6110,0.1114
6111,0.0969
6112,0.1068
6113,0.1803
6114,0.2847
6115,0.4621
6116,0.5402
6117,0.3804
6118,0.3212
6119,0.3603
6120,0.2884
6121,0.1946
6122,0.1739
6123,0.1851
6124,0.4186
6125,1.2749
6126,1.1046
6127,0.6228
6128,0.3929
6129,0.2266
6130,0.1712
6131,0.2146
6132,0.1651
6133,0.2311
6134,0.2097
6135,0.2481
6136,0.3185
6137,0.4413
6138,0.5955
6139,0.6714
6140,0.2893
6141,0.2471
6142,0.2144
6143,0.3501
6144,0.3658
6145,0.2757
6146,0.1581
6147,0.1662
6148,0.2171
6149,1.1756
6150,1.0491
6151,0.985
6152,0.5544
6153,0.2973
6154,0.3066
6155,0.3075
6156,0.3275
6157,0.3356
6158,0.3736
6159,0.3251
6160,0.3937
6161,0.5115
6162,0.7525
6163,1.2912
6164,0.8934
6165,0.4941
6166,1.1559
6167,0.8208
6168,0.9385
6169,0.8383
6170,0.4012
6171,0.3405
6172,0.3104
6173,0.8358
6174,1.7498
6175,1.0393
6176,0.4196
6177,0.3033
6178,0.3154
6179,0.3245
6180,0.3362
6181,0.3733
6182,0.3664
6183,0.3457
6184,0.3291
6185,0.8081
6186,1.3238
6187,0.9175
6188,0.9167
6189,0.4474
6190,0.3111
6191,0.2684
6192,0.2331
6193,0.2205
6194,0.1984
6195,0.2323
6196,0.2488
6197,0.4459
6198,0.6003
6199,0.5134
6200,0.4239
6201,0.4152
6202,0.329
6203,0.3487
6204,0.364
6205,0.4113
6206,0.4568
6207,0.3758
6208,0.5375
6209,0.6887
6210,0.8718
6211,0.7856
6212,0.5368
6213,0.4759
6214,0.3504
6215,0.3107
6216,0.2467
6217,0.2313
6218,0.2125
6219,0.2287
6220,0.3231
6221,0.5849
6222,0.8204
6223,0.5919
6224,0.4427
6225,0.3644
6226,0.397
6227,0.3512
6228,0.3418
6229,0.3682
6230,0.4161
6231,0.4406
6232,0.5119
6233,0.5491
6234,0.9776
6235,1.0352
6236,1.0654
6237,1.1763
6238,0.925
6239,0.8904
6240,
6241,
6242,
6243,
6244,
6245,
6246,
6247,
6248,
6249,
6250,
6251,
6252,0.84447
6253,0.7092
6254,0.58988
6255,0.67747
6256,0.7868850000000001
6257,0.9553849999999999
6258,1.207305
6259,1.093505
6260,0.821685
6261,0.695935
6262,0.685685
6263,0.640385
6264,0.5573349999999999
6265,0.50086
6266,0.42766
6267,0.386705
6268,0.4514
6269,0.723435
6270,1.263825
6271,1.08555
6272,0.70356
6273,0.620305
6274,0.529915
6275,0.59356
6276,0.65446
6277,0.656845
6278,0.65528
6279,0.70334
6280,0.675585
6281,0.891115
6282,1.273845
6283,1.652435
6284,1.67434
6285,1.76282
6286,1.590725
6287,0.96374
6288,0.58858
6289,0.5213099999999999
6290,0.54408
6291,0.59129
6292,0.6689400000000001
6293,0.60381
6294,0.98725
6295,1.034915
6296,1.121915
6297,0.9019149999999999
6298,1.145245
6299,1.89193
6300,1.1983899999999998
6301,0.824665
6302,0.8290700000000001
6303,0.6553500000000001
6304,0.6779649999999999
6305,0.9831449999999999
6306,0.92999
6307,1.0883450000000001
6308,0.630645
6309,0.758035
6310,0.721555
6311,0.60009
6312,0.530365
6313,0.51732
6314,0.416135
6315,0.38545
6316,0.477855
6317,0.621185
6318,1.157515
6319,1.2134749999999999
6320,0.98837
6321,0.591055
6322,0.411165
6323,0.41115999999999997
6324,0.37644500000000003
6325,0.398185
6326,0.39356
6327,0.49155499999999996
6328,0.584275
6329,0.766505
6330,0.826485
6331,0.78996
6332,0.873905
6333,0.743555
6334,1.10524
6335,0.94672
6336,0.751635
6337,0.7902
6338,0.687655
6339,0.65157
6340,0.476095
6341,0.81017
6342,1.03623
6343,1.067185
6344,0.979255
6345,0.81567
6346,0.52466
6347,0.384815
6348,0.40047
6349,0.51169
6350,0.530775
6351,0.44632
6352,0.50795
6353,0.53189
6354,0.825265
6355,0.950785
6356,0.814225
6357,0.64668
6358,0.42632
6359,0.852835
6360,0.58466
6361,0.778365
6362,0.53017
6363,0.60012
6364,0.53054
6365,0.722295
6366,1.19988
6367,1.45333
6368,1.118285
6369,0.5979749999999999
6370,0.5527299999999999
6371,0.625205
6372,0.582635
6373,
6374,0.49857
6375,0.7044349999999999
6376,0.771455
6377,0.933105
6378,0.866945
6379,0.9845550000000001
6380,1.07335
6381,1.228515
6382,1.053415
6383,0.7622899999999999
6384,0.66902
6385,0.516925
6386,0.47346
6387,0.407145
6388,0.5713550000000001
6389,0.8109649999999999
6390,1.68626
6391,1.44414
6392,0.97219
6393,0.92418
6394,0.651
6395,0.69073
6396,0.72651
6397,0.72445
6398,0.6625800000000001
6399,0.6852499999999999
6400,0.753965
6401,0.7430749999999999
6402,0.91981
6403,1.084685
6404,0.97837
6405,0.62583
6406,0.5691649999999999
6407,0.47338
6408,0.463445
6409,0.422075
6410,0.430485
6411,0.44538
6412,0.516405
6413,0.771745
6414,1.18235
6415,1.425835
6416,1.15813
6417,0.963485
6418,0.94908
6419,0.86805
6420,0.72414
6421,0.72715
6422,0.52944
6423,0.65661
6424,0.57895
6425,0.6997450000000001
6426,0.92755
6427,0.81628
6428,0.867885
6429,0.618115
6430,0.6471450000000001
6431,0.75389
6432,0.521115
6433,0.513515
6434,0.45743
6435,0.40862
6436,0.369915
6437,0.5705899999999999
6438,0.9493849999999999
6439,1.2357
6440,1.1046749999999999
6441,0.8414900000000001
6442,0.435655
6443,0.39642999999999995
6444,
6445,0.45643
6446,0.397405
6447,0.40288
6448,0.46943999999999997
6449,0.507
6450,0.7668999999999999
6451,0.887075
6452,0.774035
6453,0.7311
6454,0.570045
6455,0.634875
6456,0.49056500000000003
6457,0.353735
6458,0.43816
6459,0.402035
6460,0.42568
6461,0.69091
6462,1.250505
6463,1.2736999999999998
6464,0.944725
6465,1.011535
6466,0.66308
6467,0.53512
6468,0.532405
6469,0.553435
6470,0.53548
6471,0.69495
6472,0.860805
6473,0.94981
6474,1.053925
6475,0.99146
6476,1.03233
6477,0.86513
6478,0.7785299999999999
6479,0.86536
6480,0.61539
6481,0.570595
6482,0.653
6483,0.71158
6484,0.87332
6485,1.742715
6486,1.6963499999999998
6487,1.4867650000000001
6488,1.2674699999999999
6489,0.7670600000000001
6490,0.49471000000000004
6491,0.432815
6492,0.377785
6493,0.37160000000000004
6494,0.518275
6495,0.63546
6496,0.9114150000000001
6497,0.98577
6498,0.8798349999999999
6499,1.012615
6500,0.892965
6501,1.07878
6502,0.84188
6503,0.844615
6504,0.84011
6505,0.92081
6506,0.728175
6507,0.540775
6508,0.505905
6509,0.657085
6510,0.9158649999999999
6511,0.655415
6512,0.63044
6513,0.51917
6514,0.45052000000000003
6515,0.44338
6516,0.542755
6517,0.50002
6518,0.52684
6519,0.53054
6520,0.699485
6521,0.9067449999999999
6522,1.29917
6523,1.495085
6524,1.1777950000000001
6525,0.8711399999999999
6526,1.230615
6527,1.06695
6528,0.4118
6529,0.6205
6530,0.6248
6531,0.4529
6532,0.3516
6533,1.1369
6534,1.2236
6535,1.7187
6536,1.0777
6537,0.9812
6538,0.7348
6539,0.7503
6540,0.7835
6541,0.7254
6542,0.977
6543,1.0896
6544,1.213
6545,1.6757
6546,1.6147
6547,1.7939
6548,1.6602
6549,1.2626
6550,0.5381
6551,0.5487
6552,0.7337
6553,0.6433
6554,0.4969
6555,0.3165
6556,0.5832
6557,1.2081
6558,1.1862
6559,1.204
6560,1.3245
6561,0.7977
6562,0.3813
6563,0.3998
6564,0.318
6565,0.3244
6566,0.4367
6567,0.4674
6568,0.5776
6569,0.5824
6570,1.1768
6571,1.5058
6572,1.9367
6573,1.7937
6574,1.7559
6575,1.2948
6576,1.4112
6577,1.025
6578,1.0974
6579,0.6712
6580,0.6164
6581,0.8085
6582,1.0795
6583,0.5124
6584,0.3995
6585,0.4049
6586,0.3588
6587,0.3396
6588,0.3999
6589,0.4134
6590,0.4198
6591,0.3322
6592,0.4958
6593,0.8465
6594,0.9312
6595,0.8957
6596,0.9723
6597,1.1123
6598,1.1598
6599,0.9215
6600,0.8941
6601,1.0279
6602,0.6662
6603,0.459
6604,0.6611
6605,0.6795
6606,0.9144
6607,0.5368
6608,0.4838
6609,0.3288
6610,0.2544
6611,0.2286
6612,0.236
6613,0.2424
6614,0.3987
6615,0.444
6616,0.7686
6617,0.9632
6618,1.2088
6619,1.1458
6620,1.3904
6621,1.4378
6622,0.5413
6623,0.5152
6624,0.9401
6625,0.8462
6626,0.5854
6627,0.4969
6628,0.7326
6629,2.0964
6630,1.5725
6631,1.1875
6632,0.569
6633,0.3775
6634,0.375
6635,0.3006
6636,0.3447
6637,0.3092
6638,0.5696
6639,0.6775
6640,0.8245
6641,1.0019
6642,1.5308
6643,1.5171
6644,1.2694
6645,1.0582
6646,1.0471
6647,1.0103
6648,0.8658
6649,0.4256
6650,0.2604
6651,0.2357
6652,0.2377
6653,0.4207
6654,0.7087
6655,0.7215
6656,0.5169
6657,0.4522
6658,0.4963
6659,0.4444
6660,0.411
6661,0.4575
6662,0.4456
6663,0.4773
6664,0.6887
6665,1.224
6666,1.3952
6667,1.8224
6668,1.6144
6669,1.3229
6670,1.1449
6671,0.7829
6672,0.6428
6673,0.5433
6674,0.5351
6675,0.3468
6676,0.286
6677,0.4417
6678,0.8072
6679,0.6904
6680,0.5715
6681,0.4067
6682,0.3467
6683,0.5626
6684,0.5217
6685,0.4672
6686,0.3977
6687,0.3726
6688,0.4125
6689,0.6183
6690,0.6289
6691,0.6665
6692,0.6267
6693,0.4426
6694,0.4072
6695,0.309
6696,0.276
6697,0.2535
6698,0.2547
6699,0.2983
6700,0.4391
6701,0.4331
6702,0.5338
6703,0.5404
6704,0.5177
6705,0.3705
6706,0.3807
6707,0.3971
6708,0.3316
6709,0.3802
6710,0.4487
6711,0.4379
6712,0.5354
6713,0.6071
6714,0.798
6715,0.6783
6716,0.5406
6717,0.5766
6718,0.4723
6719,0.3866
6720,0.3339
6721,0.327
6722,0.3175
6723,0.3375
6724,0.4286
6725,0.6244
6726,0.8525
6727,0.7084
6728,0.5623
6729,0.4946
6730,0.4487
6731,0.4509
6732,0.5335
6733,0.5739
6734,0.6733
6735,0.9006
6736,0.9252
6737,0.7296
6738,1.4023
6739,1.2298
6740,1.065
6741,1.0507
6742,1.1764
6743,1.1072
6744,1.1226
6745,0.7084
6746,0.3487
6747,0.3539
6748,0.3494
6749,0.5192
6750,0.6849
6751,1.087
6752,0.8836
6753,0.7156
6754,0.8077
6755,0.8497
6756,0.8132
6757,0.8918
6758,1.0173
6759,0.941
6760,1.2396
6761,1.2682
6762,1.2872
6763,1.7615
6764,1.4464
6765,1.3145
6766,0.992
6767,0.8638
6768,0.5283
6769,0.5436
6770,0.621
6771,0.6689
6772,0.7307
6773,0.7273
6774,0.6431
6775,0.7123
6776,0.761
6777,0.6902
6778,0.6939
6779,0.6507
6780,0.6477
6781,0.6687
6782,0.6067
6783,0.7767
6784,0.9665
6785,1.1583
6786,1.1643
6787,1.4897
6788,0.9559
6789,0.6656
6790,0.6386
6791,0.4502
6792,0.4637
6793,0.4739
6794,0.4951
6795,0.4159
6796,0.4878
6797,0.6947
6798,1.0505
6799,1.4468
6800,1.1888
6801,1.28716
6802,1.096415
6803,1.377375
6804,1.212095
6805,1.23532
6806,1.0579
6807,0.7466
6808,0.8048
6809,0.8694
6810,0.7912
6811,1.032
6812,1.0836
6813,0.6831
6814,0.6913
6815,0.6928
6816,0.342
6817,0.258
6818,0.34
6819,0.178
6820,0.1747
6821,0.6648
6822,1.57
6823,0.5643
6824,0.5266
6825,0.3818
6826,0.3171
6827,0.298
6828,0.1642
6829,0.2342
6830,0.3033
6831,0.3355
6832,0.3241
6833,0.8748
6834,0.7541
6835,0.3932
6836,0.4023
6837,0.4214
6838,0.7089
6839,1.0655
6840,0.5996
6841,0.5808
6842,0.4559
6843,0.3626
6844,0.4947
6845,1.3969
6846,1.4263
6847,1.0934
6848,1.0697
6849,0.8809
6850,0.7172
6851,0.596
6852,0.5552
6853,0.5462
6854,0.6066
6855,0.6492
6856,0.5198
6857,0.7749
6858,0.9341
6859,1.0894
6860,1.1783
6861,1.7369
6862,1.9511
6863,1.474
6864,1.2955
6865,0.8753
6866,0.5103
6867,0.4633
6868,0.4977
6869,0.5155
6870,1.1371
6871,0.7002
6872,0.4687
6873,0.4247
6874,0.2982
6875,0.2453
6876,0.4245
6877,0.7642
6878,0.8883
6879,1.151
6880,1.722
6881,1.8403
6882,2.4658
6883,1.9627
6884,0.7348
6885,0.5498
6886,0.7801
6887,0.788
6888,0.7168
6889,0.6652
6890,0.4945
6891,0.426
6892,0.2457
6893,0.3578
6894,0.8228
6895,0.6334
6896,0.3585
6897,0.4439
6898,0.2667
6899,0.2637
6900,0.2379
6901,0.509
6902,0.5502
6903,0.707
6904,0.6672
6905,0.6399
6906,2.1711
6907,3.3587
6908,1.806
6909,1.3927
6910,1.4332
6911,1.179
6912,1.2209
6913,0.6904
6914,0.6559
6915,0.5954
6916,0.437
6917,0.7883
6918,1.062
6919,1.0913
6920,1.0863
6921,0.4356
6922,0.2645
6923,0.2563
6924,0.3385
6925,0.4702
6926,0.5746
6927,0.4797
6928,0.6418
6929,0.8642
6930,0.3867
6931,0.3537
6932,0.4752
6933,0.3068
6934,0.176
6935,0.1594
6936,0.257
6937,0.2315
6938,0.2646
6939,0.2198
6940,0.2044
6941,0.2803
6942,0.2961
6943,0.2448
6944,0.3123
6945,0.194
6946,0.2346
6947,0.1703
6948,0.1837
6949,0.1314
6950,0.133
6951,0.1387
6952,0.165
6953,0.1953
6954,0.277
6955,0.4312
6956,0.3083
6957,0.3917
6958,0.9136
6959,0.7886
6960,0.5775
6961,0.6775
6962,0.5167
6963,0.5112
6964,0.3372
6965,0.7146
6966,0.8524
6967,0.5211
6968,0.4583
6969,0.3005
6970,0.2361
6971,0.1409
6972,0.1892
6973,0.1763
6974,0.1487
6975,0.176
6976,0.163
6977,0.3056
6978,0.4683
6979,0.4628
6980,1.244
6981,0.8668
6982,0.4422
6983,0.4396
6984,0.6945
6985,0.6362
6986,0.4909
6987,0.3955
6988,0.4072
6989,0.8122
6990,1.0196
6991,1.0098
6992,0.3696
6993,0.347
6994,0.2946
6995,0.241
6996,0.3055
6997,0.3068
6998,0.3448
6999,0.3701
7000,0.5003
7001,0.6489
7002,1.1089
7003,0.5312
7004,0.3015
7005,0.3608
7006,0.4472
7007,0.3245
7008,0.4894
7009,0.453
7010,0.4262
7011,0.3324
7012,0.4004
7013,0.8356
7014,1.1898
7015,1.2245
7016,1.0965
7017,0.6518
7018,0.3529
7019,0.2847
7020,0.237
7021,0.4026
7022,0.6393
7023,0.7499
7024,1.1239
7025,1.5047
7026,1.9087
7027,1.2048
7028,0.8972
7029,0.6074
7030,0.4771
7031,0.8606
7032,0.3573
7033,0.2426
7034,0.2338
7035,0.2683
7036,0.3799
7037,0.5099
7038,1.5767
7039,1.4242
7040,0.7814
7041,0.2604
7042,0.266
7043,0.2612
7044,0.3173
7045,0.7898
7046,0.8084
7047,0.8723
7048,0.918
7049,1.0388
7050,1.5249
7051,0.9962
7052,1.3621
7053,1.3714
7054,0.4546
7055,0.6514
7056,0.6682
7057,0.5167
7058,0.7426
7059,0.6659
7060,0.5643
7061,1.2528
7062,1.5621
7063,1.5181
7064,1.389
7065,0.898
7066,0.9156
7067,0.35328
7068,0.7148
7069,0.925
